hostname,http_status,mx
12379.cn,ConnectException,none
4io.org.cn,ConnectException,none
8.140.63.24,HttpConnectTimeoutException: HTTP connect timed out,none
81.cn,ConnectException,none
aacm.gov.mo,ConnectException,20 mx2.emailsrv.safp.gov.mo.; 10 mx1.emailsrv.safp.gov.mo.
abs.ac.cn,ConnectException,none
admwing.gov.hk,302,none
afcd.gov.hk,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching afcd.gov.hk found.,10 dmeas12.imail.scig.gov.hk.; 10 pmeas11.imail.scig.gov.hk.; 10 dmeas11.imail.scig.gov.hk.; 10 pmeas12.imail.scig.gov.hk.
ah.sgcc.com.cn,ConnectException,none
ahcdc.cn,ConnectException,none
ahshkx.com,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching ahshkx.com found.,none
al.gov.mo,200,10 mail.al.gov.mo.
amchamchina.org,468,none
amcm.gov.mo,ConnectException,10 mailgw2.amcm.gov.mo.; 10 mailgw1.amcm.gov.mo.
amcm.macau.gov.mo,HttpConnectTimeoutException: HTTP connect timed out,none
ams.gov.hk,302,10 dmeas12.imail.scig.gov.hk.; 10 dmeas11.imail.scig.gov.hk.; 10 pmeas11.imail.scig.gov.hk.; 10 pmeas12.imail.scig.gov.hk.
archsd.gov.hk,302,none
austcham.com.hk,301,none
bahamasembassy.cn,ConnectException,none
bd.gov.hk,302,10 pmeas11.imail.scig.gov.hk.; 10 pmeas12.imail.scig.gov.hk.; 10 dmeas12.imail.scig.gov.hk.; 10 dmeas11.imail.scig.gov.hk.
beijing.embassy.mn,200,none
beijing.embassy.qa,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
beijing.embassy.si,SSLHandshakeException: Remote host terminated the handshake,none
beijing.mae.ro,503,none
beijing.mfa.ee,200,none
beijing.mid.ru,HttpConnectTimeoutException: HTTP connect timed out,none
beijing.ngembassy.org,HttpConnectTimeoutException: HTTP connect timed out,none
bhembassychina.com,301,none
bigai.ai,HttpConnectTimeoutException: HTTP connect timed out,none
bj1zy.chinacourt.org,HttpConnectTimeoutException: HTTP connect timed out,none
bj2zy.chinacourt.org,HttpConnectTimeoutException: HTTP connect timed out,none
bj3zy.chinacourt.org,HttpConnectTimeoutException: HTTP connect timed out,none
bj4zy.chinacourt.org,HttpConnectTimeoutException: HTTP connect timed out,none
bjast.ac.cn,HttpConnectTimeoutException: HTTP connect timed out,10 mx.beijing.gov.cn.
bjgy.chinacourt.org,HttpConnectTimeoutException: HTTP connect timed out,none
bjhdfy.chinacourt.org,HttpConnectTimeoutException: HTTP connect timed out,none
bjo.gov.hk,302,10 dmeas12.imail.scig.gov.hk.; 10 pmeas12.imail.scig.gov.hk.; 10 pmeas11.imail.scig.gov.hk.; 10 dmeas11.imail.scig.gov.hk.
bjygzx.org.cn,SSLHandshakeException: (handshake_failure) Received fatal alert: handshake_failure,none
ca.gov.mo,HttpConnectTimeoutException: HTTP connect timed out,10 camailgw.ca.gov.mo.
caae.com.cn,ConnectException,none
caas.cn,418,1 hzmx02.mxmail.netease.com.; 5 hzmx01.mxmail.netease.com.
cad.gov.hk,HttpConnectTimeoutException: HTTP connect timed out,none
cae.ac.cn,HttpConnectTimeoutException: HTTP connect timed out,1 mx.avic.com.; 2 mx1.avic.com.; 3 mx2.avic.com.
caep.org.cn,ConnectException,none
caf.ac.cn,ConnectException,none
cah.cass.cn,HttpConnectTimeoutException: HTTP connect timed out,none
caict.ac.cn,HttpConnectTimeoutException: HTTP connect timed out,none
calt.com,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching calt.com found.,none
cars.ren,ConnectException,none
cas.gov.hk,302,none
casc.org.cn,200,none
cast.cn,200,none
ccac.org.mo,HttpConnectTimeoutException: HTTP connect timed out,none
cccme.cn,HttpConnectTimeoutException: HTTP connect timed out,none
ccgc.cn,HttpConnectTimeoutException: HTTP connect timed out,none
ccpit.org,HttpConnectTimeoutException: HTTP connect timed out,none
cdcdc.org,ConnectException,none
cdctj.com.cn,ConnectException,none
ce-elect-office.hk,HttpConnectTimeoutException: HTTP connect timed out,none
cedb.gov.hk,302,10 pmeas12.imail.scig.gov.hk.; 10 dmeas12.imail.scig.gov.hk.; 10 pmeas11.imail.scig.gov.hk.; 10 dmeas11.imail.scig.gov.hk.
cedd.gov.hk,301,none
censtatd.gov.hk,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching censtatd.gov.hk found.,none
ceo.gov.hk,302,none
cepu.gov.hk,301,none
