hostname,http_status,mx
ofot.org.il,301,10 custmx.netvision.net.il.
oliveboard.org.il,301,0 oliveboard.org.il.
osh.org.il,301,10 mail.osh.org.il.
parks.org.il,403,10 parks-org-il.mail.protection.outlook.com.
pitronot-labor.org.il,403,0 mail.pitronot-labor.org.il.
plants.org.il,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching plants.org.il found.,0 plants-org-il.mail.protection.outlook.com.
rabincenter.org.il,301,0 rabincenter-org-il.mail.protection.outlook.com.
rec.co.il,301,0 rec.co.il.
roc-taiwan.org,302,none
safis.co.il,HttpConnectTimeoutException: HTTP connect timed out,20 mail2.aquanet.co.il.; 10 mail.aquanet.co.il.
shazar.org.il,301,0 shazar-org-il.mail.protection.outlook.com.
shomron.enviosh.org.il,HttpConnectTimeoutException: HTTP connect timed out,none
sii.org.il,ConnectException,30 mx10.netvision.net.il.; 20 cluster1a.eu.messagelabs.com.; 10 cluster1.eu.messagelabs.com.
somalilandinisrael.com,200,5 mx1.hostinger.com.; 10 mx2.hostinger.com.
sviva-sc.org.il,403,0 svivasc-org-il01c.mail.protection.outlook.com.
swedenabroad.se,301,none
tel-aviv.diplo.de,200,10 mx2.bund.de.; 10 mx1.bund.de.
telaviv.mae.ro,503,none
telaviv.mfa.ee,200,none
telaviv.mfa.gov.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
telaviv.thaiembassy.org,200,none
telaviv.veleposlanistvo.si,SSLHandshakeException: Remote host terminated the handshake,none
uzbembassy.org.il,200,10 mailgw2.spd.co.il.
vanleer.org.il,301,10 mail1.vanleer.org.il.; 0 vanleer-org-il.mail.protection.outlook.com.; 100 mx.bezeqint.net.
veterinary.org.il,200,5 veterinary-org-il.mail.protection.outlook.com.
wegalil.org,200,10 vps4044.secured-cloud.net.
wingate.org.il,200,0 wingate-org-il.mail.protection.outlook.com.
winner.co.il,308,1 winner-co-il.mail.protection.outlook.com.
wolffund.org.il,403,20 mail.danetexc.com.; 10 mail.danet.co.il.; 0 spamprotect.danet-holdings.com.
yadvashem.org,302,3 yadvashem.in.tmes.trendmicro.com.
yardend.org.il,200,0 yardend-org-il.mail.protection.outlook.com.
yarkon-river.org.il,200,0 yarkonriver-org-il01e.mail.protection.outlook.com.
ybz.org.il,200,0 ybz-org-il.mail.protection.outlook.com.
yehuda.enviosh.org.il,HttpConnectTimeoutException: HTTP connect timed out,none
yiddish-rashutleumit.co.il,301,10 webmail.yiddish-rashutleumit.co.il.
