field,text
country_name,"Republic of Turkey"
government_type,"presidential republic"
capital,"Ankara"
chief_of_state,"President Recep Tayyip ERDOGAN (since 28 August 2014)"
head_of_government,"President Recep Tayyip ERDOGAN (since 9 July 2018)"
judicial_highest_courts,"Constitutional Court or Anayasa Mahkemesi (consists of the president, 2 vice presidents, and 12 judges); Court of Cassation (consists of about 390 judges and is organized into civil and penal chambers); Council of State (organized into 15 divisions -- 14 judicial and 1 consultative -- each with a division head and at least 5 members)"
constitution_history,"several previous; latest ratified 9 November 1982"
