subdomain,mx
2006.bp.surabaya.go.id,none
2007.bp.surabaya.go.id,none
2008.bp.surabaya.go.id,dig error
2009.bp.surabaya.go.id,dig error
2010.bp.surabaya.go.id,none
access.kemenkeu.go.id,none
access.kemlu.go.id,none
account.kemenkeu.go.id,none
acehsingkilkab.go.id,10 smtpgw.acehprov.go.id.; 20 backup.acehprov.go.id.
admin.bkn.go.id,none
admin.bpiw.pu.go.id,none
admin.dashboard.banyuasinkab.go.id,none
admin.pertanian.go.id,none
adminlync.kemhan.go.id,none
adpem.kamparkab.go.id,none
agenda.jambikota.go.id,none
ahu.go.id,1 smtp.google.com.
airtanah.purwakartakab.go.id,10 mail.airtanah.purwakartakab.go.id.
akeba.burukab.go.id,none
anri.go.id,0 esa1.sonicwall.id.
api.bandung.go.id,none
api.gunungsitolikota.go.id,none
apik.kpk.go.id,none
aplikasi.bumn.go.id,none
aplikasi.dumaikota.go.id,none
app.lpse.bengkuluprov.go.id,none
app.paud-dikmas.kemdikbud.go.id,none
app.paudni.kemdikbud.go.id,none
apps.tangerangselatankota.go.id,none
arpus.indramayukab.go.id,none
arsip.kedirikab.go.id,none
arsip.pa-ciamis.go.id,none
arsipda.purwakartakab.go.id,none
arsipsurat.pn-simalungun.go.id,none
asahan.bp.surabaya.go.id,none
aset.balangankab.go.id,none
aspirasi.dprd-bantenprov.go.id,none
auth.bandung.go.id,none
autodiscover.bpn.go.id,none
autodiscover.depkop.go.id,none
autodiscover.ekon.go.id,none
autodiscover.kemendag.go.id,dig error
autodiscover.kpk.go.id,none
autodiscover.lemigas.esdm.go.id,none
autodiscover.lps.go.id,none
autodiscover.nakertrans.go.id,none
autodiscover.parekraf.go.id,none
autodiscover.pertanian.go.id,none
autodiscover.skkmigas.go.id,none
av.bkn.go.id,none
av.bp.surabaya.go.id,none
av.bpiw.pu.go.id,none
av.bps.go.id,none
avi.kemenkeu.go.id,none
backup.purwakartakab.go.id,none
bagianhukum.purwakartakab.go.id,none
bagianhumas.tulungagung.go.id,none
bakamla.go.id,30 lastmx.spamexperts.net.; 10 mx.spamexperts.com.; 20 fallbackmx.spamexperts.eu.
bakesbangpol.kedirikab.go.id,none
balitbangda.kutaitimurkab.go.id,none
balitsereal.litbang.pertanian.go.id,none
bandiklat.kalteng.go.id,none
bandung.go.id,none
bangkaselatankab.go.id,none
bangkepkab.go.id,none
banjar-jabar.go.id,none
banjarkota.go.id,none
banjarnegarakab.go.id,10 mail.banjarnegarakab.go.id.
bantaengkab.go.id,none
banten.litbang.pertanian.go.id,none
bantenprov.go.id,none
bapeda.grobogan.go.id,none
bapepam.go.id,none
bapermas.grobogan.go.id,none
bapeten.go.id,none
bappebti.go.id,none
bappeda.banjarkota.go.id,none
bappeda.bireuenkab.go.id,none
bappeda.jambikota.go.id,none
bappeda.kedirikab.go.id,none
bappeda.kepsulkab.go.id,none
bappeda.kota-ternate.go.id,none
bappeda.kutaitimurkab.go.id,none
bappeda.niasbaratkab.go.id,none
bappeda.purwakartakab.go.id,none
bappeda.rohilkab.go.id,none
bappeda.sumbawakab.go.id,none
bappeda.tasikmalayakab.go.id,none
bappedasultra.go.id,none
bappelitbang.boltimkab.go.id,none
bappenas.go.id,10 andromeda.bappenas.go.id.
baritoselatankab.go.id,none
baru.dprd-bantenprov.go.id,none
baru.sumbawakab.go.id,none
basarnas.go.id,none
batan.go.id,none
batanghari.bp.surabaya.go.id,none
batukota.go.id,none
bawaslu-bengkuluprov.go.id,none
bawaslu-jatengprov.go.id,0 bawaslu-jatengprov.go.id.
bawaslu-kalbarprov.go.id,none
bawaslu-lampungprov.go.id,none
bawaslu-malutprov.go.id,none
bawaslu.go.id,none
bawaslu.sulselprov.go.id,none
bazda.grobogan.go.id,none
baznas.go.id,none
bbppketindan.bppsdmp.pertanian.go.id,none
bbvdps.ditjennak.pertanian.go.id,none
bcbanjarmasin.beacukai.go.id,none
