type,label,website,hostname
parliament,State Great Khural,https://www.parliament.mn/,parliament.mn
constitutional_court,Government of Mongolia,https://zasag.mn,zasag.mn
constitutional_court,Government of Mongolia,https://zasag.mn/en,zasag.mn
supreme_court,State Great Khural,https://www.parliament.mn/,parliament.mn
