hostname,http_status,mx
aaiu.ie,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 gbext.gn.gov.ie.; 10 cwext.gn.gov.ie.
airnav.ie,HttpConnectTimeoutException: HTTP connect timed out,0 airnav-ie.mail.protection.outlook.com.
ambafrance-ie.org,ConnectException,5 mta-gw.infomaniak.ch.
artscouncil.ie,HttpConnectTimeoutException: HTTP connect timed out,10 de-smtp-inbound-2.mimecast.com.; 10 de-smtp-inbound-1.mimecast.com.
cab.ie,301,10 cab-ie.mail.protection.outlook.com.
ccpc.ie,301,0 ccpc-ie.mail.protection.outlook.com.
centralbank.ie,301,12 mail2.centralbank.ie.; 10 mail1.centralbank.ie.; 20 mail3.centralbank.ie.; 30 mail4.centralbank.ie.
cer.ie,301,5 eu-smtp-inbound-2.mimecast.com.; 5 eu-smtp-inbound-1.mimecast.com.
chambers.ie,200,10 chambers-ie.mail.protection.outlook.com.
charitiesregulator.ie,301,10 dojmxp01.jsec.ie.; 10 dojmxp02.jsec.ie.
childlawproject.ie,301,10 alt4.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 1 aspmx.l.google.com.
cil.ie,HttpConnectTimeoutException: HTTP connect timed out,10 mx2.topsec.com.; 10 mx1.topsec.com.
citizensinformationboard.ie,301,10 mail.citizensinformationboard.ie.
cnam.ie,301,0 cnam-ie.mail.protection.outlook.com.
corkcityfirebrigade.ie,SSLHandshakeException: Remote host terminated the handshake,none
coru.ie,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 coru-ie.mail.protection.outlook.com.
courts.ie,200,10 courts-ie.mail.protection.outlook.com.
criminalcode.ie,301,none
crr.ie,301,10 mxcluster-01.customer.mailwall.com.; 20 mxcluster-02.customer.mailwall.com.
cso.ie,301,10 mx1-eu.topsec.com.; 10 mx2-eu.topsec.com.
cultureireland.ie,403,5 eu-smtp-inbound-1.mimecast.com.; 5 eu-smtp-inbound-2.mimecast.com.
daa.ie,301,10 daa-ie.mail.protection.outlook.com.
dataprotection.ie,HttpConnectTimeoutException: HTTP connect timed out,10 dojmxp02.jsec.ie.; 10 dojmxp01.jsec.ie.
decisionsupportservice.ie,301,10 mx2.topsec.com.; 10 mx1.topsec.com.
dentalcouncil.ie,301,0 dentalcouncil-ie.mail.protection.outlook.com.
dppireland.ie,200,0 dppireland-ie.mail.protection.outlook.com.
dri.ie,403,2 alt1.aspmx.l.google.com.; 5 alt3.aspmx.l.google.com.; 8 alt4.aspmx.l.google.com.; 1 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.
dublin.diplo.de,200,10 mx2.bund.de.; 10 mx1.bund.de.
