field,text
country_name,"Hellenic Republic"
government_type,"parliamentary republic"
capital,"Athens"
chief_of_state,"President Konstantinos TASOULAS (since 13 March 2025)"
head_of_government,"Prime Minister Kyriakos MITSOTAKIS (since 26 June 2023)"
judicial_highest_courts,"Supreme Civil and Criminal Court or Areios Pagos (consists of 56 judges, including the court presidents); Council of State (supreme administrative court) consists of the president, 7 vice presidents, 42 privy councilors, 48 associate councilors and 50 reporting judges, organized into six 5- and 7-member chambers; Court of Audit (government audit and enforcement) consists of the president, 5 vice presidents, 20 councilors, and 90 associate and reporting judges"
constitution_history,"many previous; latest entered into force 11 June 1975"
