subdomain,http_status
moj.gov.gm,"Could not resolve host: moj.gov.gm"
data.gov.gm,"SSL certificate problem: unable to get local issuer certificate"
dol.gov.gm,"Could not resolve host: dol.gov.gm"
factguard.gov.gm,"200"
icewarp.gov.gm,"Could not resolve host: icewarp.gov.gm"
dcd.gov.gm,"Could not resolve host: dcd.gov.gm"
meccnar.gov.gm,"SSL certificate problem: unable to get local issuer certificate"
moa.gov.gm,"SSL certificate problem: unable to get local issuer certificate"
assembly.gov.gm,"Could not resolve host: assembly.gov.gm"
digitaladdressing.gov.gm,"SSL certificate problem: unable to get local issuer certificate"
stats.easybusiness.gov.gm,"Could not resolve host: stats.easybusiness.gov.gm"
moici.gov.gm,"Could not resolve host: moici.gov.gm"
ebaweb.gov.gm,"Could not resolve host: ebaweb.gov.gm"
gov.gm,"Could not resolve host: gov.gm"
fiu.gov.gm,"SSL certificate problem: unable to get local issuer certificate"
training-api.gov.gm,"Could not resolve host: training-api.gov.gm"
mops.gov.gm,"SSL certificate problem: unable to get local issuer certificate"
mail2.gov.gm,"Could not resolve host: mail2.gov.gm"
bcc.gov.gm,"Could not resolve host: bcc.gov.gm"
gicta.gov.gm,"SSL certificate problem: unable to get local issuer certificate"
gfrs.gov.gm,"SSL certificate problem: unable to get local issuer certificate"
judiciary.gov.gm,"SSL certificate problem: unable to get local issuer certificate"
un.gambiamission.gov.gm,"Could not resolve host: un.gambiamission.gov.gm"
moe.gov.gm,"Could not resolve host: moe.gov.gm"
mowcsw.gov.gm,"Could not resolve host: mowcsw.gov.gm"
gbos.gov.gm,"Could not resolve host: gbos.gov.gm"
govpay.gov.gm,"302"
ons.gov.gm,"Could not resolve host: ons.gov.gm"
gid.gov.gm,"SSL certificate problem: unable to get local issuer certificate"
hmis.gov.gm,"Could not resolve host: hmis.gov.gm"
autodiscover.gov.gm,"Could not resolve host: autodiscover.gov.gm"
admin-home.easybusiness.gov.gm,"200"
graylog.easybusiness.gov.gm,"200"
mod.gov.gm,"SSL certificate problem: unable to get local issuer certificate"
mobse.gov.gm,"SSL certificate problem: unable to get local issuer certificate"
easybusiness.gov.gm,"200"
login.easybusiness.gov.gm,"302"
bpa.easybusiness.gov.gm,"200"
