type,label,website,hostname
ministry,"Oregon Department of Transportation","http://www.oregon.gov/ODOT",oregon.gov
ministry,"Kentucky Housing Corporation","https://www.kyhousing.org/",kyhousing.org
ministry,"Kentucky Justice and Public Safety Cabinet","https://justice.ky.gov/",justice.ky.gov
ministry,"New York State Department of Health","https://www.health.ny.gov/",health.ny.gov
ministry,"Maryland Department of Labor","https://www.dllr.state.md.us/",dllr.state.md.us
ministry,"South Carolina Department of Health and Environmental Control","http://www.scdhec.gov/",scdhec.gov
ministry,"Alabama Department of Public Health","http://www.alabamapublichealth.gov/",alabamapublichealth.gov
ministry,"Alaska Department of Transportation & Public Facilities","http://www.dot.state.ak.us/",dot.state.ak.us
ministry,"Alaska Department of Health and Social Services","https://dhss.alaska.gov",dhss.alaska.gov
ministry,"Alaska Department of Health and Social Services","https://dhss.alaska.gov/Pages/default.aspx",dhss.alaska.gov
ministry,"Alaska Department of Labor and Workforce Development","https://labor.alaska.gov/",labor.alaska.gov
ministry,"New York City Department of City Planning","https://www.nyc.gov/dcp",nyc.gov
ministry,"Arizona Department of Health Services","http://www.azdhs.gov/",azdhs.gov
ministry,"Arkansas Department of Parks, Heritage, and Tourism","https://www.adpht.arkansas.gov",adpht.arkansas.gov
ministry,"Tennessee Department of Transportation","http://www.tn.gov/tdot/",tn.gov
ministry,"Texas Department of Agriculture","http://www.TexasAgriculture.gov",texasagriculture.gov
ministry,"Los Angeles County Department of Public Health","http://publichealth.lacounty.gov/",publichealth.lacounty.gov
ministry,"Housing Authority of the City of Los Angeles","https://www.hacla.org/",hacla.org
ministry,"Connecticut Department of Transportation","https://portal.ct.gov/DOT",portal.ct.gov
ministry,"Idaho Transportation Department","http://itd.idaho.gov/",itd.idaho.gov
ministry,"Illinois Department of Transportation","https://idot.illinois.gov/",idot.illinois.gov
ministry,"Indiana Department of Transportation","http://www.in.gov/indot/",in.gov
ministry,"Iowa Department of Transportation","http://www.iowadot.gov/",iowadot.gov
ministry,"Kansas Department of Transportation","http://www.ksdot.org/",ksdot.org
ministry,"Kentucky Transportation Cabinet","https://transportation.ky.gov/",transportation.ky.gov
ministry,"Maine Department of Transportation","https://www.maine.gov/dot/",maine.gov
ministry,"Maryland Department of Transportation","https://www.mdot.maryland.gov/pages/home.aspx",mdot.maryland.gov
ministry,"Maryland Department of Agriculture","https://mda.maryland.gov",mda.maryland.gov
ministry,"Massachusetts Department of Public Health","http://www.mass.gov/eohhs/gov/departments/dph/",mass.gov
ministry,"Ohio Department of Transportation","http://www.dot.state.oh.us",dot.state.oh.us
ministry,"Illinois Department of Agriculture","https://www2.illinois.gov/sites/agr",www2.illinois.gov
ministry,"Illinois Department of Labor","https://www2.illinois.gov/idol",www2.illinois.gov
ministry,"California Department of Justice","http://oag.ca.gov/",oag.ca.gov
ministry,"California Environmental Protection Agency","http://www.calepa.ca.gov/",calepa.ca.gov
ministry,"California Civil Rights Department","https://calcivilrights.ca.gov/",calcivilrights.ca.gov
ministry,"California Health and Human Services Agency","http://www.chhs.ca.gov/",chhs.ca.gov
ministry,"California Department of Housing and Community Development","https://www.hcd.ca.gov/",hcd.ca.gov
ministry,"California Department of Food and Agriculture","https://www.cdfa.ca.gov/",cdfa.ca.gov
ministry,"California Labor and Workforce Development Agency","https://www.labor.ca.gov/",labor.ca.gov
ministry,"District Department of Transportation","https://ddot.dc.gov/",ddot.dc.gov
ministry,"Vermont Agency of Agriculture Food and Markets","https://agriculture.vermont.gov/",agriculture.vermont.gov
ministry,"Vermont Agency of Transportation","https://vtrans.vermont.gov/",vtrans.vermont.gov
ministry,"Virginia Department of Health","https://www.vdh.virginia.gov/",vdh.virginia.gov
ministry,"New Hampshire Department of Justice","https://www.doj.nh.gov/",doj.nh.gov
ministry,"New Jersey Department of the Treasury","http://www.state.nj.us/treasury/",state.nj.us
ministry,"New Mexico Department of Health","http://nmhealth.org/",nmhealth.org
ministry,"New York City Department of Housing Preservation and Development","https://www.nyc.gov/hpd",nyc.gov
ministry,"North Carolina Department of Health and Human Services","https://www.ncdhhs.gov/",ncdhhs.gov
ministry,"North Dakota Department of Agriculture","https://www.nd.gov/ndda/",nd.gov
ministry,"West Virginia Department of Commerce","https://commerce.wv.gov/",commerce.wv.gov
ministry,"West Virginia Department of Transportation","https://transportation.wv.gov",transportation.wv.gov
ministry,"Oklahoma Department of Labor","http://www.ok.gov/odol/",ok.gov
ministry,"Virginia Department of Transportation","https://www.vdot.virginia.gov",vdot.virginia.gov
ministry,"Oregon Department of Administrative Services","http://www.oregon.gov/DAS/pages/index.aspx",oregon.gov
ministry,"Oregon Department of Agriculture","http://www.oregon.gov/ODA/index.shtml",oregon.gov
ministry,"Oregon Department of Justice","https://www.doj.state.or.us",doj.state.or.us
ministry,"Wisconsin Department of Transportation","http://www.dot.wisconsin.gov/",dot.wisconsin.gov
ministry,"Wisconsin Department of Justice","https://www.doj.state.wi.us",doj.state.wi.us
ministry,"Pennsylvania Department of Agriculture","https://agriculture.pa.gov",agriculture.pa.gov
ministry,"Wyoming Department of Health","http://www.health.wyo.gov/",health.wyo.gov
ministry,"Wyoming Department of Transportation","https://www.dot.state.wy.us/",dot.state.wy.us
ministry,"Puerto Rico Department of Housing","http://www.vivienda.gobierno.pr/",vivienda.gobierno.pr
ministry,"Puerto Rico Department of Consumer Affairs","http://www.daco.gobierno.pr/",daco.gobierno.pr
ministry,"Puerto Rico Department of Family Affairs","http://www.familia.gobierno.pr/",familia.gobierno.pr
ministry,"Puerto Rico Department of State","http://www.estado.pr.gov",estado.pr.gov
ministry,"Puerto Rico Department of Treasury","http://www.hacienda.gobierno.pr",hacienda.gobierno.pr
ministry,"Puerto Rico Department of Justice","http://www.justicia.gobierno.pr/",justicia.gobierno.pr
ministry,"Puerto Rico Department of Sports and Recreation","http://www.drd.gobierno.pr/",drd.gobierno.pr
ministry,"Kansas Department of Agriculture","http://agriculture.ks.gov",agriculture.ks.gov
ministry,"San Francisco Department of Public Works","https://sfpublicworks.org/",sfpublicworks.org
ministry,"Mississippi Department of Transportation","http://mdot.ms.gov",mdot.ms.gov
ministry,"New Jersey Department of Transportation","http://www.nj.gov/transportation",nj.gov
ministry,"Hawaii Department of Transportation","http://hawaii.gov/dot",hawaii.gov
ministry,"Georgia Department of Labor","http://dol.georgia.gov/",dol.georgia.gov
ministry,"Missouri Department of Transportation","http://www.modot.org/",modot.org
ministry,"Montana Department of Transportation","http://www.mdt.mt.gov/",mdt.mt.gov
ministry,"New Hampshire Department of Transportation","https://www.nh.gov/dot/",nh.gov
ministry,"New Mexico Department of Transportation","http://www.dot.state.nm.us/content/nmdot/en.html",dot.state.nm.us
ministry,"North Dakota Department of Transportation","http://www.dot.nd.gov/",dot.nd.gov
ministry,"United States Department of the Air Force","https://www.af.mil/",af.mil
ministry,"Pennsylvania Department of Transportation","https://www.penndot.gov",penndot.gov
ministry,"South Carolina Department of Transportation","http://www.scdot.org/",scdot.org
ministry,"South Dakota Department of Transportation","http://www.sddot.com/",sddot.com
ministry,"Texas Department of Transportation","https://www.txdot.gov/",txdot.gov
ministry,"Alabama Department of Transportation","http://www.dot.state.al.us/",dot.state.al.us
ministry,"Georgia Department of Transportation","http://www.dot.ga.gov/",dot.ga.gov
ministry,"Puerto Rico Department of Natural and Environmental Resources","http://www.drna.gobierno.pr/",drna.gobierno.pr
ministry,"Puerto Rico Department of Transportation and Public Works","https://www.dtop.pr.gov/",dtop.pr.gov
ministry,"California Department of Transportation","https://dot.ca.gov/",dot.ca.gov
ministry,"United States Department of Health and Human Services","https://hhs.gov",hhs.gov
ministry,"United States Department of Veterans Affairs","https://www.va.gov/",va.gov
ministry,"Guam Department of Land Management","http://dlm.guam.gov/",dlm.guam.gov
ministry,"Texas Department of State Health Services","http://www.dshs.state.tx.us",dshs.state.tx.us
ministry,"Georgia Department of Agriculture","http://agr.georgia.gov/",agr.georgia.gov
ministry,"Maryland Department of Health","http://health.maryland.gov/",health.maryland.gov
ministry,"Minnesota Department of Agriculture","http://www.mda.state.mn.us/",mda.state.mn.us
ministry,"District of Columbia Department of Public Works","https://dpw.dc.gov/",dpw.dc.gov
ministry,"Harris County Toll Road Authority","https://www.hctra.org/",hctra.org
ministry,"Arizona Department of Transportation","https://www.azdot.gov/",azdot.gov
ministry,"Hawaii Department of Health","http://health.hawaii.gov/",health.hawaii.gov
ministry,"Michigan Department of Transportation","http://www.michigan.gov/mdot",michigan.gov
ministry,"Massachusetts Executive Office of Technology Services and Security","https://www.mass.gov/orgs/executive-office-of-technology-services-and-security",mass.gov
ministry,"South Carolina Department of Labor","https://www.llr.sc.gov",llr.sc.gov
ministry,"United States Department of Housing and Urban Development","https://www.hud.gov/",hud.gov
ministry,"Kansas Department of Labor","https://www.dol.ks.gov",dol.ks.gov
ministry,"Boston Public Works Department","https://www.boston.gov/departments/public-works",boston.gov
ministry,"Maine Department of Labor","https://www.maine.gov/labor/",maine.gov
ministry,"Louisiana Department of Transportation and Development","http://wwwsp.dotd.la.gov/",wwwsp.dotd.la.gov
ministry,"United States Department of the Interior","https://doi.gov",doi.gov
ministry,"New York City Department of Transportation","http://nyc.gov/dot",nyc.gov
ministry,"District of Columbia Department of Public Works","https://dpw.dc.gov/amharic-አማርኛ",dpw.dc.gov
ministry,"District of Columbia Department of Public Works","https://dpw.dc.gov/chinese-中文",dpw.dc.gov
ministry,"District of Columbia Department of Public Works","https://dpw.dc.gov/french-français",dpw.dc.gov
ministry,"District of Columbia Department of Public Works","https://dpw.dc.gov/korean-한국어",dpw.dc.gov
ministry,"District of Columbia Department of Public Works","https://dpw.dc.gov/node/732082",dpw.dc.gov
ministry,"District of Columbia Department of Public Works","https://dpw.dc.gov/vietnamese-tiếng-việt",dpw.dc.gov
ministry,"Seattle Department of Transportation","http://www.seattle.gov/transportation/",seattle.gov
ministry,"Rhode Island Department of Transportation","http://www.dot.ri.gov/",dot.ri.gov
ministry,"Nevada Department of Agriculture","http://agri.nv.gov/",agri.nv.gov
ministry,"United States Department of the Treasury","https://home.treasury.gov/",home.treasury.gov
ministry,"New York City Housing Authority","https://www.nyc.gov/nycha",nyc.gov
ministry,"Massachusetts Department of Transportation","https://www.mass.gov/orgs/massachusetts-department-of-transportation",mass.gov
ministry,"United States Department of the Navy","http://www.hq.navy.mil",hq.navy.mil
ministry,"Florida Department of Transportation","http://www.fdot.gov/",fdot.gov
ministry,"United States Department of Justice","https://www.justice.gov/",justice.gov
ministry,"United States Department of Energy","https://www.energy.gov/",energy.gov
ministry,"Utah Department of Transportation","http://dot.utah.gov/",dot.utah.gov
ministry,"Minnesota Department of Health","http://www.health.state.mn.us/",health.state.mn.us
ministry,"Kentucky Cabinet for Health and Family Services","https://www.chfs.ky.gov/",chfs.ky.gov
ministry,"United States Department of Agriculture","https://usda.gov",usda.gov
ministry,"California Natural Resources Agency","https://resources.ca.gov/",resources.ca.gov
ministry,"Nevada Department of Transportation","http://www.nevadadot.com/",nevadadot.com
ministry,"United States Department of Commerce","https://www.commerce.gov/",commerce.gov
ministry,"San Jose Office of Racial and Social Equity","https://www.sanjoseca.gov/your-government/departments-offices/office-of-the-city-manager/racial-equity",sanjoseca.gov
ministry,"United States Department of Labor","https://www.dol.gov/",dol.gov
ministry,"Washington State Department of Transportation","http://www.wsdot.wa.gov",wsdot.wa.gov
ministry,"Arkansas Department of Transportation","http://ardot.gov",ardot.gov
ministry,"Arkansas Department of Transportation","http://www.arkansashighways.com/",arkansashighways.com
ministry,"Colorado Department of Agriculture","https://ag.colorado.gov/",ag.colorado.gov
ministry,"Delaware Department of Transportation","http://www.deldot.gov/",deldot.gov
ministry,"Puerto Rico Department of Corrections and Rehabilitation","http://www.ac.gobierno.pr/",ac.gobierno.pr
ministry,"Maryland State Highway Administration","https://www.roads.maryland.gov/pages/home.aspx",roads.maryland.gov
ministry,"Colorado Department of Transportation","https://www.codot.gov/",codot.gov
ministry,"Vermont Department of Taxes","https://tax.vermont.gov/",tax.vermont.gov
ministry,"Minnesota Department of Transportation","http://www.dot.state.mn.us/",dot.state.mn.us
ministry,"Arkansas Department of Health","http://www.healthy.arkansas.gov/Pages/default.aspx",healthy.arkansas.gov
ministry,"Ohio Department of Agriculture","https://agri.ohio.gov/",agri.ohio.gov
ministry,"City of Los Angeles Cultural Affairs Department","https://culture.lacity.gov/",culture.lacity.gov
ministry,"North Carolina Department of Transportation","https://www.ncdot.gov",ncdot.gov
ministry,"New York City Public Schools","https://schools.nyc.gov",schools.nyc.gov
ministry,"United States Department of Transportation","https://transportation.gov",transportation.gov
ministry,"Puerto Rico Department of Health","http://www.salud.gov.pr",salud.gov.pr
ministry,"Puerto Rico Department of Education","https://de.pr.gov/",de.pr.gov
ministry,"Puerto Rico Department of Agriculture","http://www.agricultura.gobierno.pr/",agricultura.gobierno.pr
ministry,"Puerto Rico Department of Labor and Human Resources","http://www.dtrh.gobierno.pr/",dtrh.gobierno.pr
ministry,"Puerto Rico Department of Economic Development and Commerce","http://ddec.pr.gov/",ddec.pr.gov
ministry,"United States Department of State","https://www.state.gov/",state.gov
ministry,"Oklahoma Department of Transportation","https://www.ok.gov/odot/",ok.gov
ministry,"Florida Department of Health","http://www.floridahealth.gov/",floridahealth.gov
ministry,"United States Department of Education","https://www.ed.gov/",ed.gov
ministry,"Housing Authority of the City of Erie","http://www.hace.org/",hace.org
ministry,"DuPage County Division of Transportation","https://www.dupagecounty.gov/government/departments/transportation/",dupagecounty.gov
ministry,"San Jose Public Works Department","https://www.sanjoseca.gov/your-government/departments/public-works",sanjoseca.gov
ministry,"Missouri Department of Commerce and Insurance","https://dci.mo.gov/",dci.mo.gov
ministry,"Talent Public Works Department","https://www.cityoftalent.org/publicworks",cityoftalent.org
ministry,"San Diego Transportation Department","https://www.sandiego.gov/transportation",sandiego.gov
ministry,"Madera County Public Works Department","https://www.maderacounty.com/government/public-works",maderacounty.com
ministry,"Mariposa County Planning Department","https://www.mariposacounty.gov/80/Planning",mariposacounty.gov
ministry,"San Jose Housing Department","https://www.sanjoseca.gov/your-government/departments-offices/housing",sanjoseca.gov
ministry,"Housing Authority of Baltimore City","https://www.habc.org/",habc.org
ministry,"Lake County Division of Transportation","https://www.lakecountyil.gov/4922/Division-of-Transportation",lakecountyil.gov
ministry,"North Carolina Department of Labor","https://www.labor.nc.gov/",labor.nc.gov
ministry,"Housing Authority of the City of Milwaukee","http://www.hacm.org/",hacm.org
ministry,"Alabama Department of Labor","https://labor.alabama.gov",labor.alabama.gov
ministry,"Jamestown Housing Authority","http://www.jamestownhousing.org/",jamestownhousing.org
ministry,"California Business, Consumer Services and Housing Agency","http://www.bcsh.ca.gov/",bcsh.ca.gov
ministry,"California State Transportation Agency","https://calsta.ca.gov/",calsta.ca.gov
ministry,"Nebraska Department of Transportation","https://dot.nebraska.gov",dot.nebraska.gov
ministry,"West Virginia Department of Agriculture","https://agriculture.wv.gov",agriculture.wv.gov
ministry,"Cincinnati Department of Transportation & Engineering","https://www.cincinnati-oh.gov/dote/",cincinnati-oh.gov
ministry,"Cincinnati Division of Aviation","https://www.cincinnati-oh.gov/dote/about-transportation-engineering/division-of-aviation/",cincinnati-oh.gov
ministry,"Cincinnati Division of Development, Permits and Urban Design","https://www.cincinnati-oh.gov/dote/about-transportation-engineering/division-of-development-permits-and-urban-design-dpud/",cincinnati-oh.gov
ministry,"Santa Clara County Consumer and Environmental Protection Agency","https://cepa.sccgov.org/",cepa.sccgov.org
ministry,"New York State Department of Labor","https://dol.ny.gov/",dol.ny.gov
ministry,"Cincinnati Department of City Planning and Engagement","https://www.cincinnati-oh.gov/planning/",cincinnati-oh.gov
ministry,"Illinois Department of Commerce and Economic Opportunity","https://www2.illinois.gov/dceo/Pages/default.aspx",www2.illinois.gov
ministry,"Palo Alto Office of Transportation","https://www.cityofpaloalto.org/Departments/Transportation",cityofpaloalto.org
