subdomain,http_status
admin.qa.suomi.fi,"Connection timed out after 3002 milliseconds"
admin.suomi.fi,"Connection timed out after 3002 milliseconds"
admin.verkkopalvelu.suomi.fi,"Connection timed out after 3001 milliseconds"
admin.www.dev.suomi.fi,"Connection timed out after 3001 milliseconds"
admin.www.qa.suomi.fi,"Connection timed out after 3001 milliseconds"
ajanvaraus-hallinta.suomi.fi,"SSL: no alternative certificate subject name matches target hostname 'ajanvaraus-hallinta.suomi.fi'"
ajanvaraus.suomi.fi,"SSL: no alternative certificate subject name matches target hostname 'ajanvaraus.suomi.fi'"
api-gw.palvelutietovaranto.qa.suomi.fi,"Could not resolve host: api-gw.palvelutietovaranto.qa.suomi.fi"
api-gw.palvelutietovaranto.suomi.fi,"403"
api-gw.palvelutietovaranto.trn.suomi.fi,"403"
api.laatutyokalut.dev.suomi.fi,"Could not resolve host: api.laatutyokalut.dev.suomi.fi"
api.laatutyokalut.qa.suomi.fi,"Could not resolve host: api.laatutyokalut.qa.suomi.fi"
api.laatutyokalut.suomi.fi,"Could not resolve host: api.laatutyokalut.suomi.fi"
api.laatutyokalut.test.suomi.fi,"Could not resolve host: api.laatutyokalut.test.suomi.fi"
api.laatutyokalut.trn.suomi.fi,"Could not resolve host: api.laatutyokalut.trn.suomi.fi"
api.messages-dev.suomi.fi,"400"
api.messages-qa.suomi.fi,"400"
api.messages.suomi.fi,"400"
api.palvelutietovaranto.qa.suomi.fi,"404"
api.palvelutietovaranto.suomi.fi,"Could not resolve host: api.palvelutietovaranto.suomi.fi"
api.palvelutietovaranto.trn.suomi.fi,"404"
api.qa.suomi.fi,"Could not resolve host: api.qa.suomi.fi"
api.sevi.qa.suomi.fi,"Connection timed out after 3001 milliseconds"
api.sevi.suomi.fi,"Could not resolve host: api.sevi.suomi.fi"
api.suomi.fi,"Could not resolve host: api.suomi.fi"
api.verkkopalvelu.qa.suomi.fi,"404"
api.verkkopalvelu.suomi.fi,"Could not resolve host: api.verkkopalvelu.suomi.fi"
api.www.dev.suomi.fi,"404"
api.www.qa.suomi.fi,"Could not resolve host: api.www.qa.suomi.fi"
api2.messages-dev.suomi.fi,"Could not resolve host: api2.messages-dev.suomi.fi"
asiointitili.suomi.fi,"Could not resolve host: asiointitili.suomi.fi"
asiointivaltuudet.qa.suomi.fi,"302"
asiointivaltuudet.suomi.fi,"302"
asiointivaltuudet.test.suomi.fi,"302"
asiointivaltuustarkastus.beta.suomi.fi,"Failed to connect to asiointivaltuustarkastus.beta.suomi.fi port 443 after 282 ms: Could not connect to server"
asiointivaltuustarkastus.qa.suomi.fi,"403"
asiointivaltuustarkastus.suomi.fi,"403"
asiointivaltuustarkastus.test.suomi.fi,"403"
auroraai.astest.suomi.fi,"Could not resolve host: auroraai.astest.suomi.fi"
auroraai.qa.suomi.fi,"Could not resolve host: auroraai.qa.suomi.fi"
auroraai.suomi.fi,"Could not resolve host: auroraai.suomi.fi"
auth.messages-dev.suomi.fi,"Could not resolve host: auth.messages-dev.suomi.fi"
auth.messages-qa.suomi.fi,"200"
auth.messages.suomi.fi,"Could not resolve host: auth.messages.suomi.fi"
avoindata.suomi.fi,"Could not resolve host: avoindata.suomi.fi"
beta-content.qa.suomi.fi,"Connection timed out after 3001 milliseconds"
beta-sso.qa.suomi.fi,"Could not resolve host: beta-sso.qa.suomi.fi"
beta-sso.suomi.fi,"Could not resolve host: beta-sso.suomi.fi"
beta.qa.suomi.fi,"Could not resolve host: beta.qa.suomi.fi"
beta.suomi.fi,"Connection timed out after 3001 milliseconds"
blue.admin.www.dev.suomi.fi,"Connection timed out after 3001 milliseconds"
blue.kehittajille.www.dev.suomi.fi,"302"
blue.sisallonhallinta.www.dev.suomi.fi,"Connection timed out after 3001 milliseconds"
blue.viestilomake.www.dev.suomi.fi,"302"
blue.www.dev.suomi.fi,"302"
cdn.verkkopalvelu.suomi.fi,"403"
cdn.www.dev.suomi.fi,"403"
cdn.www.qa.suomi.fi,"403"
client.vvp.dev.suomi.fi,"Could not resolve host: client.vvp.dev.suomi.fi"
client.vvp.qa.suomi.fi,"Could not resolve host: client.vvp.qa.suomi.fi"
client.vvp.suomi.fi,"Could not resolve host: client.vvp.suomi.fi"
core.sfim.dev.suomi.fi,"Connection timed out after 3001 milliseconds"
core.sfim.qa.suomi.fi,"Connection timed out after 3000 milliseconds"
core.sfim.suomi.fi,"Connection timed out after 3001 milliseconds"
demo.www.dev.suomi.fi,"Could not resolve host: demo.www.dev.suomi.fi"
demo2.www.dev.suomi.fi,"Resolving timed out after 3001 milliseconds"
designsystem.suomi.fi,"200"
dev.avoindata.suomi.fi,"301"
dev.suojattudata.suomi.fi,"Operation timed out after 3000 milliseconds with 0 bytes received"
docs.palvelutietovaranto.qa.suomi.fi,"Could not resolve host: docs.palvelutietovaranto.qa.suomi.fi"
docs.palvelutietovaranto.suomi.fi,"404"
docs.palvelutietovaranto.trn.suomi.fi,"Could not resolve host: docs.palvelutietovaranto.trn.suomi.fi"
dvvsfivlp.valtuudet-lipa-test.suomi.fi,"Connection timed out after 3000 milliseconds"
dvvsfivlp01.valtuudet-lipa.suomi.fi,"Connection timed out after 3000 milliseconds"
dvvsfivlp02.valtuudet-lipa-test.suomi.fi,"Connection timed out after 3001 milliseconds"
dvvsfivlp02.valtuudet-lipa.suomi.fi,"Connection timed out after 3001 milliseconds"
esuomi.fi,"Could not resolve host: esuomi.fi"
finnauth.tunnistaminen.suomi.fi,"403"
foo.www.dev.suomi.fi,"Could not resolve host: foo.www.dev.suomi.fi"
gradle.www.dev.suomi.fi,"Connection timed out after 3001 milliseconds"
grafana.sfim.dev.suomi.fi,"Connection timed out after 3001 milliseconds"
grafana.sfim.qa.suomi.fi,"Connection timed out after 3001 milliseconds"
grafana.sfim.suomi.fi,"Connection timed out after 3000 milliseconds"
grafana.www.dev.suomi.fi,"Could not resolve host: grafana.www.dev.suomi.fi"
grafana.www.qa.suomi.fi,"Connection timed out after 3001 milliseconds"
green.admin.www.dev.suomi.fi,"Could not resolve host: green.admin.www.dev.suomi.fi"
green.kehittajille.www.dev.suomi.fi,"302"
green.sisallonhallinta.www.dev.suomi.fi,"Connection timed out after 3002 milliseconds"
green.viestilomake.www.dev.suomi.fi,"302"
green.www.dev.suomi.fi,"Could not resolve host: green.www.dev.suomi.fi"
hallintapalvelu.lompakko.suomi.fi,"Could not resolve host: hallintapalvelu.lompakko.suomi.fi"
henkiloyp.www.dev.suomi.fi,"Could not resolve host: henkiloyp.www.dev.suomi.fi"
henkiloyp.www.suomi.fi,"Could not resolve host: henkiloyp.www.suomi.fi"
holhous.suomi.fi,"Could not resolve host: holhous.suomi.fi"
idm.finnauth.tunnistaminen.suomi.fi,"404"
idmlink.finnauth.tunnistaminen.suomi.fi,"403"
idp.finnauth.tunnistaminen.suomi.fi,"404"
internal.palvelutietovaranto.qa.suomi.fi,"Could not resolve host: internal.palvelutietovaranto.qa.suomi.fi"
internal.palvelutietovaranto.suomi.fi,"Could not resolve host: internal.palvelutietovaranto.suomi.fi"
internal.palvelutietovaranto.trn.suomi.fi,"Could not resolve host: internal.palvelutietovaranto.trn.suomi.fi"
iri.suomi.fi,"404"
kartta.suomi.fi,"Could not resolve host: kartta.suomi.fi"
kehittajille.qa.suomi.fi,"302"
kehittajille.suomi.fi,"302"
kehittajille.www.dev.suomi.fi,"302"
kommentit-dev.suomi.fi,"Could not resolve host: kommentit-dev.suomi.fi"
kommentit-test.suomi.fi,"Connection timed out after 3002 milliseconds"
kommentit.suomi.fi,"302"
koodistot-dev.suomi.fi,"Could not resolve host: koodistot-dev.suomi.fi"
koodistot-test.suomi.fi,"Connection timed out after 3002 milliseconds"
koodistot.suomi.fi,"200"
kortt1.tunnistaminen.qa.suomi.fi,"Could not resolve host: kortt1.tunnistaminen.qa.suomi.fi"
kortt1.tunnistaminen.suomi.fi,"SSL: no alternative certificate subject name matches target hostname 'kortt1.tunnistaminen.suomi.fi'"
kortti.tunnistaminen.qa.suomi.fi,"Connection timed out after 3001 milliseconds"
kortti.tunnistaminen.suomi.fi,"Could not resolve host: kortti.tunnistaminen.suomi.fi"
kortti.tunnistautuminen.qa.suomi.fi,"302"
kortti.tunnistautuminen.suomi.fi,"Could not resolve host: kortti.tunnistautuminen.suomi.fi"
kvh.qa.suomi.fi,"Connection timed out after 3002 milliseconds"
kvh.suomi.fi,"Connection timed out after 3002 milliseconds"
laatutyokalut.dev.suomi.fi,"Could not resolve host: laatutyokalut.dev.suomi.fi"
laatutyokalut.qa.suomi.fi,"Could not resolve host: laatutyokalut.qa.suomi.fi"
laatutyokalut.suomi.fi,"Could not resolve host: laatutyokalut.suomi.fi"
laatutyokalut.test.suomi.fi,"Could not resolve host: laatutyokalut.test.suomi.fi"
laatutyokalut.trn.suomi.fi,"Could not resolve host: laatutyokalut.trn.suomi.fi"
leijuke.federointi.suomi.fi,"Connection timed out after 3002 milliseconds"
leijuke.testifederointi.suomi.fi,"Could not resolve host: leijuke.testifederointi.suomi.fi"
liityntakatalogi.qa.suomi.fi,"Could not resolve host: liityntakatalogi.qa.suomi.fi"
liityntakatalogi.suomi.fi,"200"
liityntakatalogi.test.suomi.fi,"Could not resolve host: liityntakatalogi.test.suomi.fi"
lompakko.suomi.fi,"Could not resolve host: lompakko.suomi.fi"
luvat.viestit-dev.suomi.fi,"Connection timed out after 3001 milliseconds"
matomo.www.dev.suomi.fi,"Could not resolve host: matomo.www.dev.suomi.fi"
metadata-signing.tunnistus.suomi.fi,"Could not resolve host: metadata-signing.tunnistus.suomi.fi"
nimenmuutos.suomi.fi,"Could not resolve host: nimenmuutos.suomi.fi"
ofp.finnauth.tunnistaminen.suomi.fi,"404"
oidc-adapter.tunnistaminen.qa.suomi.fi,"Could not resolve host: oidc-adapter.tunnistaminen.qa.suomi.fi"
oidc-adapter.tunnistaminen.suomi.fi,"Could not resolve host: oidc-adapter.tunnistaminen.suomi.fi"
oidc-bdapter.tunnistaminen.qa.suomi.fi,"Could not resolve host: oidc-bdapter.tunnistaminen.qa.suomi.fi"
oidc-bdapter.tunnistaminen.suomi.fi,"Could not resolve host: oidc-bdapter.tunnistaminen.suomi.fi"
palveluhallinta.dev.suomi.fi,"Connection timed out after 3002 milliseconds"
palveluhallinta.qa.suomi.fi,"200"
palveluhallinta.suomi.fi,"200"
palveluhallinta.test.suomi.fi,"SSL: no alternative certificate subject name matches target hostname 'palveluhallinta.test.suomi.fi'"
palvelutietovaranto.qa.suomi.fi,"200"
palvelutietovaranto.suomi.fi,"Could not resolve host: palvelutietovaranto.suomi.fi"
palvelutietovaranto.trn.suomi.fi,"200"
portti.suomi.fi,"Could not resolve host: portti.suomi.fi"
qa.suomi.fi,"Could not resolve host: qa.suomi.fi"
resources.rova.qa.suomi.fi,"Connection timed out after 3002 milliseconds"
resources.rova.suomi.fi,"Could not resolve host: resources.rova.suomi.fi"
rhp-dev.suomi.fi,"Failed to connect to rhp-dev.suomi.fi port 443 after 99 ms: Could not connect to server"
rhp-test.suomi.fi,"Connection timed out after 3002 milliseconds"
rhp.suomi.fi,"200"
sanastot-dev.suomi.fi,"Failed to connect to sanastot-dev.suomi.fi port 443 after 151 ms: Could not connect to server"
sanastot-test.suomi.fi,"Could not resolve host: sanastot-test.suomi.fi"
sanastot.suomi.fi,"Could not resolve host: sanastot.suomi.fi"
sfim.dev.suomi.fi,"404"
sfim.qa.suomi.fi,"404"
sfim.suomi.fi,"404"
sisallonhallinta.qa.suomi.fi,"Could not resolve host: sisallonhallinta.qa.suomi.fi"
sisallonhallinta.suomi.fi,"Could not resolve host: sisallonhallinta.suomi.fi"
sisallonhallinta.www.dev.suomi.fi,"Could not resolve host: sisallonhallinta.www.dev.suomi.fi"
sisallonhallinta.www.qa.suomi.fi,"Could not resolve host: sisallonhallinta.www.qa.suomi.fi"
staging.sfim.qa.suomi.fi,"Could not resolve host: staging.sfim.qa.suomi.fi"
staging.sfim.suomi.fi,"SSL: no alternative certificate subject name matches target hostname 'staging.sfim.suomi.fi'"
staging.www.qa.suomi.fi,"Could not resolve host: staging.www.qa.suomi.fi"
staging.www.suomi.fi,"Could not resolve host: staging.www.suomi.fi"
sts.palvelutietovaranto.qa.suomi.fi,"Could not resolve host: sts.palvelutietovaranto.qa.suomi.fi"
sts.palvelutietovaranto.suomi.fi,"Could not resolve host: sts.palvelutietovaranto.suomi.fi"
sts.palvelutietovaranto.trn.suomi.fi,"302"
suojattudata.suomi.fi,"Could not resolve host: suojattudata.suomi.fi"
suomi.fi,"Could not resolve host: suomi.fi"
suomi.fi-verkkopalvelu,"Could not resolve host: suomi.fi-verkkopalvelu"
testi.www.dev.suomi.fi,"Could not resolve host: testi.www.dev.suomi.fi"
testicoa.suomi.fi,"Could not resolve host: testicoa.suomi.fi"
testitunnistus.suomi.fi,"Failed to connect to testitunnistus.suomi.fi port 443 after 112 ms: Could not connect to server"
testivirasto.www.qa.suomi.fi,"Could not resolve host: testivirasto.www.qa.suomi.fi"
tfi.federointi.suomi.fi,"Connection timed out after 3001 milliseconds"
tfi.testifederointi.suomi.fi,"Connection timed out after 3002 milliseconds"
