subdomain,parent_domain,http_status
cpcalendars.enseignementsup.gouv.td,gouv.td,"Could not resolve host: cpcalendars.enseignementsup.gouv.td"
cpcalendars.environnement-eau.gouv.td,gouv.td,"Could not resolve host: cpcalendars.environnement-eau.gouv.td"
cpcalendars.femme.gouv.td,gouv.td,"Could not resolve host: cpcalendars.femme.gouv.td"
cpcalendars.fonctionpublique.gouv.td,gouv.td,"Could not resolve host: cpcalendars.fonctionpublique.gouv.td"
cpcalendars.infrastructures.gouv.td,gouv.td,"Could not resolve host: cpcalendars.infrastructures.gouv.td"
cpcalendars.macmn.gouv.td,gouv.td,"Could not resolve host: cpcalendars.macmn.gouv.td"
cpcalendars.minpe.gouv.td,gouv.td,"SSL certificate problem: self-signed certificate"
cpcalendars.mpntic.gouv.td,gouv.td,"Could not resolve host: cpcalendars.mpntic.gouv.td"
cpcalendars.reconciliation.gouv.td,gouv.td,"Could not resolve host: cpcalendars.reconciliation.gouv.td"
cpcalendars.sgg.gouv.td,gouv.td,"Could not resolve host: cpcalendars.sgg.gouv.td"
cpcalendars.vpserver.reconciliation.gouv.td,gouv.td,"Could not resolve host: cpcalendars.vpserver.reconciliation.gouv.td"
cpcontacts.adac.gouv.td,gouv.td,"Could not resolve host: cpcontacts.adac.gouv.td"
cpcontacts.agriculture.gouv.td,gouv.td,"Could not resolve host: cpcontacts.agriculture.gouv.td"
cpcontacts.amenagement.gouv.td,gouv.td,"Could not resolve host: cpcontacts.amenagement.gouv.td"
cpcontacts.commerce.gouv.td,gouv.td,"Could not resolve host: cpcontacts.commerce.gouv.td"
cpcontacts.communication.gouv.td,gouv.td,"Could not resolve host: cpcontacts.communication.gouv.td"
cpcontacts.cultourisme.gouv.td,gouv.td,"Could not resolve host: cpcontacts.cultourisme.gouv.td"
cpcontacts.defense.gouv.td,gouv.td,"Could not resolve host: cpcontacts.defense.gouv.td"
cpcontacts.elevage.gouv.td,gouv.td,"Could not resolve host: cpcontacts.elevage.gouv.td"
cpcontacts.enseignementsup.gouv.td,gouv.td,"Could not resolve host: cpcontacts.enseignementsup.gouv.td"
cpcontacts.environnement-eau.gouv.td,gouv.td,"Could not resolve host: cpcontacts.environnement-eau.gouv.td"
cpcontacts.femme.gouv.td,gouv.td,"Could not resolve host: cpcontacts.femme.gouv.td"
cpcontacts.fonctionpublique.gouv.td,gouv.td,"Could not resolve host: cpcontacts.fonctionpublique.gouv.td"
cpcontacts.infrastructures.gouv.td,gouv.td,"Could not resolve host: cpcontacts.infrastructures.gouv.td"
cpcontacts.macmn.gouv.td,gouv.td,"Could not resolve host: cpcontacts.macmn.gouv.td"
cpcontacts.minpe.gouv.td,gouv.td,"SSL certificate problem: self-signed certificate"
cpcontacts.mpntic.gouv.td,gouv.td,"Could not resolve host: cpcontacts.mpntic.gouv.td"
cpcontacts.reconciliation.gouv.td,gouv.td,"Could not resolve host: cpcontacts.reconciliation.gouv.td"
cpcontacts.sgg.gouv.td,gouv.td,"Could not resolve host: cpcontacts.sgg.gouv.td"
cpcontacts.vpserver.reconciliation.gouv.td,gouv.td,"Could not resolve host: cpcontacts.vpserver.reconciliation.gouv.td"
cr.sante.gouv.td,gouv.td,"Could not resolve host: cr.sante.gouv.td"
cultourisme.gouv.td,gouv.td,"Could not resolve host: cultourisme.gouv.td"
culture.gouv.td,gouv.td,"Could not resolve host: culture.gouv.td"
deelcpn.environnement.gouv.td,gouv.td,"Could not resolve host: deelcpn.environnement.gouv.td"
defense.gouv.td,gouv.td,"Could not resolve host: defense.gouv.td"
demo.securite.gouv.td,gouv.td,"Could not resolve host: demo.securite.gouv.td"
depss.environnement.gouv.td,gouv.td,"Could not resolve host: depss.environnement.gouv.td"
dev.sante.gouv.td,gouv.td,"200"
dhis2.sante.gouv.td,gouv.td,"Could not resolve host: dhis2.sante.gouv.td"
diplomatie.gouv.td,gouv.td,"200"
dp.environnement.gouv.td,gouv.td,"Could not resolve host: dp.environnement.gouv.td"
drhm.environnement.gouv.td,gouv.td,"Could not resolve host: drhm.environnement.gouv.td"
dropbox.finances.gouv.td,gouv.td,"Could not resolve host: dropbox.finances.gouv.td"
e-learning.finances.gouv.td,gouv.td,"Could not resolve host: e-learning.finances.gouv.td"
economie.gouv.td,gouv.td,"Could not resolve host: economie.gouv.td"
education.gouv.td,gouv.td,"301"
egpp.minpe.gouv.td,gouv.td,"SSL certificate problem: self-signed certificate"
elevage.gouv.td,gouv.td,"Could not resolve host: elevage.gouv.td"
email.finances.gouv.td,gouv.td,"200"
embassies.diplomatie.gouv.td,gouv.td,"Could not resolve host: embassies.diplomatie.gouv.td"
energie.gouv.td,gouv.td,"Could not resolve host: energie.gouv.td"
enseignementsup.gouv.td,gouv.td,"Could not resolve host: enseignementsup.gouv.td"
environnement-eau.gouv.td,gouv.td,"Resolving timed out after 3001 milliseconds"
environnement.gouv.td,gouv.td,"200"
femme.gouv.td,gouv.td,"200"
filtremfb.finances.gouv.td,gouv.td,"Connection timed out after 3002 milliseconds"
finances.gouv.td,gouv.td,"Could not resolve host: finances.gouv.td"
fonction.gouv.td,gouv.td,"Could not resolve host: fonction.gouv.td"
fonctionpublique.gouv.td,gouv.td,"Could not resolve host: fonctionpublique.gouv.td"
formation.gouv.td,gouv.td,"Could not resolve host: formation.gouv.td"
hpbsignaling.finances.gouv.td,gouv.td,"Could not resolve host: hpbsignaling.finances.gouv.td"
hydraulique.gouv.td,gouv.td,"Could not resolve host: hydraulique.gouv.td"
infrastructures.gouv.td,gouv.td,"Could not resolve host: infrastructures.gouv.td"
interieur.gouv.td,gouv.td,"Could not resolve host: interieur.gouv.td"
jeunesse.gouv.td,gouv.td,"200"
justice.gouv.td,gouv.td,"Could not resolve host: justice.gouv.td"
m.commerce.gouv.td,gouv.td,"Could not resolve host: m.commerce.gouv.td"
m.minpe.gouv.td,gouv.td,"SSL certificate problem: self-signed certificate"
macmn.gouv.td,gouv.td,"Could not resolve host: macmn.gouv.td"
mail.adac.gouv.td,gouv.td,"Could not resolve host: mail.adac.gouv.td"
mail.agriculture.gouv.td,gouv.td,"Could not resolve host: mail.agriculture.gouv.td"
mail.amenagement.gouv.td,gouv.td,"Could not resolve host: mail.amenagement.gouv.td"
mail.an.gouv.td,gouv.td,"Could not resolve host: mail.an.gouv.td"
mail.atpe.gouv.td,gouv.td,"Could not resolve host: mail.atpe.gouv.td"
mail.commerce.gouv.td,gouv.td,"Could not resolve host: mail.commerce.gouv.td"
mail.communication.gouv.td,gouv.td,"Could not resolve host: mail.communication.gouv.td"
mail.cultourisme.gouv.td,gouv.td,"Could not resolve host: mail.cultourisme.gouv.td"
mail.deelcpn.environnement.gouv.td,gouv.td,"Could not resolve host: mail.deelcpn.environnement.gouv.td"
mail.defense.gouv.td,gouv.td,"Could not resolve host: mail.defense.gouv.td"
mail.depss.environnement.gouv.td,gouv.td,"Could not resolve host: mail.depss.environnement.gouv.td"
mail.diplomatie.gouv.td,gouv.td,"Could not resolve host: mail.diplomatie.gouv.td"
mail.dp.environnement.gouv.td,gouv.td,"Could not resolve host: mail.dp.environnement.gouv.td"
mail.drhm.environnement.gouv.td,gouv.td,"Could not resolve host: mail.drhm.environnement.gouv.td"
mail.education.gouv.td,gouv.td,"302"
mail.elevage.gouv.td,gouv.td,"Could not resolve host: mail.elevage.gouv.td"
mail.energie.gouv.td,gouv.td,"Could not resolve host: mail.energie.gouv.td"
mail.enseignementsup.gouv.td,gouv.td,"Could not resolve host: mail.enseignementsup.gouv.td"
mail.environnement-eau.gouv.td,gouv.td,"Could not resolve host: mail.environnement-eau.gouv.td"
mail.environnement.gouv.td,gouv.td,"Resolving timed out after 3000 milliseconds"
mail.femme.gouv.td,gouv.td,"Could not resolve host: mail.femme.gouv.td"
mail.fonction.gouv.td,gouv.td,"Could not resolve host: mail.fonction.gouv.td"
mail.fonctionpublique.gouv.td,gouv.td,"Could not resolve host: mail.fonctionpublique.gouv.td"
mail.infrastructures.gouv.td,gouv.td,"Could not resolve host: mail.infrastructures.gouv.td"
mail.interieur.gouv.td,gouv.td,"Could not resolve host: mail.interieur.gouv.td"
mail.justice.gouv.td,gouv.td,"Could not resolve host: mail.justice.gouv.td"
mail.macmn.gouv.td,gouv.td,"Could not resolve host: mail.macmn.gouv.td"
mail.mepd.gouv.td,gouv.td,"Could not resolve host: mail.mepd.gouv.td"
mail.mepdci.gouv.td,gouv.td,"Could not resolve host: mail.mepdci.gouv.td"
mail.minpe.gouv.td,gouv.td,"SSL certificate problem: self-signed certificate"
mail.mpntic.gouv.td,gouv.td,"302"
mail.petrole.gouv.td,gouv.td,"302"
mail.previsions.gouv.td,gouv.td,"SSL: no alternative certificate subject name matches target hostname 'mail.previsions.gouv.td'"
mail.promotion.gouv.td,gouv.td,"Could not resolve host: mail.promotion.gouv.td"
mail.reconciliation.gouv.td,gouv.td,"Could not resolve host: mail.reconciliation.gouv.td"
mail.sante.gouv.td,gouv.td,"Could not resolve host: mail.sante.gouv.td"
mail.sgg.gouv.td,gouv.td,"302"
mail.tchad.environnement.gouv.td,gouv.td,"Could not resolve host: mail.tchad.environnement.gouv.td"
mail.tresor.gouv.td,gouv.td,"Could not resolve host: mail.tresor.gouv.td"
mail.urbanisme.gouv.td,gouv.td,"Could not resolve host: mail.urbanisme.gouv.td"
mail.vpserver.reconciliation.gouv.td,gouv.td,"Could not resolve host: mail.vpserver.reconciliation.gouv.td"
mail.webmail.gouv.td,gouv.td,"Could not resolve host: mail.webmail.gouv.td"
mails.minpe.gouv.td,gouv.td,"SSL certificate problem: self-signed certificate"
mails.mpntic.gouv.td,gouv.td,"Could not resolve host: mails.mpntic.gouv.td"
mailsigfp.finances.gouv.td,gouv.td,"Could not resolve host: mailsigfp.finances.gouv.td"
mdm.sante.gouv.td,gouv.td,"200"
meet.finances.gouv.td,gouv.td,"Could not resolve host: meet.finances.gouv.td"
mepd.gouv.td,gouv.td,"Could not resolve host: mepd.gouv.td"
mepdci.gouv.td,gouv.td,"Could not resolve host: mepdci.gouv.td"
mepdd.td.environnement.gouv.td,gouv.td,"200"
messagerie.minpe.gouv.td,gouv.td,"SSL certificate problem: self-signed certificate"
mfbbox.finances.gouv.td,gouv.td,"Could not resolve host: mfbbox.finances.gouv.td"
mfbcloud.finances.gouv.td,gouv.td,"Could not resolve host: mfbcloud.finances.gouv.td"
mines.gouv.td,gouv.td,"SSL certificate problem: certificate has expired"
minpe.gouv.td,gouv.td,"SSL certificate problem: self-signed certificate"
mpntic.gouv.td,gouv.td,"200"
mten.gouv.td,gouv.td,"Could not resolve host: mten.gouv.td"
numerique.gouv.td,gouv.td,"Resolving timed out after 3001 milliseconds"
office.finances.gouv.td,gouv.td,"Connection timed out after 3002 milliseconds"
old.mpntic.gouv.td,gouv.td,"Could not resolve host: old.mpntic.gouv.td"
onlyoffice.finances.gouv.td,gouv.td,"Could not resolve host: onlyoffice.finances.gouv.td"
pass.sante.gouv.td,gouv.td,"Could not resolve host: pass.sante.gouv.td"
petrole.gouv.td,gouv.td,"200"
prajust.agriculture.gouv.td,gouv.td,"Could not resolve host: prajust.agriculture.gouv.td"
previsions.gouv.td,gouv.td,"SSL: no alternative certificate subject name matches target hostname 'previsions.gouv.td'"
primature.gouv.td,gouv.td,"Operation timed out after 3002 milliseconds with 0 bytes received"
promotion.gouv.td,gouv.td,"Could not resolve host: promotion.gouv.td"
reconciliation.gouv.td,gouv.td,"Could not resolve host: reconciliation.gouv.td"
sante.gouv.td,gouv.td,"200"
securite.gouv.td,gouv.td,"Could not resolve host: securite.gouv.td"
sgg.gouv.td,gouv.td,"Could not resolve host: sgg.gouv.td"
sigfip.cloud.finances.gouv.td,gouv.td,"Could not resolve host: sigfip.cloud.finances.gouv.td"
sigfip.finances.gouv.td,gouv.td,"Could not resolve host: sigfip.finances.gouv.td"
sigfipcloud.finances.gouv.td,gouv.td,"Could not resolve host: sigfipcloud.finances.gouv.td"
sigfp.finances.gouv.td,gouv.td,"Connection timed out after 3002 milliseconds"
signal.finances.gouv.td,gouv.td,"Could not resolve host: signal.finances.gouv.td"
signaling.finances.gouv.td,gouv.td,"Could not resolve host: signaling.finances.gouv.td"
sis.sante.gouv.td,gouv.td,"200"
tchad.environnement.gouv.td,gouv.td,"Could not resolve host: tchad.environnement.gouv.td"
testcloud.finances.gouv.td,gouv.td,"Could not resolve host: testcloud.finances.gouv.td"
testmeet.finances.gouv.td,gouv.td,"Could not resolve host: testmeet.finances.gouv.td"
testsigfp.finances.gouv.td,gouv.td,"Could not resolve host: testsigfp.finances.gouv.td"
tourisme.gouv.td,gouv.td,"Could not resolve host: tourisme.gouv.td"
transports.gouv.td,gouv.td,"Could not resolve host: transports.gouv.td"
tresor.gouv.td,gouv.td,"Could not resolve host: tresor.gouv.td"
urbanisme.gouv.td,gouv.td,"Could not resolve host: urbanisme.gouv.td"
vpserver.reconciliation.gouv.td,gouv.td,"Could not resolve host: vpserver.reconciliation.gouv.td"
web.finances.gouv.td,gouv.td,"Could not resolve host: web.finances.gouv.td"
webdisk.adac.gouv.td,gouv.td,"Could not resolve host: webdisk.adac.gouv.td"
webdisk.agriculture.gouv.td,gouv.td,"Could not resolve host: webdisk.agriculture.gouv.td"
webdisk.amenagement.gouv.td,gouv.td,"Could not resolve host: webdisk.amenagement.gouv.td"
webdisk.an.gouv.td,gouv.td,"Could not resolve host: webdisk.an.gouv.td"
webdisk.atpe.gouv.td,gouv.td,"Could not resolve host: webdisk.atpe.gouv.td"
webdisk.commerce.gouv.td,gouv.td,"Could not resolve host: webdisk.commerce.gouv.td"
webdisk.communication.gouv.td,gouv.td,"Could not resolve host: webdisk.communication.gouv.td"
webdisk.cultourisme.gouv.td,gouv.td,"Could not resolve host: webdisk.cultourisme.gouv.td"
webdisk.defense.gouv.td,gouv.td,"Could not resolve host: webdisk.defense.gouv.td"
webdisk.diplomatie.gouv.td,gouv.td,"Could not resolve host: webdisk.diplomatie.gouv.td"
webdisk.education.gouv.td,gouv.td,"Could not resolve host: webdisk.education.gouv.td"
webdisk.elevage.gouv.td,gouv.td,"Could not resolve host: webdisk.elevage.gouv.td"
webdisk.enseignementsup.gouv.td,gouv.td,"Could not resolve host: webdisk.enseignementsup.gouv.td"
webdisk.environnement-eau.gouv.td,gouv.td,"Could not resolve host: webdisk.environnement-eau.gouv.td"
webdisk.femme.gouv.td,gouv.td,"Could not resolve host: webdisk.femme.gouv.td"
webdisk.fonctionpublique.gouv.td,gouv.td,"Could not resolve host: webdisk.fonctionpublique.gouv.td"
webdisk.infrastructures.gouv.td,gouv.td,"Could not resolve host: webdisk.infrastructures.gouv.td"
webdisk.interieur.gouv.td,gouv.td,"Could not resolve host: webdisk.interieur.gouv.td"
webdisk.justice.gouv.td,gouv.td,"Could not resolve host: webdisk.justice.gouv.td"
webdisk.macmn.gouv.td,gouv.td,"Could not resolve host: webdisk.macmn.gouv.td"
webdisk.mepd.gouv.td,gouv.td,"Could not resolve host: webdisk.mepd.gouv.td"
webdisk.minpe.gouv.td,gouv.td,"SSL certificate problem: self-signed certificate"
webdisk.mpntic.gouv.td,gouv.td,"Could not resolve host: webdisk.mpntic.gouv.td"
webdisk.petrole.gouv.td,gouv.td,"Could not resolve host: webdisk.petrole.gouv.td"
webdisk.previsions.gouv.td,gouv.td,"Could not resolve host: webdisk.previsions.gouv.td"
webdisk.reconciliation.gouv.td,gouv.td,"Could not resolve host: webdisk.reconciliation.gouv.td"
webdisk.sante.gouv.td,gouv.td,"Could not resolve host: webdisk.sante.gouv.td"
webdisk.sgg.gouv.td,gouv.td,"Could not resolve host: webdisk.sgg.gouv.td"
webdisk.webmail.gouv.td,gouv.td,"Could not resolve host: webdisk.webmail.gouv.td"
webmail.adac.gouv.td,gouv.td,"Could not resolve host: webmail.adac.gouv.td"
webmail.agriculture.gouv.td,gouv.td,"Could not resolve host: webmail.agriculture.gouv.td"
webmail.amenagement.gouv.td,gouv.td,"Could not resolve host: webmail.amenagement.gouv.td"
webmail.an.gouv.td,gouv.td,"Could not resolve host: webmail.an.gouv.td"
webmail.atpe.gouv.td,gouv.td,"Could not resolve host: webmail.atpe.gouv.td"
webmail.commerce.gouv.td,gouv.td,"Could not resolve host: webmail.commerce.gouv.td"
webmail.communication.gouv.td,gouv.td,"Could not resolve host: webmail.communication.gouv.td"
webmail.cultourisme.gouv.td,gouv.td,"Could not resolve host: webmail.cultourisme.gouv.td"
webmail.defense.gouv.td,gouv.td,"Could not resolve host: webmail.defense.gouv.td"
webmail.diplomatie.gouv.td,gouv.td,"Could not resolve host: webmail.diplomatie.gouv.td"
webmail.education.gouv.td,gouv.td,"Could not resolve host: webmail.education.gouv.td"
webmail.elevage.gouv.td,gouv.td,"Could not resolve host: webmail.elevage.gouv.td"
webmail.enseignementsup.gouv.td,gouv.td,"Could not resolve host: webmail.enseignementsup.gouv.td"
webmail.environnement-eau.gouv.td,gouv.td,"Could not resolve host: webmail.environnement-eau.gouv.td"
webmail.femme.gouv.td,gouv.td,"Could not resolve host: webmail.femme.gouv.td"
webmail.fonctionpublique.gouv.td,gouv.td,"Could not resolve host: webmail.fonctionpublique.gouv.td"
webmail.gouv.td,gouv.td,"Could not resolve host: webmail.gouv.td"
webmail.infrastructures.gouv.td,gouv.td,"Could not resolve host: webmail.infrastructures.gouv.td"
webmail.interieur.gouv.td,gouv.td,"Could not resolve host: webmail.interieur.gouv.td"
webmail.justice.gouv.td,gouv.td,"Could not resolve host: webmail.justice.gouv.td"
webmail.macmn.gouv.td,gouv.td,"Could not resolve host: webmail.macmn.gouv.td"
webmail.mepd.gouv.td,gouv.td,"Could not resolve host: webmail.mepd.gouv.td"
webmail.minpe.gouv.td,gouv.td,"SSL certificate problem: self-signed certificate"
webmail.mpntic.gouv.td,gouv.td,"Could not resolve host: webmail.mpntic.gouv.td"
webmail.petrole.gouv.td,gouv.td,"Could not resolve host: webmail.petrole.gouv.td"
webmail.previsions.gouv.td,gouv.td,"Could not resolve host: webmail.previsions.gouv.td"
webmail.reconciliation.gouv.td,gouv.td,"Could not resolve host: webmail.reconciliation.gouv.td"
webmail.sante.gouv.td,gouv.td,"Could not resolve host: webmail.sante.gouv.td"
webmail.sgg.gouv.td,gouv.td,"Could not resolve host: webmail.sgg.gouv.td"
webmail.vpserver.reconciliation.gouv.td,gouv.td,"Could not resolve host: webmail.vpserver.reconciliation.gouv.td"
webmail.webmail.gouv.td,gouv.td,"Could not resolve host: webmail.webmail.gouv.td"
whm.vpserver.reconciliation.gouv.td,gouv.td,"Could not resolve host: whm.vpserver.reconciliation.gouv.td"
wpt.jeunesse.gouv.td,gouv.td,"Operation timed out after 3000 milliseconds with 0 bytes received"
wpt.primature.gouv.td,gouv.td,"Could not resolve host: wpt.primature.gouv.td"
www.adac.gouv.td,gouv.td,"Could not resolve host: www.adac.gouv.td"
www.agriculture.gouv.td,gouv.td,"Could not resolve host: www.agriculture.gouv.td"
www.amenagement.gouv.td,gouv.td,"Could not resolve host: www.amenagement.gouv.td"
www.an.gouv.td,gouv.td,"Could not resolve host: www.an.gouv.td"
www.atpe.gouv.td,gouv.td,"Could not resolve host: www.atpe.gouv.td"
www.cnarr.interieur.gouv.td,gouv.td,"Could not resolve host: www.cnarr.interieur.gouv.td"
www.commerce.gouv.td,gouv.td,"Operation timed out after 3002 milliseconds with 0 bytes received"
www.communication.gouv.td,gouv.td,"Operation timed out after 3002 milliseconds with 0 bytes received"
www.cr.sante.gouv.td,gouv.td,"Could not resolve host: www.cr.sante.gouv.td"
www.cultourisme.gouv.td,gouv.td,"Could not resolve host: www.cultourisme.gouv.td"
www.culture.gouv.td,gouv.td,"Could not resolve host: www.culture.gouv.td"
www.deelcpn.environnement.gouv.td,gouv.td,"Could not resolve host: www.deelcpn.environnement.gouv.td"
www.defense.gouv.td,gouv.td,"Could not resolve host: www.defense.gouv.td"
www.demo.securite.gouv.td,gouv.td,"Could not resolve host: www.demo.securite.gouv.td"
www.depss.environnement.gouv.td,gouv.td,"Could not resolve host: www.depss.environnement.gouv.td"
www.dev.sante.gouv.td,gouv.td,"Could not resolve host: www.dev.sante.gouv.td"
www.dhis2.sante.gouv.td,gouv.td,"Could not resolve host: www.dhis2.sante.gouv.td"
www.diplomatie.gouv.td,gouv.td,"301"
www.dp.environnement.gouv.td,gouv.td,"Could not resolve host: www.dp.environnement.gouv.td"
www.drhm.environnement.gouv.td,gouv.td,"Could not resolve host: www.drhm.environnement.gouv.td"
www.education.gouv.td,gouv.td,"Could not resolve host: www.education.gouv.td"
www.egpp.minpe.gouv.td,gouv.td,"Could not resolve host: www.egpp.minpe.gouv.td"
www.elevage.gouv.td,gouv.td,"Could not resolve host: www.elevage.gouv.td"
www.embassies.diplomatie.gouv.td,gouv.td,"Could not resolve host: www.embassies.diplomatie.gouv.td"
www.energie.gouv.td,gouv.td,"Could not resolve host: www.energie.gouv.td"
www.enseignementsup.gouv.td,gouv.td,"Could not resolve host: www.enseignementsup.gouv.td"
www.environnement-eau.gouv.td,gouv.td,"Could not resolve host: www.environnement-eau.gouv.td"
www.environnement.gouv.td,gouv.td,"200"
www.femme.gouv.td,gouv.td,"Operation timed out after 3000 milliseconds with 0 bytes received"
www.finances.gouv.td,gouv.td,"403"
www.fonction.gouv.td,gouv.td,"Could not resolve host: www.fonction.gouv.td"
www.fonctionpublique.gouv.td,gouv.td,"Could not resolve host: www.fonctionpublique.gouv.td"
www.formation.gouv.td,gouv.td,"Could not resolve host: www.formation.gouv.td"
www.hydraulique.gouv.td,gouv.td,"Could not resolve host: www.hydraulique.gouv.td"
www.infrastructures.gouv.td,gouv.td,"Could not resolve host: www.infrastructures.gouv.td"
www.interieur.gouv.td,gouv.td,"Could not resolve host: www.interieur.gouv.td"
www.jeunesse.gouv.td,gouv.td,"Operation timed out after 3000 milliseconds with 0 bytes received"
www.justice.gouv.td,gouv.td,"Could not resolve host: www.justice.gouv.td"
www.m.commerce.gouv.td,gouv.td,"Could not resolve host: www.m.commerce.gouv.td"
www.m.minpe.gouv.td,gouv.td,"SSL certificate problem: self-signed certificate"
www.macmn.gouv.td,gouv.td,"Could not resolve host: www.macmn.gouv.td"
www.mail.an.gouv.td,gouv.td,"Could not resolve host: www.mail.an.gouv.td"
www.mails.minpe.gouv.td,gouv.td,"SSL certificate problem: self-signed certificate"
www.mails.mpntic.gouv.td,gouv.td,"200"
www.mdm.sante.gouv.td,gouv.td,"SSL: no alternative certificate subject name matches target hostname 'www.mdm.sante.gouv.td'"
www.mepd.gouv.td,gouv.td,"Could not resolve host: www.mepd.gouv.td"
www.mepdci.gouv.td,gouv.td,"Could not resolve host: www.mepdci.gouv.td"
www.mepdd.td.environnement.gouv.td,gouv.td,"Operation timed out after 3000 milliseconds with 0 bytes received"
www.messagerie.minpe.gouv.td,gouv.td,"SSL certificate problem: self-signed certificate"
www.mines.gouv.td,gouv.td,"SSL certificate problem: certificate has expired"
