field,text
country_name,"Republic of Estonia"
government_type,"parliamentary republic"
capital,"Tallinn"
chief_of_state,"President Alar KARIS (since 11 October 2021)"
head_of_government,"Prime Minister Kristen MICHAL (since 23 July 2024)"
judicial_highest_courts,"Supreme Court (consists of 19 justices, including the chief justice, and organized into civil, criminal, administrative, and constitutional review chambers)"
constitution_history,"several previous; latest adopted 28 June 1992, entered into force 3 July 1992"
