subdomain,http_status
1guf645oyuv.caixa.gov.br,Could not resolve host: 1guf645oyuv.caixa.gov.br
6fwt845pjtu-bmc.caixa.gov.br,Could not resolve host: 6fwt845pjtu-bmc.caixa.gov.br
aatrh.ima.sp.gov.br,Could not resolve host: aatrh.ima.sp.gov.br
ac.rs.gov.br,302
acervomultimidia.inca.gov.br,Could not resolve host: acervomultimidia.inca.gov.br
acesso.eletrobras.gov.br,Could not resolve host: acesso.eletrobras.gov.br
acesso.itaipu.gov.br,SSL certificate problem: unable to get local issuer certificate
acesso.receita.fazenda.gov.br,Could not resolve host: acesso.receita.fazenda.gov.br
acesso.sefaz.mt.gov.br,Recv failure: Connexion ré-initialisée par le correspondant
acesso.serpro.gov.br,Connection timed out after 3000 milliseconds
acessoexterno.cmb.gov.br,Connection timed out after 3000 milliseconds
acessos.planejamento.gov.br,Could not resolve host: acessos.planejamento.gov.br
acessoseguro.tcu.gov.br,Connection timed out after 3001 milliseconds
acessovpn.mme.gov.br,Connection timed out after 3000 milliseconds
acoesdareceita.receita.fazenda.gov.br,Could not resolve host: acoesdareceita.receita.fazenda.gov.br
acoesonline.caixa.gov.br,403
acprodest.es.gov.br,Could not resolve host: acprodest.es.gov.br
acraiz.icpbrasil.gov.br,SSL certificate problem: unable to get local issuer certificate
acsat.fazenda.sp.gov.br,Failed to connect to acsat.fazenda.sp.gov.br port 443 after 414 ms: Could not connect to server
act.serpro.gov.br,Connection timed out after 3000 milliseconds
acta.inpa.gov.br,200
ad.inca.gov.br,404
admin.proderj.rj.gov.br,Could not resolve host: admin.proderj.rj.gov.br
admlync.defensoria.sp.gov.br,Could not resolve host: admlync.defensoria.sp.gov.br
admportalsncr.serpro.gov.br,Could not resolve host: admportalsncr.serpro.gov.br
adv.defensoria.sp.gov.br,SSL certificate problem: unable to get local issuer certificate
agencianet.fazenda.df.gov.br,403
agencias.aneel.gov.br,Connection timed out after 3001 milliseconds
agenda.dnit.gov.br,Could not resolve host: agenda.dnit.gov.br
agenda.planejamento.gov.br,Could not resolve host: agenda.planejamento.gov.br
agenda.rs.gov.br,Recv failure: Connexion ré-initialisée par le correspondant
agenteuab.capes.gov.br,Could not resolve host: agenteuab.capes.gov.br
agf.campinas.sp.gov.br,Connection timed out after 3000 milliseconds
agricultura.gov.br,200
agu.gov.br,302
ajsm.campinas.sp.gov.br,Could not resolve host: ajsm.campinas.sp.gov.br
al.rs.gov.br,Could not resolve host: al.rs.gov.br
al.sp.gov.br,Could not resolve host: al.sp.gov.br
alcadadigital.caixa.gov.br,Could not resolve host: alcadadigital.caixa.gov.br
alexania.go.gov.br,HTTP/2 stream 1 was not closed cleanly: PROTOCOL_ERROR (err 1)
alvarenga.mg.gov.br,302
ana.gov.br,302
analisador.tcm.ba.gov.br,Connection timed out after 3002 milliseconds
ancoraweb.receita.fazenda.gov.br,200
aneel.gov.br,403
anteriores.rais.gov.br,Could not resolve host: anteriores.rais.gov.br
anywhere.eletrobras.gov.br,Could not resolve host: anywhere.eletrobras.gov.br
apbahia.ba.gov.br,Could not resolve host: apbahia.ba.gov.br
apl.sefaz.es.gov.br,Connection timed out after 3001 milliseconds
apl03.sefaz.al.gov.br,Failed to connect to apl03.sefaz.al.gov.br port 443 after 1280 ms: Could not connect to server
apl1.lencoispaulista.sp.gov.br,Could not resolve host: apl1.lencoispaulista.sp.gov.br
apl2.lencoispaulista.sp.gov.br,200
aplicacao.administracao.go.gov.br,Could not resolve host: aplicacao.administracao.go.gov.br
aplicacao.mp.mg.gov.br,Resolving timed out after 3000 milliseconds
aplicacoesexpresso.serpro.gov.br,Could not resolve host: aplicacoesexpresso.serpro.gov.br
