subdomain,http_status,mx
abarkooh.gov.ir,Resolving timed out after 3001 milliseconds,10 mg.ostan-yz.ir.
accounts.itec.gov.ir,Resolving timed out after 3002 milliseconds,none
admin.behdasht.gov.ir,Connection timed out after 3002 milliseconds,none
admin.ostan-ag.gov.ir,Resolving timed out after 3001 milliseconds,none
aeoi.gov.ir,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
afta.gov.ir,Resolving timed out after 3001 milliseconds,10 mail.afta.gov.ir.
ai.gov.ir,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
ai.mcls.gov.ir,Resolving timed out after 3002 milliseconds,none
aiiri.gov.ir,Resolving timed out after 3001 milliseconds,10 mailgw.aiiri.gov.ir.
ajcoop.mcls.gov.ir,Connection timed out after 3002 milliseconds,none
amirkabir-ntoir.gov.ir,Could not resolve host: amirkabir-ntoir.gov.ir,none
andisheh-ntoir.gov.ir,Could not resolve host: andisheh-ntoir.gov.ir,none
api.itec.gov.ir,Resolving timed out after 3001 milliseconds,none
apibrms.ihio.gov.ir,Resolving timed out after 3001 milliseconds,none
apicedportal.cbi.gov.ir,Could not resolve host: apicedportal.cbi.gov.ir,none
apnp.gov.ir,Resolving timed out after 3001 milliseconds,none
apps.iranpass.ito.gov.ir,Could not resolve host: apps.iranpass.ito.gov.ir,none
arb.mcls.gov.ir,Connection timed out after 3002 milliseconds,none
arbaeen.gov.ir,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
arbaeen.ito.gov.ir,Connection timed out after 3001 milliseconds,none
ardakan.gov.ir,Resolving timed out after 3002 milliseconds,none
aro.gov.ir,Resolving timed out after 3002 milliseconds,10 mail.aro.gov.ir.
ashayer-es.gov.ir,Resolving timed out after 3003 milliseconds,none
ashkezar.gov.ir,Resolving timed out after 3002 milliseconds,10 mg.ostan-yz.ir.
atf.gov.ir,Resolving timed out after 3001 milliseconds,none
ato.satba.gov.ir,Resolving timed out after 3001 milliseconds,none
bafgh.gov.ir,Resolving timed out after 3002 milliseconds,10 mg.ostan-yz.ir.
bahabad.gov.ir,Could not resolve host: bahabad.gov.ir,none
behdasht.gov.ir,Connection timed out after 3003 milliseconds,none
behzisti.gov.ir,Could not resolve host: behzisti.gov.ir,none
bi.mimt.gov.ir,Could not resolve host: bi.mimt.gov.ir,none
binalood-ntoir.gov.ir,Could not resolve host: binalood-ntoir.gov.ir,none
brms.ihio.gov.ir,Resolving timed out after 3001 milliseconds,none
caa.gov.ir,Connection timed out after 3001 milliseconds,10 mx01.caa.gov.ir.
caic.ihio.gov.ir,Resolving timed out after 3001 milliseconds,none
cbi.gov.ir,Could not resolve host: cbi.gov.ir,none
ccm.ito.gov.ir,Resolving timed out after 3002 milliseconds,none
ccs.ito.gov.ir,Resolving timed out after 3001 milliseconds,none
cedportal.cbi.gov.ir,Could not resolve host: cedportal.cbi.gov.ir,none
cloud.gov.ir,Connection timed out after 3001 milliseconds,none
cobi.gov.ir,Resolving timed out after 3001 milliseconds,none
cra.gov.ir,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
css.gov.ir,Resolving timed out after 3001 milliseconds,dig error
cyberpolice.gov.ir,Resolving timed out after 3001 milliseconds,none
data.gov.ir,Resolving timed out after 3004 milliseconds,none
dl.mod.gov.ir,Could not resolve host: dl.mod.gov.ir,none
ds.caic.ihio.gov.ir,Resolving timed out after 3002 milliseconds,none
e1.tax.gov.ir,Resolving timed out after 3001 milliseconds,dig error
e2.tax.gov.ir,Resolving timed out after 3002 milliseconds,dig error
e3.tax.gov.ir,Resolving timed out after 3002 milliseconds,none
e4.tax.gov.ir,Resolving timed out after 3001 milliseconds,none
ecommerce.gov.ir,Operation timed out after 3001 milliseconds with 0 bytes received,none
econsulate.mfa.gov.ir,307,none
ehr.gov.ir,Could not resolve host: ehr.gov.ir,none
email.ihio.gov.ir,Resolving timed out after 3007 milliseconds,none
emis.mimt.gov.ir,Connection timed out after 3001 milliseconds,none
emispanel.mimt.gov.ir,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
ems.gov.ir,Connection timed out after 3002 milliseconds,none
esb.farhang.gov.ir,403,none
eservices.ihio.gov.ir,Resolving timed out after 3001 milliseconds,none
event.moe.gov.ir,Connection timed out after 3003 milliseconds,none
farhang.gov.ir,403,none
fata.gov.ir,Resolving timed out after 3001 milliseconds,none
fda.gov.ir,Connection timed out after 3001 milliseconds,none
fiu.gov.ir,Resolving timed out after 3003 milliseconds,none
form.sampad.gov.ir,Connection timed out after 3002 milliseconds,none
geo.gov.ir,Resolving timed out after 3002 milliseconds,none
geoplatform.ito.gov.ir,Connection timed out after 3005 milliseconds,none
ghabzyar.ito.gov.ir,Connection timed out after 3003 milliseconds,none
gnss.geo.gov.ir,Resolving timed out after 3001 milliseconds,none
gov.ir,ConnectException,none
gozinesh.gov.ir,403,10 mail.gozinesh.gov.ir.
hadafmandi.gov.ir,Resolving timed out after 3002 milliseconds,none
halal.gov.ir,Connection timed out after 3003 milliseconds,none
hamrah.msy.gov.ir,Connection timed out after 3003 milliseconds,none
hassanabad.gov.ir,Could not resolve host: hassanabad.gov.ir,none
health.gov.ir,Connection timed out after 3002 milliseconds,10 srn.behdasht.gov.ir.
hibox.ihio.gov.ir,Resolving timed out after 3002 milliseconds,none
iam.ihio.gov.ir,Resolving timed out after 3001 milliseconds,none
ict.gov.ir,Resolving timed out after 3002 milliseconds,none
idatis.behdasht.gov.ir,Connection timed out after 3002 milliseconds,10 mail.idatis.behdasht.gov.ir.
iehr.ihio.gov.ir,Resolving timed out after 3002 milliseconds,none
iehrapi.ihio.gov.ir,Resolving timed out after 3001 milliseconds,none
iehrbi.ihio.gov.ir,Resolving timed out after 3002 milliseconds,none
iehrui.ihio.gov.ir,Resolving timed out after 3002 milliseconds,none
ihio.gov.ir,Resolving timed out after 3002 milliseconds,none
ilo-esxi-02.mcls.gov.ir,Resolving timed out after 3002 milliseconds,none
imidro.gov.ir,Resolving timed out after 3003 milliseconds,dig error
impasco.gov.ir,Connection timed out after 3005 milliseconds,none
ims.mimt.gov.ir,Connection timed out after 3004 milliseconds,none
inra.gov.ir,Connection timed out after 3002 milliseconds,1 smtp1.aeoi.org.ir.; 2 smtp3.aeoi.org.ir.
inso.gov.ir,Connection timed out after 3002 milliseconds,none
iran.gov.ir,Resolving timed out after 3000 milliseconds,none
iranpass.ito.gov.ir,Could not resolve host: iranpass.ito.gov.ir,none
irica.gov.ir,Resolving timed out after 3001 milliseconds,none
isc.gov.ir,Resolving timed out after 3000 milliseconds,none
isiri.gov.ir,Could not resolve host: isiri.gov.ir,none
itec.gov.ir,Resolving timed out after 3000 milliseconds,none
ito.gov.ir,Connection timed out after 3001 milliseconds,none
kar.gov.ir,Connection timed out after 3000 milliseconds,none
kavar.gov.ir,Could not resolve host: kavar.gov.ir,none
ketabadmin.farhang.gov.ir,Could not resolve host: ketabadmin.farhang.gov.ir,none
khatam.gov.ir,Resolving timed out after 3000 milliseconds,none
khedmat.gov.ir,Resolving timed out after 3001 milliseconds,none
lmo.gov.ir,Connection timed out after 3002 milliseconds,1 webmail.lmo.gov.ir.
mail.ecommerce.gov.ir,Connection timed out after 3002 milliseconds,none
mail.ihio.gov.ir,Resolving timed out after 3001 milliseconds,none
mail.iran.gov.ir,Connection timed out after 3002 milliseconds,none
mail.mefa.gov.ir,Resolving timed out after 3001 milliseconds,none
mail.piam.piu.gov.ir,Resolving timed out after 3001 milliseconds,none
mailapp.ihio.gov.ir,Resolving timed out after 3001 milliseconds,none
maildb.ihio.gov.ir,Resolving timed out after 3002 milliseconds,none
mana.itec.gov.ir,Resolving timed out after 3001 milliseconds,none
management.tax.gov.ir,Resolving timed out after 3001 milliseconds,none
marvast.gov.ir,Resolving timed out after 3001 milliseconds,10 mg.ostan-yz.ir.
mbaas.mob.gov.ir,Resolving timed out after 3001 milliseconds,none
mcls.gov.ir,Connection timed out after 3002 milliseconds,none
medu.gov.ir,Resolving timed out after 3002 milliseconds,none
meet.moe.gov.ir,Connection timed out after 3002 milliseconds,none
mefa.gov.ir,Resolving timed out after 3002 milliseconds,none
mehriz.gov.ir,Resolving timed out after 3001 milliseconds,none
meybod.gov.ir,Resolving timed out after 3001 milliseconds,none
mfa.gov.ir,307,none
mianeh.gov.ir,Connection timed out after 3001 milliseconds,none
mikhak.mfa.gov.ir,307,none
mimt.gov.ir,Connection timed out after 3001 milliseconds,none
miyanjolgeh.gov.ir,Could not resolve host: miyanjolgeh.gov.ir,none
mob.gov.ir,Resolving timed out after 3001 milliseconds,none
moe.gov.ir,Connection timed out after 3002 milliseconds,none
mohme.gov.ir,Resolving timed out after 3001 milliseconds,none
moj.gov.ir,Resolving timed out after 3001 milliseconds,none
mop.gov.ir,403,none
mq.piu.gov.ir,Resolving timed out after 3001 milliseconds,none
msy.gov.ir,Connection timed out after 3002 milliseconds,none
mttkodak.gov.ir,Could not resolve host: mttkodak.gov.ir,none
mx1.mefa.gov.ir,Resolving timed out after 3001 milliseconds,none
mx2.mefa.gov.ir,Resolving timed out after 3001 milliseconds,none
mx3.mefa.gov.ir,Resolving timed out after 3001 milliseconds,none
my.gov.ir,Connection timed out after 3002 milliseconds,none
myiran.gov.ir,Could not resolve host: myiran.gov.ir,none
ncc.gov.ir,Operation timed out after 3001 milliseconds with 0 bytes received,none
net.gov.ir,Could not resolve host: net.gov.ir,none
ngeo.gov.ir,Could not resolve host: ngeo.gov.ir,none
nicc.gov.ir,403,none
nipo.gov.ir,Could not resolve host: nipo.gov.ir,none
nix.behdasht.gov.ir,Connection timed out after 3001 milliseconds,none
nix.gov.ir,Resolving timed out after 3001 milliseconds,none
npo.gov.ir,Connection timed out after 3002 milliseconds,none
ntoir.gov.ir,Could not resolve host: ntoir.gov.ir,none
office.ihio.gov.ir,Resolving timed out after 3001 milliseconds,none
omid.gov.ir,Resolving timed out after 3001 milliseconds,none
ostan-ag.gov.ir,Resolving timed out after 3001 milliseconds,none
ostan-as.gov.ir,Could not resolve host: ostan-as.gov.ir,none
papi.mpo-hr.gov.ir,Connection timed out after 3002 milliseconds,none
pargar.ashayer-es.gov.ir,Resolving timed out after 3001 milliseconds,none
payesh.mpo-hr.gov.ir,Connection timed out after 3002 milliseconds,none
piu.gov.ir,Resolving timed out after 3001 milliseconds,none
pooyesh.gov.ir,Connection timed out after 3002 milliseconds,none
pouyanfund.cbi.gov.ir,ConnectException > UnresolvedAddressException,
rabak.cbi.gov.ir,Resolving timed out after 3001 milliseconds,none
rca.gov.ir,Connection timed out after 3003 milliseconds,none
reg.fiu.gov.ir,Resolving timed out after 3001 milliseconds,none
reg.sampad.gov.ir,Connection timed out after 3002 milliseconds,none
revayatpishraft.gov.ir,Connection timed out after 3004 milliseconds,none
sadra-ntoir.gov.ir,Could not resolve host: sadra-ntoir.gov.ir,none
salamat.gov.ir,Connection timed out after 3002 milliseconds,10 mail.salamat.gov.ir.
saman.smttk.gov.ir,Connection timed out after 3004 milliseconds,none
sampad.gov.ir,Connection timed out after 3001 milliseconds,none
samt.gov.ir,Could not resolve host: samt.gov.ir,none
satba.gov.ir,Resolving timed out after 3004 milliseconds,none
savojbolagh.gov.ir,Connection timed out after 3001 milliseconds,0 mail.savojbolagh.gov.ir.
seen.cbi.gov.ir,Could not resolve host: seen.cbi.gov.ir,none
service.gov.ir,Resolving timed out after 3002 milliseconds,none
shahriye.smttk.gov.ir,Connection timed out after 3002 milliseconds,none
smttk.gov.ir,Resolving timed out after 3001 milliseconds,none
sookht.gov.ir,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
sso.farhang.gov.ir,403,none
sso.mimt.gov.ir,Connection timed out after 3001 milliseconds,none
static.itec.gov.ir,Resolving timed out after 3002 milliseconds,none
taft.gov.ir,Resolving timed out after 3003 milliseconds,none
tax.gov.ir,Resolving timed out after 3001 milliseconds,none
tazirat.gov.ir,403,none
tedak.itec.gov.ir,Resolving timed out after 3002 milliseconds,none
tedalapi.itec.gov.ir,Resolving timed out after 3001 milliseconds,none
teh.behzisti.gov.ir,Could not resolve host: teh.behzisti.gov.ir,none
test.ihio.gov.ir,Resolving timed out after 3000 milliseconds,none
tic.gov.ir,Could not resolve host: tic.gov.ir,none
tiyam.smttk.gov.ir,Connection timed out after 3002 milliseconds,none
tiyamlms.smttk.gov.ir,Connection timed out after 3002 milliseconds,none
tstiehr.ihio.gov.ir,Resolving timed out after 3000 milliseconds,none
uso.ict.gov.ir,Resolving timed out after 3000 milliseconds,none
varzeshrosta.msy.gov.ir,Could not resolve host: varzeshrosta.msy.gov.ir,none
webapi.ihio.gov.ir,Resolving timed out after 3000 milliseconds,none
webconf.tax.gov.ir,Resolving timed out after 3001 milliseconds,none
webmail.css.gov.ir,Resolving timed out after 3000 milliseconds,none
webmail.mefa.gov.ir,Resolving timed out after 3001 milliseconds,none
webmail.ostan-ag.gov.ir,Resolving timed out after 3000 milliseconds,none
women.gov.ir,Operation timed out after 3001 milliseconds with 0 bytes received,none
ws.iran.gov.ir,Connection timed out after 3001 milliseconds,none
www.abarkooh.gov.ir,Resolving timed out after 3001 milliseconds,none
www.accounts.itec.gov.ir,Resolving timed out after 3000 milliseconds,none
www.admin.behdasht.gov.ir,Resolving timed out after 3000 milliseconds,none
www.admin.ostan-ag.gov.ir,Resolving timed out after 3001 milliseconds,none
www.amirkabir-ntoir.gov.ir,Could not resolve host: www.amirkabir-ntoir.gov.ir,none
www.andisheh-ntoir.gov.ir,Could not resolve host: www.andisheh-ntoir.gov.ir,none
www.api.itec.gov.ir,Resolving timed out after 3002 milliseconds,none
www.apicedportal.cbi.gov.ir,Could not resolve host: www.apicedportal.cbi.gov.ir,none
www.apnp.gov.ir,Resolving timed out after 3002 milliseconds,none
www.arb.mcls.gov.ir,Could not resolve host: www.arb.mcls.gov.ir,none
www.arbaeen.ito.gov.ir,Connection timed out after 3000 milliseconds,none
www.ardakan.gov.ir,Resolving timed out after 3001 milliseconds,none
www.ashayer-es.gov.ir,Resolving timed out after 3001 milliseconds,none
www.ashkezar.gov.ir,Resolving timed out after 3002 milliseconds,none
www.ato.satba.gov.ir,Resolving timed out after 3001 milliseconds,none
www.bafgh.gov.ir,Resolving timed out after 3001 milliseconds,none
www.bahabad.gov.ir,Resolving timed out after 3001 milliseconds,none
