subdomain,http_status
2021.uefiscdi.gov.ro,SSL: no alternative certificate subject name matches target hostname '2021.uefiscdi.gov.ro'
aaas.gov.ro,403
accelerate.gov.ro,302
achizitiicentralizate.onac.gov.ro,Connection timed out after 3002 milliseconds
achizitiipublice.gov.ro,200
admin-sni.gov.ro,403
adr.gov.ro,301
agregator.romania-durabila.gov.ro,301
ai.gov.ro,Connection timed out after 3002 milliseconds
aias.gov.ro,403
aici.gov.ro,403
amcmsr.gov.ro,302
amepip.gov.ro,200
ana.gov.ro,403
anaf.mfinante.gov.ro,Could not resolve host: anaf.mfinante.gov.ro
analytics.vaccinare-covid.gov.ro,Resolving timed out after 3000 milliseconds
anes.gov.ro,200
anf.gov.ro,301
anfp.gov.ro,Could not resolve host: anfp.gov.ro
anmcs.gov.ro,403
anp.gov.ro,403
anpc.gov.ro,SSL: no alternative certificate subject name matches target hostname 'anpc.gov.ro'
anuleuropean.patrimoniu.gov.ro,404
api.studyinromania.gov.ro,SSL: no alternative certificate subject name matches target hostname 'api.studyinromania.gov.ro'
app2.anaf.mfinante.gov.ro,Resolving timed out after 3001 milliseconds
arf.gov.ro,403
aspaas.gov.ro,301
aurachain-mgmnt.e-gov.ro,Resolving timed out after 3001 milliseconds
autodiscover.dst-braila.gov.ro,400
autodiscover.email.gov.ro,Could not resolve host: autodiscover.email.gov.ro
av.gov.ro,Connection timed out after 3002 milliseconds
aviz.gov.ro,SSL certificate problem: unable to get local issuer certificate
azm.gov.ro,403
backend.achizitiicentralizate.onac.gov.ro,Could not resolve host: backend.achizitiicentralizate.onac.gov.ro
bbb.cncpic.mai.gov.ro,SSL certificate problem: certificate has expired
beta-forfetar-ua.gov.ro,302
bi.gov.ro,Connection timed out after 3002 milliseconds
brainmap.gov.ro,301
brokermap.gov.ro,SSL certificate problem: certificate has expired
bucharestpp22.gov.ro,Could not resolve host: bucharestpp22.gov.ro
capesaro.gov.ro,302
cardeuropean.gov.ro,SSL: no alternative certificate subject name matches target hostname 'cardeuropean.gov.ro'
certificat-covid.gov.ro,Could not resolve host: certificat-covid.gov.ro
cetatean.gov.ro,403
chat.vaccinare-covid.gov.ro,Could not resolve host: chat.vaccinare-covid.gov.ro
cias.gov.ro,403
cloud.mfe.gov.ro,SSL certificate problem: unable to get local issuer certificate
cloud.research.gov.ro,Connection timed out after 3002 milliseconds
cluster-edge.mai.gov.ro,Failed to connect to cluster-edge.mai.gov.ro port 443 after 1603 ms: Could not connect to server
cmi.email.gov.ro,Could not resolve host: cmi.email.gov.ro
cms-web.mai.gov.ro,Could not resolve host: cms-web.mai.gov.ro
cnas-pnc.gov.ro,SSL: no alternative certificate subject name matches target hostname 'cnas-pnc.gov.ro'
cnas.gov.ro,SSL: no alternative certificate subject name matches target hostname 'cnas.gov.ro'
cncpic.mai.gov.ro,Could not resolve host: cncpic.mai.gov.ro
cne.research.gov.ro,Could not resolve host: cne.research.gov.ro
cnecsdti.research.gov.ro,Connection timed out after 3002 milliseconds
cnmrmc.insp.gov.ro,301
cnsisp-forum.insp.gov.ro,SSL certificate problem: self-signed certificate in certificate chain
codsustenabilitate.gov.ro,200
col-expe.siieasc.mai.gov.ro,Resolving timed out after 3000 milliseconds
collab-edge.mai.gov.ro,Could not resolve host: collab-edge.mai.gov.ro
collabora.research.gov.ro,Connection timed out after 3002 milliseconds
colp-expe01.siieasc.mai.gov.ro,Could not resolve host: colp-expe01.siieasc.mai.gov.ro
cols-expe01.siieasc.mai.gov.ro,Connection timed out after 3001 milliseconds
competitie-pfe-cdi.research.gov.ro,Resolving timed out after 3000 milliseconds
competitie-pfecdi.research.gov.ro,Resolving timed out after 3000 milliseconds
comunicatii.gov.ro,Connection timed out after 3002 milliseconds
contribute.gov.ro,Connection timed out after 3001 milliseconds
contulmeu.gov.ro,403
cp.mcid.gov.ro,Resolving timed out after 3001 milliseconds
cpanel.dst-braila.gov.ro,Resolving timed out after 3000 milliseconds
cpcalendars.dst-braila.gov.ro,Resolving timed out after 3004 milliseconds
cpcontacts.dst-braila.gov.ro,Resolving timed out after 3001 milliseconds
csu.prevenire.gov.ro,Resolving timed out after 3000 milliseconds
dashboardbi.gov.ro,Resolving timed out after 3001 milliseconds
data.gov.ro,Resolving timed out after 3000 milliseconds
davere2.mai.gov.ro,Resolving timed out after 3002 milliseconds
dev-future.research.gov.ro,Resolving timed out after 3000 milliseconds
dev01.research.gov.ro,Resolving timed out after 3000 milliseconds
devel.studyinromania.gov.ro,Resolving timed out after 3000 milliseconds
devfuture.research.gov.ro,Could not resolve host: devfuture.research.gov.ro
dezvoltaredurabila.gov.ro,403
dgc.gov.ro,Could not resolve host: dgc.gov.ro
dialogsocial.gov.ro,403
diana.gov.ro,Connection timed out after 3002 milliseconds
diaspora.gov.ro,200
dingrijapentrucopii.gov.ro,SSL certificate problem: unable to get local issuer certificate
druidapc.chatbot.pnrr.gov.ro,SSL: no alternative certificate subject name matches target hostname 'druidapc.chatbot.pnrr.gov.ro'
druidapc.test-chatbot.pnrr.gov.ro,SSL: no alternative certificate subject name matches target hostname 'druidapc.test-chatbot.pnrr.gov.ro'
druidapi.chatbot.pnrr.gov.ro,SSL: no alternative certificate subject name matches target hostname 'druidapi.chatbot.pnrr.gov.ro'
druidapi.test-chatbot.pnrr.gov.ro,SSL: no alternative certificate subject name matches target hostname 'druidapi.test-chatbot.pnrr.gov.ro'
druidbotapi.chatbot.pnrr.gov.ro,Could not resolve host: druidbotapi.chatbot.pnrr.gov.ro
druidbotapi.test-chatbot.pnrr.gov.ro,SSL: no alternative certificate subject name matches target hostname 'druidbotapi.test-chatbot.pnrr.gov.ro'
druidbotapp.chatbot.pnrr.gov.ro,SSL: no alternative certificate subject name matches target hostname 'druidbotapp.chatbot.pnrr.gov.ro'
druidbotapp.test-chatbot.pnrr.gov.ro,SSL: no alternative certificate subject name matches target hostname 'druidbotapp.test-chatbot.pnrr.gov.ro'
druidbotservice.chatbot.pnrr.gov.ro,SSL: no alternative certificate subject name matches target hostname 'druidbotservice.chatbot.pnrr.gov.ro'
druidbotservice.test-chatbot.pnrr.gov.ro,SSL: no alternative certificate subject name matches target hostname 'druidbotservice.test-chatbot.pnrr.gov.ro'
druidendpoints.chatbot.pnrr.gov.ro,SSL: no alternative certificate subject name matches target hostname 'druidendpoints.chatbot.pnrr.gov.ro'
druidendpoints.test-chatbot.pnrr.gov.ro,SSL: no alternative certificate subject name matches target hostname 'druidendpoints.test-chatbot.pnrr.gov.ro'
dsp3.dspbihor.gov.ro,Could not resolve host: dsp3.dspbihor.gov.ro
dspbihor.gov.ro,Could not resolve host: dspbihor.gov.ro
dst-braila.gov.ro,200
e-learning.economie.gov.ro,Could not resolve host: e-learning.economie.gov.ro
e-precursori.mai.gov.ro,200
economie.gov.ro,403
edge-dacti1.mai.gov.ro,Connection timed out after 3002 milliseconds
edge-dgcti.mai.gov.ro,Could not resolve host: edge-dgcti.mai.gov.ro
edge-dgcti1.mai.gov.ro,Could not resolve host: edge-dgcti1.mai.gov.ro
edge.mai.gov.ro,Could not resolve host: edge.mai.gov.ro
edge1-dacti.mai.gov.ro,Could not resolve host: edge1-dacti.mai.gov.ro
edge1-dgcti.mai.gov.ro,Failed to connect to edge1-dgcti.mai.gov.ro port 443 after 121 ms: Could not connect to server
edge2.mai.gov.ro,Could not resolve host: edge2.mai.gov.ro
edge3.mai.gov.ro,Could not resolve host: edge3.mai.gov.ro
edu.gov.ro,Connection timed out after 3001 milliseconds
eidas.gov.ro,Could not resolve host: eidas.gov.ro
elearning-screening-cardio.insp.gov.ro,200
elearning.aspaas.gov.ro,500
emsc-test.cnc.gov.ro,SSL certificate problem: certificate has expired
emsc.cnc.gov.ro,200
energie.gov.ro,403
erris.gov.ro,301
etool.euraxess.gov.ro,200
euraxess.gov.ro,301
events.research.gov.ro,SSL certificate problem: unable to get local issuer certificate
exploredata.gov.ro,301
expr-e-cominf.mai.gov.ro,Could not resolve host: expr-e-cominf.mai.gov.ro
fisepocu.mfe.gov.ro,403
forfetar-ua.gov.ro,200
forms.poc.research.gov.ro,Connection timed out after 3002 milliseconds
frontmail.research.gov.ro,Connection timed out after 3002 milliseconds
fs.email.gov.ro,Could not resolve host: fs.email.gov.ro
future.gov.ro,SSL certificate problem: unable to get local issuer certificate
galacercetarii.research.gov.ro,Connection timed out after 3002 milliseconds
geo.salt.gov.ro,502
geoportal.gov.ro,200
gov.ro,Connection timed out after 3001 milliseconds
granturi.imm.gov.ro,200
gw.email.gov.ro,Could not resolve host: gw.email.gov.ro
gwp.aaas.gov.ro,200
hartaautoritatilor.anap.gov.ro,Connection timed out after 3001 milliseconds
helpdesk.peapc.gov.ro,Could not resolve host: helpdesk.peapc.gov.ro
hub.mai.gov.ro,200
iaso.insp.gov.ro,200
imm.gov.ro,403
ina.gov.ro,SSL certificate problem: unable to get local issuer certificate
inf.mfinante.gov.ro,Connection timed out after 3002 milliseconds
insp.gov.ro,403
inspire.insp.gov.ro,Could not resolve host: inspire.insp.gov.ro
intranet.research.gov.ro,Connection timed out after 3001 milliseconds
investitori.isc.gov.ro,SSL certificate problem: unable to get local issuer certificate
ion.gov.ro,Connection timed out after 3000 milliseconds
iosin.research.gov.ro,Connection timed out after 3002 milliseconds
isc.gov.ro,Could not resolve host: isc.gov.ro
ispmn.gov.ro,Could not resolve host: ispmn.gov.ro
jabber.mai.gov.ro,Could not resolve host: jabber.mai.gov.ro
jobs.research.gov.ro,SSL certificate problem: unable to get local issuer certificate
join.mai.gov.ro,Could not resolve host: join.mai.gov.ro
join2.mai.gov.ro,Could not resolve host: join2.mai.gov.ro
keycloak-test-bo.pnrr.gov.ro,Could not resolve host: keycloak-test-bo.pnrr.gov.ro
lexforce.mfe.gov.ro,Could not resolve host: lexforce.mfe.gov.ro
login.research.gov.ro,Connection timed out after 3002 milliseconds
