subdomain,mx
a.alicorn.gov.cz,none
absolventi.gov.cz,none
ac.mids.gov.cz,none
account.nukib.gov.cz,none
account.staging.nukib.gov.cz,none
admin.gov.cz,none
admin.pruvodcepripojenim.gov.cz,none
admin.smlouvy.gov.cz,none
admin.testrs.gov.cz,none
adresy.ctu.gov.cz,none
ags.cuzk.gov.cz,none
aise-rpp-ais-test.egon.gov.cz,none
aisp-rpp-ais-test.egon.gov.cz,none
aisp1-rpp-ais-test.egon.gov.cz,none
aisp1-rpp-ais.egon.gov.cz,none
aiss-rpp-ais-test.egon.gov.cz,none
aivpn.ros-iais.egon.gov.cz,none
akademie.ctu.gov.cz,none
akreditace-dev.gov.cz,none
akreditace-stage.gov.cz,none
akreditace-test.gov.cz,none
akreditace.gov.cz,none
albatros.odok.gov.cz,none
alicorn.gov.cz,none
aml.gov.cz,none
analytics.ctu.gov.cz,none
anonymizace.gov.cz,none
anonymizace.smlouvy.gov.cz,none
api-kn-test.cuzk.gov.cz,none
api-kn.cuzk.gov.cz,none
api.gov.cz,none
api.portal.stavebnisprava.gov.cz,none
apiagentura.gov.cz,none
apl.csu.gov.cz,none
aplikace.hzscr.gov.cz,none
aplikace.mvcr.gov.cz,none
aplikace.policie.gov.cz,none
app.fs.gov.cz,none
archi.gov.cz,none
ares.gov.cz,none
argis.gov.cz,none
arvpn.ros.egon.gov.cz,none
as.cuzk.gov.cz,none
asse.mvcr.gov.cz,none
atom.cuzk.gov.cz,none
atom2.cuzk.gov.cz,none
attch.portal.stavebnisprava.gov.cz,none
auth.issi.gov.cz,none
autodiscover.cuzk.gov.cz,none
autodiscover.mids.gov.cz,none
autodiscover.mo.gov.cz,none
autodiscover.mod.gov.cz,none
autodiscover.mpo.gov.cz,none
autodiscover.nukib.gov.cz,none
autodiscover.rrtv.gov.cz,none
autorizace-dev.edoklady.gov.cz,none
autorizace-edu.edoklady.gov.cz,none
autorizace-test.edoklady.gov.cz,none
autorizace.nukib.gov.cz,none
