subdomain,parent_domain,http_status,mx
lyncdiscover.courdescomptes.gov.bi,gov.bi,Could not resolve host: lyncdiscover.courdescomptes.gov.bi,none
lyncdiscover.coursupreme.gov.bi,gov.bi,Could not resolve host: lyncdiscover.coursupreme.gov.bi,none
lyncdiscover.deuxiemevp.gov.bi,gov.bi,Could not resolve host: lyncdiscover.deuxiemevp.gov.bi,none
lyncdiscover.minae.gov.bi,gov.bi,Could not resolve host: lyncdiscover.minae.gov.bi,none
lyncdiscover.minbonnegouv.gov.bi,gov.bi,Could not resolve host: lyncdiscover.minbonnegouv.gov.bi,none
lyncdiscover.mindefense.gov.bi,gov.bi,Could not resolve host: lyncdiscover.mindefense.gov.bi,none
lyncdiscover.mindevcommunal.gov.bi,gov.bi,Could not resolve host: lyncdiscover.mindevcommunal.gov.bi,none
lyncdiscover.mineagrie.gov.bi,gov.bi,Could not resolve host: lyncdiscover.mineagrie.gov.bi,none
lyncdiscover.mineduc.gov.bi,gov.bi,Could not resolve host: lyncdiscover.mineduc.gov.bi,none
lyncdiscover.minenergiemines.gov.bi,gov.bi,Could not resolve host: lyncdiscover.minenergiemines.gov.bi,none
lyncdiscover.minfinances.gov.bi,gov.bi,Could not resolve host: lyncdiscover.minfinances.gov.bi,none
lyncdiscover.minfonctionpublique.gov.bi,gov.bi,Could not resolve host: lyncdiscover.minfonctionpublique.gov.bi,none
lyncdiscover.mininter.gov.bi,gov.bi,Could not resolve host: lyncdiscover.mininter.gov.bi,none
lyncdiscover.minjepotic.gov.bi,gov.bi,Could not resolve host: lyncdiscover.minjepotic.gov.bi,none
lyncdiscover.minjustice.gov.bi,gov.bi,Could not resolve host: lyncdiscover.minjustice.gov.bi,none
lyncdiscover.minsante.gov.bi,gov.bi,Could not resolve host: lyncdiscover.minsante.gov.bi,none
lyncdiscover.minsec.gov.bi,gov.bi,Could not resolve host: lyncdiscover.minsec.gov.bi,none
lyncdiscover.mintp.gov.bi,gov.bi,Could not resolve host: lyncdiscover.mintp.gov.bi,none
lyncdiscover.premierevp.gov.bi,gov.bi,Could not resolve host: lyncdiscover.premierevp.gov.bi,none
lyncdiscover.senat.gov.bi,gov.bi,Could not resolve host: lyncdiscover.senat.gov.bi,none
lyncdiscover.sgg.gov.bi,gov.bi,Could not resolve host: lyncdiscover.sgg.gov.bi,none
mae.gov.bi,gov.bi,301,0 mae.gov.bi.
mail.abej.gov.bi,gov.bi,Could not resolve host: mail.abej.gov.bi,none
mail.agasandugu.gov.bi,gov.bi,SSL certificate problem: certificate has expired,none
mail.amategeko.gov.bi,gov.bi,SSL: no alternative certificate subject name matches target hostname 'mail.amategeko.gov.bi',none
mail.arcp.gov.bi,gov.bi,SSL: no alternative certificate subject name matches target hostname 'mail.arcp.gov.bi',0 arcp.gov.bi.
mail.arct.gov.bi,gov.bi,SSL: no alternative certificate subject name matches target hostname 'mail.arct.gov.bi',none
mail.areem.gov.bi,gov.bi,Could not resolve host: mail.areem.gov.bi,none
mail.areen.gov.bi,gov.bi,Could not resolve host: mail.areen.gov.bi,none
mail.arfic.gov.bi,gov.bi,Could not resolve host: mail.arfic.gov.bi,none
mail.bonnegouvernance.gov.bi,gov.bi,Could not resolve host: mail.bonnegouvernance.gov.bi,none
mail.bubanza.burundi.gov.bi,gov.bi,Could not resolve host: mail.bubanza.burundi.gov.bi,none
mail.bujumbura.burundi.gov.bi,gov.bi,Could not resolve host: mail.bujumbura.burundi.gov.bi,none
mail.burundi.gov.bi,gov.bi,SSL: no alternative certificate subject name matches target hostname 'mail.burundi.gov.bi',none
mail.burundicaucus2021.gov.bi,gov.bi,Could not resolve host: mail.burundicaucus2021.gov.bi,none
mail.burundiconference.gov.bi,gov.bi,Could not resolve host: mail.burundiconference.gov.bi,none
mail.carpe.cousp-minisante.gov.bi,gov.bi,Resolving timed out after 3000 milliseconds,none
mail.cnps.gov.bi,gov.bi,SSL: no alternative certificate subject name matches target hostname 'mail.cnps.gov.bi',0 cnps.gov.bi.
mail.communegitega.gov.bi,gov.bi,Could not resolve host: mail.communegitega.gov.bi,none
mail.cousp-minisante.gov.bi,gov.bi,Resolving timed out after 3000 milliseconds,none
mail.covid.cousp-minisante.gov.bi,gov.bi,Resolving timed out after 3000 milliseconds,none
mail.covid19info.gov.bi,gov.bi,Could not resolve host: mail.covid19info.gov.bi,none
mail.decentralisation.burundi.gov.bi,gov.bi,Could not resolve host: mail.decentralisation.burundi.gov.bi,none
mail.decentralisation.gov.bi,gov.bi,Could not resolve host: mail.decentralisation.gov.bi,none
mail.droitshumains.gov.bi,gov.bi,Could not resolve host: mail.droitshumains.gov.bi,none
mail.e-tourisme.gov.bi,gov.bi,Could not resolve host: mail.e-tourisme.gov.bi,none
mail.eac.gov.bi,gov.bi,Could not resolve host: mail.eac.gov.bi,none
mail.en.presidence.gov.bi,gov.bi,Could not resolve host: mail.en.presidence.gov.bi,dig error
mail.energie-mines.gov.bi,gov.bi,Could not resolve host: mail.energie-mines.gov.bi,none
mail.finances.gov.bi,gov.bi,Connection timed out after 3002 milliseconds,dig error
mail.fr.presidence.gov.bi,gov.bi,Resolving timed out after 3001 milliseconds,none
mail.fsu.gov.bi,gov.bi,Could not resolve host: mail.fsu.gov.bi,dig error
mail.hosting.setic.gov.bi,gov.bi,Could not resolve host: mail.hosting.setic.gov.bi,none
mail.inss.gov.bi,gov.bi,Could not resolve host: mail.inss.gov.bi,none
mail.justice.burundi.gov.bi,gov.bi,Could not resolve host: mail.justice.burundi.gov.bi,none
mail.justice.gov.bi,gov.bi,SSL certificate problem: certificate has expired,none
mail.kr.presidence.gov.bi,gov.bi,Could not resolve host: mail.kr.presidence.gov.bi,none
mail.kwantare.gov.bi,gov.bi,SSL: no alternative certificate subject name matches target hostname 'mail.kwantare.gov.bi',none
mail.mae.gov.bi,gov.bi,301,0 mae.gov.bi.
mail.mairiebujumbura.gov.bi,gov.bi,Could not resolve host: mail.mairiebujumbura.gov.bi,none
mail.mctit.gov.bi,gov.bi,SSL: no alternative certificate subject name matches target hostname 'mail.mctit.gov.bi',none
mail.meac.gov.bi,gov.bi,Could not resolve host: mail.meac.gov.bi,none
mail.mesrs.gov.bi,gov.bi,Resolving timed out after 3000 milliseconds,none
mail.meteo.gov.bi,gov.bi,Could not resolve host: mail.meteo.gov.bi,none
mail.minagrie.gov.bi,gov.bi,Could not resolve host: mail.minagrie.gov.bi,none
mail.mincomedias.gov.bi,gov.bi,Could not resolve host: mail.mincomedias.gov.bi,none
mail.mincotim.gov.bi,gov.bi,SSL certificate problem: self-signed certificate,none
mail.minidecentralisation.gov.bi,gov.bi,Could not resolve host: mail.minidecentralisation.gov.bi,none
mail.mininterinfos.gov.bi,gov.bi,SSL: no alternative certificate subject name matches target hostname 'mail.mininterinfos.gov.bi',none
mail.minisante.gov.bi,gov.bi,Could not resolve host: mail.minisante.gov.bi,none
mail.ministere-energie-mines.gov.bi,gov.bi,Could not resolve host: mail.ministere-energie-mines.gov.bi,none
mail.ministerefptss.gov.bi,gov.bi,Could not resolve host: mail.ministerefptss.gov.bi,none
mail.mintic.gov.bi,gov.bi,Could not resolve host: mail.mintic.gov.bi,none
mail.mpls.cousp-minisante.gov.bi,gov.bi,Could not resolve host: mail.mpls.cousp-minisante.gov.bi,none
mail.obda.gov.bi,gov.bi,Could not resolve host: mail.obda.gov.bi,none
mail.obr.gov.bi,gov.bi,Could not resolve host: mail.obr.gov.bi,none
mail.pasapas.burundi.gov.bi,gov.bi,Could not resolve host: mail.pasapas.burundi.gov.bi,none
mail.presidence.gov.bi,gov.bi,Could not resolve host: mail.presidence.gov.bi,none
mail.provincegitega.gov.bi,gov.bi,Could not resolve host: mail.provincegitega.gov.bi,none
