subdomain,mx
accreditationpresse.gov.bf,none
action-sociale.gov.bf,10 mg01.gov.bf.; 10 mg02.gov.bf.
admin.gov.bf,10 mg01.gov.bf.; 10 mg02.gov.bf.
agrementtechnique.mdenp.gov.bf,none
agriculture.gov.bf,10 mg02.gov.bf.; 10 mg01.gov.bf.
alias.gov.bf,none
ambabf-afriquedusud.gov.bf,10 mg01.gov.bf.; 10 mg02.gov.bf.
anpe.gov.bf,10 mg02.gov.bf.; 10 mg01.gov.bf.
anptic.gov.bf,10 mg01.gov.bf.; 10 mg02.gov.bf.
aobop.fonction-publique.gov.bf,none
api-sintax-homologation.impots.gov.bf,10 mg01.gov.bf.; 10 mg02.gov.bf.
api-sintax.impots.gov.bf,none
api.erile.amp.sante.gov.bf,none
apiv2.erile.amp.sante.gov.bf,dig error
arcop.gov.bf,none
asbc.sante.gov.bf,10 mg02.gov.bf.; 10 mg01.gov.bf.
asmp.fonction-publique.gov.bf,none
assembleenationale.gov.bf,none
assises-nationales.education.gov.bf,10 mg02.gov.bf.; 10 mg01.gov.bf.
assises-resina.gov.bf,10 mg01.gov.bf.; 10 mg02.gov.bf.
assistant-peogo.gov.bf,none
ati.gov.bf,none
attestationtravail.fonction-publique.gov.bf,none
autodiscover.gov.bf,none
autorisationdenseigner.menapln.gov.bf,none
autorisationdenseigner.mesrsi.gov.bf,none
av.gov.bf,none
bbb-demo.gov.bf,none
biblio.enp.gov.bf,10 mg02.gov.bf.; 10 mg01.gov.bf.
bina.gov.bf,none
bitrix-crm.corus-insp.gov.bf,none
bncedeao.gov.bf,10 mg02.gov.bf.; 10 mg01.gov.bf.
bncedeao.integration.gov.bf,none
bondon.gov.bf,none
bondoo-sig.gov.bf,10 mg01.gov.bf.; 10 mg02.gov.bf.
bondoo-test.gov.bf,dig error
bondoo.gov.bf,none
calendar.gov.bf,10 mg02.gov.bf.; 10 mg01.gov.bf.
carteau.gov.bf,none
casierjudiciaire.justice.gov.bf,none
catalogue.sante.gov.bf,none
catalogues.ms.sante.gov.bf,none
cenamafs.education.gov.bf,none
cenou.gov.bf,10 mg01.gov.bf.; 10 mg02.gov.bf.
certificatnationalite.justice.gov.bf,none
ces.gov.bf,10 mg02.gov.bf.; 10 mg01.gov.bf.
chubogodogo.gov.bf,10 mg01.gov.bf.; 10 mg02.gov.bf.
cim.gov.bf,none
ciospb.gov.bf,10 mg01.gov.bf.; 10 mg02.gov.bf.
cloud.gov.bf,none
cnes.gov.bf,10 mg02.gov.bf.; 10 mg01.gov.bf.
cnpe.gov.bf,10 mg01.gov.bf.; 10 mg02.gov.bf.
cod.matd.gov.bf,none
collabo.gov.bf,none
commcare-vaccination.sante.gov.bf,none
commcare.sante.gov.bf,none
commerce.gov.bf,10 mg01.gov.bf.; 10 mg02.gov.bf.
communication.gov.bf,10 mg01.gov.bf.; 10 mg02.gov.bf.
conference.gov.bf,none
conseil-constitutionnel.gov.bf,10 mg01.gov.bf.; 10 mg02.gov.bf.
conseil-etat.gov.bf,10 mg01.gov.bf.; 10 mg02.gov.bf.
copil-bodi.gov.bf,none
copil-eburkina.gov.bf,none
copil-gcloud.gov.bf,none
copil-resina.gov.bf,10 mg02.gov.bf.; 10 mg01.gov.bf.
corev-telecomtic.gov.bf,none
corus-insp.gov.bf,none
corus.gov.bf,none
cour-cassation.gov.bf,10 mg02.gov.bf.; 10 mg01.gov.bf.
cour-comptes.gov.bf,10 mg02.gov.bf.; 10 mg01.gov.bf.
courriers.sante.gov.bf,none
covidinfo.sante.gov.bf,none
cps-pnlp.sante.gov.bf,none
crm.corus-insp.gov.bf,none
csc.gov.bf,none
culture.gov.bf,none
dascle.education.gov.bf,none
dashboard.gov.bf,10 mg02.gov.bf.; 10 mg01.gov.bf.
data.gov.bf,none
dec.gov.bf,none
defense.gov.bf,10 mg01.gov.bf.; 10 mg02.gov.bf.
demo.gov.bf,none
dgaie.gov.bf,none
dgb.gov.bf,none
dgcmef.gov.bf,none
dgcoop.gov.bf,none
dgep.gov.bf,dig error
dgess.finances.gov.bf,10 mg01.gov.bf.; 10 mg02.gov.bf.
dgmp.gov.bf,10 mg01.gov.bf.; 10 mg02.gov.bf.
dgtic.gov.bf,none
dgtic.mdenp.gov.bf,none
dhis-capture-test.sante.gov.bf,none
dialin.gov.bf,none
diospb.education.gov.bf,10 mg02.gov.bf.; 10 mg01.gov.bf.
discuss.gov.bf,none
dise.gov.bf,none
droits-humains.gov.bf,10 mg02.gov.bf.; 10 mg01.gov.bf.
e-competences.gov.bf,none
e-formation.ms.sante.gov.bf,none
e-services.gov.bf,none
eburkina.gov.bf,none
ecm-office.gov.bf,none
econcours-pro.gov.bf,none
econcours.gov.bf,none
econseil.gov.bf,none
edu.gov.bf,none
education.gov.bf,10 mg01.gov.bf.; 10 mg02.gov.bf.
ee.ms.sante.gov.bf,none
eformation.gov.bf,none
ena.gov.bf,none
enam.gov.bf,10 mg01.gov.bf.; 10 mg02.gov.bf.
enaref.gov.bf,none
enef.gov.bf,none
energie-mines.gov.bf,none
energie.gov.bf,none
enfance.gov.bf,none
enp.gov.bf,none
environnement.gov.bf,none
erile.amp.sante.gov.bf,none
esi-upb.gov.bf,10 mg02.gov.bf.; 10 mg01.gov.bf.
esintax.impots.gov.bf,none
express.gov.bf,none
fafpa.gov.bf,none
faij.gov.bf,dig error
fapp.gov.bf,10 mg01.gov.bf.; 10 mg02.gov.bf.
finances.gov.bf,none
fndsi.gov.bf,none
fonction-publique.gov.bf,none
foner.gov.bf,10 mg01.gov.bf.; 10 mg02.gov.bf.
formation-pnlp.sante.gov.bf,none
formation.ms-surveillance.gov.bf,none
formation.resurepmrah.gov.bf,none
formation.sbe-environnement.gov.bf,none
forms-peogo.gov.bf,none
gcob.gov.bf,none
geocatalogue.sigsr.gov.bf,none
gitlab.anptic.gov.bf,none
gitlab.erile.amp.sante.gov.bf,10 mg01.gov.bf.; 10 mg02.gov.bf.
godata.sante.gov.bf,none
gouvernement.gov.bf,none
gov.bf,none
gratuite.sante.gov.bf,none
hcds.gov.bf,10 mg02.gov.bf.; 10 mg01.gov.bf.
hcrun.gov.bf,10 mg01.gov.bf.; 10 mg02.gov.bf.
helpdesk.gov.bf,none
identifiant-unique.gov.bf,10 mg02.gov.bf.; 10 mg01.gov.bf.
impots.gov.bf,10 mg01.gov.bf.; 10 mg02.gov.bf.
indicateurs.gov.bf,none
inera.gov.bf,none
info.ms-surveillance.gov.bf,none
infrastructures.gov.bf,none
inspection-du-travail.gov.bf,none
integration.gov.bf,10 mg02.gov.bf.; 10 mg01.gov.bf.
inventaire.sante.gov.bf,10 mg01.gov.bf.; 10 mg02.gov.bf.
ipbx.fonction-publique.gov.bf,none
ipbx1.fonction-publique.gov.bf,none
it.finances.gov.bf,none
itie-bf.gov.bf,none
jeb-jpec.gov.bf,10 mg02.gov.bf.; 10 mg01.gov.bf.
jeb.gov.bf,10 mg02.gov.bf.; 10 mg01.gov.bf.
jeunesse.gov.bf,none
jpec.gov.bf,none
juriburkina.justice.gov.bf,dig error
kc.ms.sante.gov.bf,none
kf.ms.sante.gov.bf,none
lnbtp.gov.bf,none
lnsp.gov.bf,none
lyncdiscover.gov.bf,none
mae.gov.bf,10 mg01.gov.bf.; 10 mg02.gov.bf.
mail.dgaie.gov.bf,none
mail.gov.bf,none
mailer.gov.bf,none
mails.edu.gov.bf,none
mails.gov.bf,none
matd.gov.bf,none
mcrpintranet.gov.bf,none
mdenp.gov.bf,none
mdhpc.gov.bf,none
me.gov.bf,dig error
mea.gov.bf,none
mediateurfaso.gov.bf,none
meet.anptic.gov.bf,none
meet.gov.bf,none
meet.secka.gov.bf,none
mena.gov.bf,none
mesrsi.gov.bf,none
mg01.gov.bf,none
mg02.gov.bf,none
mhealth.ms.sante.gov.bf,none
mhu.gov.bf,10 mg02.gov.bf.; 10 mg01.gov.bf.
mines.gov.bf,10 mg02.gov.bf.; 10 mg01.gov.bf.
missions.sante.gov.bf,none
mobilite.gov.bf,none
mobiliteback.gov.bf,10 mg01.gov.bf.; 10 mg02.gov.bf.
mra.gov.bf,none
ms-surveillance.gov.bf,none
ms.sante.gov.bf,none
museenational.gov.bf,none
nendo.gov.bf,none
office.bondoo-test.gov.bf,10 mg02.gov.bf.; 10 mg01.gov.bf.
onehealth.gov.bf,none
onlyoffice.gov.bf,none
onsp.ms.sante.gov.bf,none
ouaga-igw.gov.bf,none
ouaga-intgw.gov.bf,none
passetic.gov.bf,none
plaintes.gov.bf,none
plateforme.jeunesse.gov.bf,none
pmg.gov.bf,none
pndes.gov.bf,none
pnlp.sante.gov.bf,none
police.gov.bf,10 mg02.gov.bf.; 10 mg01.gov.bf.
portail.gov.bf,none
portail.sigsr.gov.bf,none
ppp.gov.bf,none
prfp.gov.bf,none
primature.gov.bf,none
progres.gov.bf,none
projets.anptic.gov.bf,none
prometheus-web01.gov.bf,none
rapidpro.ms.sante.gov.bf,none
rapidpro.sante.gov.bf,none
rec-mobile.sante.gov.bf,none
repertoire-projets.sante.gov.bf,none
resurepmrah.gov.bf,none
rp.gov.bf,none
rtrsi.gov.bf,none
sadina.gov.bf,none
sante.gov.bf,none
sbe-environnement.gov.bf,none
secka.gov.bf,none
securite.gov.bf,none
