type,label,website,hostname
ministry,"Ministry of Agriculture, Food and Rural Affairs","http://www.omafra.gov.on.ca/english/index.html",omafra.gov.on.ca
ministry,"Veterans Affairs Canada","https://www.veterans.gc.ca/",veterans.gc.ca
ministry,"Ministry of Public Safety and Solicitor General","https://www2.gov.bc.ca/gov/content/governments/organizational-structure/ministries-organizations/ministries/public-safety-solicitor-general",www2.gov.bc.ca
ministry,"Ministry of Energy","http://www.energy.gov.on.ca/fr/",energy.gov.on.ca
ministry,"Global Affairs Canada","https://www.international.gc.ca/",international.gc.ca
ministry,"Agriculture and Agri-Food Canada","https://agriculture.canada.ca",agriculture.canada.ca
ministry,"Environment and Climate Change Canada","https://www.canada.ca/en/environment-climate-change.html",canada.ca
ministry,"Environment and Climate Change Canada","https://www.canada.ca/fr/environnement-changement-climatique.html",canada.ca
ministry,"Ministry of Economic Development, Trade and Employment","https://www.ontario.ca/page/ministry-economic-development-and-growth",ontario.ca
ministry,"Fisheries and Oceans Canada","http://www.dfo-mpo.gc.ca/",dfo-mpo.gc.ca
ministry,"Natural Resources Canada","https://www.nrcan.gc.ca/",nrcan.gc.ca
ministry,"Ministry of Agriculture","http://www2.gov.bc.ca/gov/content/governments/organizational-structure/ministries-organizations/ministries/agriculture",www2.gov.bc.ca
ministry,"Ministry of Education and Higher Education","http://www.education.gouv.qc.ca",education.gouv.qc.ca
ministry,"Alberta International and Intergovernmental Relations","http://www.international.gov.ab.ca/",international.gov.ab.ca
ministry,"Ministry of Municipal Affairs and Housing","http://www.mah.gov.on.ca/",mah.gov.on.ca
ministry,"Department of Justice","https://www.gov.nu.ca/fr/justice-et-protection-de-la-personne",gov.nu.ca
ministry,"Department of Justice","https://www.gov.nu.ca/en/justice-and-individual-protection",gov.nu.ca
ministry,"Department of Justice","https://www.gov.nu.ca/ikt/maligaliqiiyitkut/minista-maligaliqiyitkut",gov.nu.ca
ministry,"Ministry of Community and Social Services","http://www.mcss.gov.on.ca/en/mcss/",mcss.gov.on.ca
ministry,"Ministry of the Attorney General","https://www.attorneygeneral.jus.gov.on.ca/",attorneygeneral.jus.gov.on.ca
ministry,"Immigration, Refugees and Citizenship Canada","https://ircc.canada.ca",ircc.canada.ca
ministry,"Department of Canadian Heritage","https://www.canada.ca/en/canadian-heritage.html",canada.ca
ministry,"Health Canada","https://www.canada.ca/en/health-canada.html",canada.ca
ministry,"Health Canada","https://www.canada.ca/fr/sante-canada.html",canada.ca
ministry,"Innovation, Science and Economic Development Canada","https://ised-isde.canada.ca/site/ised/",ised-isde.canada.ca
ministry,"Ontario Ministry of Natural Resources and Forestry","https://www.ontario.ca/page/ministry-natural-resources-and-forestry",ontario.ca
ministry,"Department of Justice of Canada","https://canada.justice.gc.ca/",canada.justice.gc.ca
ministry,"Employment and Social Development Canada","https://www.canada.ca/en/employment-social-development.html",canada.ca
ministry,"Employment and Social Development Canada","https://www.canada.ca/fr/emploi-developpement-social.html",canada.ca
ministry,"Ministry of Health and Social Services","https://www.msss.gouv.qc.ca/",msss.gouv.qc.ca
