subdomain,http_status,mx
a.ypane.gov.py,Could not resolve host: a.ypane.gov.py,none
acahay.gov.py,Could not resolve host: acahay.gov.py,none
acceso.itaipu.gov.py,SSL certificate problem: unable to get local issuer certificate,none
acraiz.gov.py,SSL certificate problem: unable to get local issuer certificate,none
aduana.gov.py,Connection timed out after 3001 milliseconds,none
aep.gov.py,200,none
afd.gov.py,403,5 afd-gov-py-2.fortimailcloud.com.; 0 afd-gov-py-1.fortimailcloud.com.
afiliados.cajaande.gov.py,SSL certificate problem: unable to get local issuer certificate,none
agendapublica.ip.gov.py,Could not resolve host: agendapublica.ip.gov.py,none
agpe.gov.py,526,10 smtp.copaco.com.py.
altovera.gov.py,301,none
amambay.gov.py,200,0 mail.amambay.gov.py.
antiguo.consejodelamagistratura.gov.py,SSL: no alternative certificate subject name matches target hostname 'antiguo.consejodelamagistratura.gov.py',none
app.gov.py,Connection timed out after 3001 milliseconds,0 webs01.stp.gov.py.
apps.bcp.gov.py,403,none
apps.itaipu.gov.py,405,none
aravo.intn.gov.py,200,none
autodiscover.acahay.gov.py,Could not resolve host: autodiscover.acahay.gov.py,none
autodiscover.amambay.gov.py,400,none
autodiscover.azotey.gov.py,400,none
autodiscover.caacupe.gov.py,400,none
autodiscover.canindeyu.gov.py,400,none
autodiscover.ceciliobaez.gov.py,400,none
autodiscover.cjconcepcion.gov.py,Could not resolve host: autodiscover.cjconcepcion.gov.py,none
autodiscover.consejodelamagistratura.gov.py,SSL: no alternative certificate subject name matches target hostname 'autodiscover.consejodelamagistratura.gov.py',none
autodiscover.erssan.gov.py,400,none
autodiscover.filadelfia.gov.py,400,none
autodiscover.hernandarias.gov.py,400,none
autodiscover.itacurubidelrosario.gov.py,400,none
autodiscover.itakyry.gov.py,400,none
autodiscover.itapuapoty.gov.py,400,none
autodiscover.lambare.gov.py,SSL: no alternative certificate subject name matches target hostname 'autodiscover.lambare.gov.py',none
autodiscover.lapastora.gov.py,Could not resolve host: autodiscover.lapastora.gov.py,none
autodiscover.mifuturo.gov.py,Could not resolve host: autodiscover.mifuturo.gov.py,none
autodiscover.mingapora.gov.py,Could not resolve host: autodiscover.mingapora.gov.py,none
autodiscover.mre.gov.py,302,none
autodiscover.municipalidadbelen.gov.py,400,none
autodiscover.municipalidaddecarapegua.gov.py,Could not resolve host: autodiscover.municipalidaddecarapegua.gov.py,none
autodiscover.municipalidaddekatuete.gov.py,400,none
autodiscover.municipalidaddepiribebuy.gov.py,Could not resolve host: autodiscover.municipalidaddepiribebuy.gov.py,none
autodiscover.municipalidaddeybyrarobana.gov.py,400,none
autodiscover.municipalidadloreto.gov.py,400,none
autodiscover.municipalidadmaciel.gov.py,400,none
autodiscover.municipalidadraulpenha.gov.py,400,none
autodiscover.municipalidadsancarlosdelapa.gov.py,Could not resolve host: autodiscover.municipalidadsancarlosdelapa.gov.py,none
autodiscover.municipalidadsanvicentepancholo.gov.py,Could not resolve host: autodiscover.municipalidadsanvicentepancholo.gov.py,none
autodiscover.munifalcon.gov.py,400,none
autodiscover.munifranco.gov.py,Could not resolve host: autodiscover.munifranco.gov.py,none
autodiscover.munimingaguazu.gov.py,400,none
autodiscover.muninuevaesperanza.gov.py,400,none
autodiscover.muniraul.gov.py,400,none
autodiscover.munitrp.gov.py,SSL: no alternative certificate subject name matches target hostname 'autodiscover.munitrp.gov.py',none
autodiscover.muniyguazu.gov.py,400,none
autodiscover.nuevalondres.gov.py,Could not resolve host: autodiscover.nuevalondres.gov.py,none
autodiscover.saltodelguaira.gov.py,400,none
autodiscover.sanalberto.gov.py,400,none
autodiscover.santafedelparana.gov.py,400,none
autodiscover.santarosa.gov.py,Could not resolve host: autodiscover.santarosa.gov.py,none
autodiscover.union.gov.py,Could not resolve host: autodiscover.union.gov.py,none
autodiscover.yabebyry.gov.py,400,none
autodiscover.ypane.gov.py,Could not resolve host: autodiscover.ypane.gov.py,none
azotey.gov.py,Could not resolve host: azotey.gov.py,0 azotey.gov.py.
bacn.gov.py,Operation timed out after 3001 milliseconds with 0 bytes received,none
bcp.gov.py,Could not resolve host: bcp.gov.py,10 mx1.hc6478-2.iphmx.com.; 20 mx2.hc6478-2.iphmx.com.
bcp003.bcp.gov.py,Could not resolve host: bcp003.bcp.gov.py,none
bellezaparaguay.guarambare.gov.py,Could not resolve host: bellezaparaguay.guarambare.gov.py,none
bnf.gov.py,200,0 bnf-gov-py.mail.protection.outlook.com.
bogado.gov.py,403,none
bpm.defensoriadelpueblo.gov.py,Connection timed out after 3000 milliseconds,none
caacupe.gov.py,302,none
caballeroalvarez.gov.py,200,none
cabildoccr.gov.py,Operation timed out after 3001 milliseconds with 0 bytes received,none
cah.gov.py,200,none
cajaande.gov.py,SSL certificate problem: unable to get local issuer certificate,none
cajabancaria.gov.py,301,none
candidatos.tsje.gov.py,307,none
canindeyu.gov.py,200,none
capitanmeza.gov.py,403,none
carvanal.guarambare.gov.py,Could not resolve host: carvanal.guarambare.gov.py,none
ceciliobaez.gov.py,Could not resolve host: ceciliobaez.gov.py,none
