subdomain,mx
2fa.lekhwiya.gov.qa,none
abcd.moph.gov.qa,none
ac.isf.gov.qa,dig error
ac.mofa.gov.qa,none
access.abq.gov.qa,none
access.mofa.gov.qa,none
access.pp.gov.qa,none
act.lekhwiya.gov.qa,none
acta.gov.qa,10 acta-gov-qa.mail.protection.outlook.com.
actmv1xpe01.acta.gov.qa,none
ad.gov.qa,none
adfs.motc.gov.qa,none
adfs.psa.gov.qa,none
adlsa.gov.qa,10 adlsa-gov-qa.mail.protection.outlook.com.
admin.cb.gov.qa,none
admin.mcs.gov.qa,none
admin.mofa.gov.qa,none
admin.peo.gov.qa,none
admin.qrec.gov.qa,none
adselfservice.customs.gov.qa,none
aeoiportal.mof.gov.qa,none
ag.qag.gov.qa,none
ag1.qag.gov.qa,none
aim.gov.qa,1 mx.aim.gov.qa.
airwatch.amiriflight.gov.qa,none
almahakem.gov.qa,none
amiriflight.gov.qa,20 meeza-net-2.fortimailcloud.com.; 10 meeza-net-1.fortimailcloud.com.
amod.gov.qa,10 mail.amod.gov.qa.
android.isf.gov.qa,dig error
android.mofa.gov.qa,none
anywhere.isf.gov.qa,none
api.psa.gov.qa,none
applications.qag.gov.qa,none
appointment.moj.gov.qa,none
apps.mofa.gov.qa,none
apps.peo.gov.qa,none
apps.qag.gov.qa,none
apps.sec.gov.qa,none
ar.fza.gov.qa,none
ar.qfz.gov.qa,none
aras-carriers.gov.qa,none
archive.mei.gov.qa,none
as.im.abq.gov.qa,none
ashghal.gov.qa,10 ashghal.in.tmes.trendmicro.eu.
att.lekhwiya.gov.qa,none
attendance.abq.gov.qa,dig error
audit.abq.gov.qa,none
audit.telecom.moi.gov.qa,none
auth.lekhwiya.gov.qa,none
auth.qatartourism.gov.qa,none
autism.moph.gov.qa,none
autodiscover.abq.gov.qa,none
autodiscover.acta.gov.qa,none
autodiscover.ad.gov.qa,none
autodiscover.amiriflight.gov.qa,none
autodiscover.amiriyachts.gov.qa,none
autodiscover.amod.gov.qa,none
autodiscover.baladiya.gov.qa,dig error
autodiscover.caa.gov.qa,none
autodiscover.cb.gov.qa,none
autodiscover.cm.gov.qa,none
autodiscover.contactcenter.gov.qa,none
autodiscover.cra.gov.qa,none
autodiscover.customs.gov.qa,none
autodiscover.daam.gov.qa,none
autodiscover.eq.gov.qa,none
autodiscover.fcc.gov.qa,none
autodiscover.fza.gov.qa,none
autodiscover.gco.gov.qa,none
autodiscover.goc.gov.qa,none
autodiscover.govmail.gov.qa,none
autodiscover.hiaproject.gov.qa,none
autodiscover.ict.gov.qa,none
autodiscover.isf.gov.qa,none
autodiscover.jqc.gov.qa,none
autodiscover.lekhwiya.gov.qa,none
autodiscover.maliya.gov.qa,none
autodiscover.mbt.gov.qa,none
autodiscover.mcs.gov.qa,none
autodiscover.mdps.gov.qa,none
autodiscover.mec.gov.qa,none
autodiscover.mei.gov.qa,none
autodiscover.mlsa.gov.qa,none
autodiscover.mmaa.gov.qa,none
autodiscover.mme.gov.qa,none
autodiscover.moc.gov.qa,none
autodiscover.moci.gov.qa,none
autodiscover.mocs.gov.qa,none
autodiscover.mod.gov.qa,dig error
autodiscover.mofa.gov.qa,none
autodiscover.moi.gov.qa,none
autodiscover.moj.gov.qa,none
autodiscover.mol.gov.qa,none
autodiscover.mosa.gov.qa,none
autodiscover.mot.gov.qa,none
autodiscover.motc.gov.qa,none
autodiscover.moys.gov.qa,none
autodiscover.namlc.gov.qa,none
autodiscover.nss.gov.qa,none
autodiscover.opm.gov.qa,none
autodiscover.padiwan.gov.qa,none
autodiscover.peo.gov.qa,none
autodiscover.phc.gov.qa,none
autodiscover.phcc.gov.qa,none
autodiscover.pp.gov.qa,none
autodiscover.psa.gov.qa,none
autodiscover.qag.gov.qa,none
autodiscover.qatartourism.gov.qa,none
autodiscover.qcb.gov.qa,none
autodiscover.qfepc.gov.qa,none
autodiscover.qfiu.gov.qa,none
autodiscover.qrec.gov.qa,none
autodiscover.qweather.gov.qa,none
autodiscover.raca.gov.qa,none
autodiscover.sab.gov.qa,none
autodiscover.scfa.gov.qa,none
autodiscover.sch.gov.qa,none
autodiscover.sec.gov.qa,none
autodiscover.shura.gov.qa,none
autodiscover.sjc.gov.qa,none
autodiscover.ssb.gov.qa,none
autodiscover.sw.gov.qa,none
av.abq.gov.qa,none
av.jqc.gov.qa,none
av.mcs.gov.qa,none
av.mofa.gov.qa,none
av.mosa.gov.qa,none
av.peo.gov.qa,none
av.sch.gov.qa,none
awds01.moi.gov.qa,none
awqaf.gov.qa,0 awqaf-gov-qa.mail.protection.outlook.com.
b2b-expe01.ashghal.gov.qa,none
b2b-expe02.ashghal.gov.qa,none
b2bcluster.ashghal.gov.qa,none
b2bcluster.mofa.gov.qa,none
b2e-dev.mofa.gov.qa,none
b2e-prod.mofa.gov.qa,none
baladiya.gov.qa,none
bareed.qcb.gov.qa,none
bi.grsia.gov.qa,none
bi.sadeem.gov.qa,none
binzaid.gov.qa,none
bio.sak.gov.qa,none
biportal.cra.gov.qa,none
blind.gov.qa,none
boursa.sak.gov.qa,none
businessmap.mec.gov.qa,none
businessmap.moci.gov.qa,none
caa.gov.qa,none
caaapi.caa.gov.qa,none
caanet.gov.qa,none
cag.qcb.gov.qa,none
cards.grsia.gov.qa,none
careers.fza.gov.qa,none
careers.qfz.gov.qa,none
cas01.isf.gov.qa,none
cas02.isf.gov.qa,none
cas1.phc.gov.qa,none
cas1.phcc.gov.qa,none
cas2.phc.gov.qa,none
cas2.phcc.gov.qa,none
cb.gov.qa,30 mail3.cb.gov.qa.; 10 mail2.cb.gov.qa.; 10 mail1.cb.gov.qa.
cca-hq-vcsc.caa.gov.qa,none
cedu.lekhwiya.gov.qa,none
clinic.lekhwiya.gov.qa,none
cloudstore.phcc.gov.qa,none
cm.gov.qa,5 com.in.tmes.trendmicro.eu.; 50 cm-gov-qa.mail.protection.outlook.com.
cmaads.cm.gov.qa,none
cmaem.cm.gov.qa,none
cmctx.cm.gov.qa,none
cmmcu.cm.gov.qa,none
