qid,label
Q1043650,Mamou Region
Q3733,Conakry
Q862611,Boké Region
Q868515,Labé Region
Q868520,Kindia Region
Q870146,Nzérékoré Region
Q870166,Faranah Region
Q870191,Kankan Region
