subdomain,http_status
aeoi-prod.mof.gov.kw,"Could not resolve host: aeoi-prod.mof.gov.kw"
amlak.mof.gov.kw.mof.gov.kw,"Could not resolve host: amlak.mof.gov.kw.mof.gov.kw"
autodiscover.events.cbk.gov.kw,"Could not resolve host: autodiscover.events.cbk.gov.kw"
avm.media.gov.kw,"Could not resolve host: avm.media.gov.kw"
autodiscover.media.gov.kw,"Failed to connect to autodiscover.media.gov.kw port 443 after 111 ms: Could not connect to server"
apps.kuwaitsummits.gov.kw,"SSL certificate problem: certificate has expired"
alsbc.media.gov.kw,"Could not resolve host: alsbc.media.gov.kw"
ah.pas.gov.kw,"Could not resolve host: ah.pas.gov.kw"
autodiscover.paci.gov.kw,"Failed to connect to autodiscover.paci.gov.kw port 443 after 158 ms: Could not connect to server"
autodiscover.carirs.gov.kw,"Failed to connect to autodiscover.carirs.gov.kw port 443 after 219 ms: Could not connect to server"
autodiscover.amirifleet.gov.kw,"Failed to connect to autodiscover.amirifleet.gov.kw port 443 after 248 ms: Could not connect to server"
admin.e.gov.kw,"Could not resolve host: admin.e.gov.kw"
aid.mofa.gov.kw,"307"
azmof.mof.gov.kw,"Could not resolve host: azmof.mof.gov.kw"
alrp.media.gov.kw,"Could not resolve host: alrp.media.gov.kw"
africa.kuwaitsummits.gov.kw,"SSL certificate problem: certificate has expired"
awlawiyatest.mosal.gov.kw,"Could not resolve host: awlawiyatest.mosal.gov.kw"
baladia.gov.kw,"Recv failure: Connexion ré-initialisée par le correspondant"
autodiscover.ems.gov.kw,"Failed to connect to autodiscover.ems.gov.kw port 443 after 283 ms: Could not connect to server"
autodiscover.kfsd.gov.kw,"Could not resolve host: autodiscover.kfsd.gov.kw"
autodiscover.mona.gov.kw,"Failed to connect to autodiscover.mona.gov.kw port 443 after 264 ms: Could not connect to server"
autodiscover.kcb.gov.kw,"Failed to connect to autodiscover.kcb.gov.kw port 443 after 279 ms: Could not connect to server"
autodiscover.kdipa.gov.kw,"Failed to connect to autodiscover.kdipa.gov.kw port 443 after 304 ms: Could not connect to server"
autodiscover.kancor.gov.kw,"Could not resolve host: autodiscover.kancor.gov.kw"
autodiscover.pahw.gov.kw,"Could not resolve host: autodiscover.pahw.gov.kw"
autodiscover.nccal.gov.kw,"Failed to connect to autodiscover.nccal.gov.kw port 443 after 336 ms: Could not connect to server"
carirs.gov.kw,"Could not resolve host: carirs.gov.kw"
booklib.media.gov.kw,"Could not resolve host: booklib.media.gov.kw"
careers.kdipa.gov.kw,"403"
capt.gov.kw,"403"
bpmstage-hq.awqaf.gov.kw,"Could not resolve host: bpmstage-hq.awqaf.gov.kw"
b2b.paci.gov.kw,"Could not resolve host: b2b.paci.gov.kw"
av.media.gov.kw,"Could not resolve host: av.media.gov.kw"
autodiscover.scb.gov.kw,"Could not resolve host: autodiscover.scb.gov.kw"
autodiscover.gpf.gov.kw,"Failed to connect to autodiscover.gpf.gov.kw port 443 after 439 ms: Could not connect to server"
cd.gov.kw,"Could not resolve host: cd.gov.kw"
api-aid.mofa.gov.kw,"Could not resolve host: api-aid.mofa.gov.kw"
cc.mof.gov.kw,"Could not resolve host: cc.mof.gov.kw"
arch.mosal.gov.kw,"Could not resolve host: arch.mosal.gov.kw"
autodiscover.pai.gov.kw,"Could not resolve host: autodiscover.pai.gov.kw"
cgc.gov.kw,"Could not resolve host: cgc.gov.kw"
api.dev.aid.mofa.gov.kw,"SSL certificate problem: self-signed certificate"
cas-mew.gov.kw,"Could not resolve host: cas-mew.gov.kw"
classification.capt.gov.kw,"Could not resolve host: classification.capt.gov.kw"
autodiscover.customs.gov.kw,"200"
autodiscover.cpa.gov.kw,"Failed to connect to autodiscover.cpa.gov.kw port 443 after 523 ms: Could not connect to server"
bpmprd01-hq.awqaf.gov.kw,"Could not resolve host: bpmprd01-hq.awqaf.gov.kw"
citra.gov.kw,"302"
autodiscover.cmgsfa.gov.kw,"Failed to connect to autodiscover.cmgsfa.gov.kw port 443 after 528 ms: Could not connect to server"
autodiscover.csb.gov.kw,"Failed to connect to autodiscover.csb.gov.kw port 443 after 524 ms: Could not connect to server"
autodiscover.cait.gov.kw,"Failed to connect to autodiscover.cait.gov.kw port 443 after 547 ms: Could not connect to server"
collab-edge.nazaha.gov.kw,"Could not resolve host: collab-edge.nazaha.gov.kw"
banks.kcb.gov.kw,"Could not resolve host: banks.kcb.gov.kw"
autodicover.cait.gov.kw,"Could not resolve host: autodicover.cait.gov.kw"
autodiscover.pama.gov.kw,"Failed to connect to autodiscover.pama.gov.kw port 443 after 503 ms: Could not connect to server"
bpmprdweb-hq.awqaf.gov.kw,"Could not resolve host: bpmprdweb-hq.awqaf.gov.kw"
conf.media.gov.kw,"Could not resolve host: conf.media.gov.kw"
cpanel.events.cbk.gov.kw,"Could not resolve host: cpanel.events.cbk.gov.kw"
chat.e.gov.kw,"Could not resolve host: chat.e.gov.kw"
bubiyan.mofa.gov.kw,"Could not resolve host: bubiyan.mofa.gov.kw"
cpanel.jahra.gov.kw,"Could not resolve host: cpanel.jahra.gov.kw"
cpanel.kdipa.gov.kw,"Could not resolve host: cpanel.kdipa.gov.kw"
cmaportal.cma.gov.kw,"Could not resolve host: cmaportal.cma.gov.kw"
beta.aid.mofa.gov.kw,"403"
classification.ctc.gov.kw,"SSL: no alternative certificate subject name matches target hostname 'classification.ctc.gov.kw'"
cpanel.apps.kuwaitsummits.gov.kw,"Could not resolve host: cpanel.apps.kuwaitsummits.gov.kw"
bayanat.cma.gov.kw,"Could not resolve host: bayanat.cma.gov.kw"
com.cmgsfa.gov.kw,"Could not resolve host: com.cmgsfa.gov.kw"
