subdomain,http_status,mx
2023.moed.gov.sy,SSL certificate problem: unable to get local issuer certificate,none
2024.moed.gov.sy,SSL certificate problem: unable to get local issuer certificate,none
admin-apply.mofaex.gov.sy,200,none
admin-cp.petde.gov.sy,200,none
admin-home.mycompany.gov.sy,SSL certificate problem: certificate has expired,none
admin.chat.ssf.gov.sy,Could not resolve host: admin.chat.ssf.gov.sy,none
admin.el.ssf.gov.sy,Connection timed out after 3002 milliseconds,none
admin.hiring.moad.gov.sy,200,none
admin.moenergy.gov.sy,Could not resolve host: admin.moenergy.gov.sy,none
admin.queue.daraa.gov.sy,200,none
agrobank.gov.sy,SSL certificate problem: unable to get local issuer certificate,10 mail.agrobank.gov.sy.
aleppo.gov.sy,SSL: no alternative certificate subject name matches target hostname 'aleppo.gov.sy',10 mail.aleppo.gov.sy.
aleppowater.gov.sy,302,none
alpairport.gov.sy,200,0 alpairport.gov.sy.
analytics.momc.gov.sy,Could not resolve host: analytics.momc.gov.sy,none
anjez.gov.sy,SSL certificate problem: unable to get local issuer certificate,none
api-dev.casi.gov.sy,400,none
api-nerc.moenergy.gov.sy,400,none
api-new.attendance.daraa.gov.sy,502,none
api-stg.casi.gov.sy,500,none
api-v2.attendance.daraa.gov.sy,502,none
api.attendance.daraa.gov.sy,SSL: no alternative certificate subject name matches target hostname 'api.attendance.daraa.gov.sy',none
api.biometrics.moad.gov.sy,SSL certificate problem: self-signed certificate,none
api.casi.gov.sy,502,none
api.estemarat.moh.gov.sy,200,none
api.hama.gov.sy,405,none
api.hrsystem.moad.gov.sy,302,none
api.igcc.gov.sy,404,none
api.moad.gov.sy,404,none
api.moenergy.gov.sy,Could not resolve host: api.moenergy.gov.sy,none
api.nawat.moad.gov.sy,302,none
api.qr.moad.gov.sy,404,none
api.queue.daraa.gov.sy,401,none
api.staging.hrsystem.moad.gov.sy,SSL: no alternative certificate subject name matches target hostname 'api.staging.hrsystem.moad.gov.sy',none
api.staging.nawat.moad.gov.sy,SSL: no alternative certificate subject name matches target hostname 'api.staging.nawat.moad.gov.sy',none
api.syrianpost.gov.sy,403,none
api.tawasal.moh.gov.sy,Could not resolve host: api.tawasal.moh.gov.sy,none
api.v2.attendance.daraa.gov.sy,404,none
apimurasalat.gov.sy,200,10 mail.apimurasalat.gov.sy.
apis.calender.system.mow.gov.sy,404,none
apis.ijazah.system.mow.gov.sy,404,none
apis.mousqes.system.mow.gov.sy,200,none
apis.requests.system.mow.gov.sy,200,none
apis.surveys.mow.gov.sy,SSL certificate problem: unable to get local issuer certificate,none
apis.surveys.system.mow.gov.sy,200,none
apitawasal.moh.gov.sy,200,none
app-new.attendance.daraa.gov.sy,200,none
app.civilaffair-moi.gov.sy,301,none
app.gaca.gov.sy,Could not resolve host: app.gaca.gov.sy,none
app.gaf.gov.sy,500,none
app.masjidak.mow.gov.sy,Could not resolve host: app.masjidak.mow.gov.sy,none
app.moed.gov.sy,Could not resolve host: app.moed.gov.sy,none
app.moj.gov.sy,200,none
apply.hiring.moad.gov.sy,200,none
apply.mofaex.gov.sy,200,none
appointment-admin.moh.gov.sy,307,none
appointment-api.moh.gov.sy,200,none
appointment-patient.moh.gov.sy,307,none
archive.system.mow.gov.sy,302,none
archivesys.moed.gov.sy,SSL certificate problem: unable to get local issuer certificate,none
areamng.hama.gov.sy,Could not resolve host: areamng.hama.gov.sy,none
asasy2018.moed.gov.sy,SSL certificate problem: unable to get local issuer certificate,none
attach.gaf.gov.sy,404,none
attend.gaf.gov.sy,404,none
attendance.moad.gov.sy,404,none
attendancehoms.moad.gov.sy,302,none
auth.daraa.gov.sy,Could not resolve host: auth.daraa.gov.sy,none
auth.momc.gov.sy,302,none
auto.moi.gov.sy,Could not resolve host: auto.moi.gov.sy,none
auto.momc.gov.sy,200,none
autoconfig.latakia.gov.sy,200,none
autoconfig.mail.ssf.gov.sy,SSL: no alternative certificate subject name matches target hostname 'autoconfig.mail.ssf.gov.sy',none
autoconfig.moed.gov.sy,200,none
autoconfig.ncaq-gov.sy,Could not resolve host: autoconfig.ncaq-gov.sy,none
autoconfig.ncmp.gov.sy,200,none
autoconfig.sgmc.gov.sy,Could not resolve host: autoconfig.sgmc.gov.sy,none
autodiscover.latakia.gov.sy,200,none
autodiscover.mail.ssf.gov.sy,Could not resolve host: autodiscover.mail.ssf.gov.sy,none
autodiscover.moed.gov.sy,Could not resolve host: autodiscover.moed.gov.sy,none
autodiscover.ncaq-gov.sy,Could not resolve host: autodiscover.ncaq-gov.sy,none
