subdomain,http_status
18ccem.gov.mu,"Connection timed out after 3001 milliseconds"
agriculture.gov.mu,"Connection timed out after 3002 milliseconds"
attorneygeneral.gov.mu,"Connection timed out after 3001 milliseconds"
autodiscover.mail.gov.mu,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.mail.gov.mu'"
civilservice.gov.mu,"Connection timed out after 3001 milliseconds"
co-operatives.gov.mu,"Connection timed out after 3001 milliseconds"
companies.gov.mu,"Connection timed out after 3002 milliseconds"
conservatoire.gov.mu,"Connection timed out after 3002 milliseconds"
csfpsb.gov.mu,"Connection timed out after 3002 milliseconds"
ctb.gov.mu,"Connection timed out after 3001 milliseconds"
culture.gov.mu,"Connection timed out after 3001 milliseconds"
cwa.gov.mu,"Connection timed out after 3002 milliseconds"
disability.gov.mu,"Connection timed out after 3001 milliseconds"
dpc.gov.mu,"Connection timed out after 3002 milliseconds"
economicdevelopment.gov.mu,"Connection timed out after 3002 milliseconds"
education.gov.mu,"Connection timed out after 3001 milliseconds"
eforms.gov.mu,"SSL: no alternative certificate subject name matches target hostname 'eforms.gov.mu'"
environment.gov.mu,"Connection timed out after 3001 milliseconds"
eproc.publicprocurement.gov.mu,"SSL: no alternative certificate subject name matches target hostname 'eproc.publicprocurement.gov.mu'"
eregistry.mof.gov.mu,"SSL: no alternative certificate subject name matches target hostname 'eregistry.mof.gov.mu'"
externalcom.gov.mu,"Connection timed out after 3002 milliseconds"
farc.gov.mu,"Connection timed out after 3001 milliseconds"
finance.gov.mu,"Connection timed out after 3001 milliseconds"
fisheries.gov.mu,"Connection timed out after 3001 milliseconds"
flamboyant.gov.mu,"Connection timed out after 3002 milliseconds"
forestry.gov.mu,"Connection timed out after 3002 milliseconds"
g2g.gov.mu,"Connection timed out after 3002 milliseconds"
gis.gov.mu,"Connection timed out after 3001 milliseconds"
goc.gov.mu,"Connection timed out after 3002 milliseconds"
greenict.gov.mu,"Connection timed out after 3001 milliseconds"
health.gov.mu,"Connection timed out after 3002 milliseconds"
housing.gov.mu,"Connection timed out after 3001 milliseconds"
iba.gov.mu,"Connection timed out after 3001 milliseconds"
incometax.gov.mu,"Connection timed out after 3001 milliseconds"
industry.gov.mu,"Connection timed out after 3000 milliseconds"
infotech.gov.mu,"Connection timed out after 3001 milliseconds"
la.gov.mu,"SSL: no alternative certificate subject name matches target hostname 'la.gov.mu'"
lgsc.gov.mu,"Connection timed out after 3000 milliseconds"
localgovernment.gov.mu,"Connection timed out after 3001 milliseconds"
lottery.gov.mu,"Connection timed out after 3001 milliseconds"
mail.gov.mu,"Connection timed out after 3002 milliseconds"
mandelacentre.gov.mu,"Connection timed out after 3001 milliseconds"
mauritiusassembly.gov.mu,"Connection timed out after 3001 milliseconds"
ministry-education.gov.mu,"Connection timed out after 3001 milliseconds"
mof.gov.mu,"Connection timed out after 3002 milliseconds"
moi.gov.mu,"Connection timed out after 3001 milliseconds"
mrod.gov.mu,"Connection timed out after 3001 milliseconds"
mstc.gov.mu,"Connection timed out after 3001 milliseconds"
national-library.gov.mu,"Connection timed out after 3000 milliseconds"
ncb.gov.mu,"Connection timed out after 3001 milliseconds"
nhrc.gov.mu,"Connection timed out after 3001 milliseconds"
nictsp.gov.mu,"Connection timed out after 3001 milliseconds"
oco.gov.mu,"Connection timed out after 3001 milliseconds"
passport.gov.mu,"Connection timed out after 3000 milliseconds"
pm.gov.mu,"Connection timed out after 3001 milliseconds"
police.gov.mu,"Could not resolve host: police.gov.mu"
primeminister.gov.mu,"Connection timed out after 3002 milliseconds"
publicinfrastructure.gov.mu,"Connection timed out after 3000 milliseconds"
publicutilities.gov.mu,"Failed to connect to publicutilities.gov.mu port 443 after 2325 ms: Could not connect to server"
rgsc.gov.mu,"Connection timed out after 3002 milliseconds"
rpa.gov.mu,"Connection timed out after 3002 milliseconds"
socialsecurity.gov.mu,"Connection timed out after 3002 milliseconds"
suicideprevention.gov.mu,"Connection timed out after 3002 milliseconds"
telecomit.gov.mu,"Connection timed out after 3001 milliseconds"
tourism.gov.mu,"Connection timed out after 3001 milliseconds"
uiep.gov.mu,"Could not resolve host: uiep.gov.mu"
valuation.gov.mu,"Connection timed out after 3002 milliseconds"
wma.gov.mu,"Connection timed out after 3001 milliseconds"
women.gov.mu,"Connection timed out after 3000 milliseconds"
www.gov.mu,"Connection timed out after 3002 milliseconds"
www.www1.gov.mu,"SSL: no alternative certificate subject name matches target hostname 'www.www1.gov.mu'"
www1.gov.mu,"SSL: no alternative certificate subject name matches target hostname 'www1.gov.mu'"
youthsport.gov.mu,"Connection timed out after 3001 milliseconds"
