subdomain,mx
abs.gov.rs,0 abs-gov-rs.mail.protection.outlook.com.
access.vojvodina.gov.rs,none
activesync.mpn.gov.rs,none
adfs.fppd.minrzs.gov.rs,none
akreditacija.gov.rs,10 smtp.gov.rs.
alsu.gov.rs,5 mail.alsu.gov.rs.
anketa.mup.gov.rs,none
aplikacija.birackispisak.gov.rs,none
app.beograd.gov.rs,none
app.mojdoktor.gov.rs,none
appc.fppd.minrzs.gov.rs,none
apps.ramrrs.gov.rs,none
apr.gov.rs,0 apr-gov-rs.mail.protection.outlook.com.
apv-visokoobrazovanje.vojvodina.gov.rs,dig error
arhiva.mpravde.gov.rs,none
arhiva.serbia.gov.rs,none
arhiva.srbija-info.gov.rs,none
arhiva.srbija.gov.rs,none
atlas.heritage.gov.rs,none
aul.gov.rs,10 smtp.gov.rs.
auth.uzzpro.gov.rs,none
autodiscover.beograd.gov.rs,none
autodiscover.branicevski.okrug.gov.rs,none
autodiscover.ekoplan.gov.rs,none
autodiscover.fond.gov.rs,none
autodiscover.gov.rs,none
autodiscover.inkluzijaroma.stat.gov.rs,none
autodiscover.inspektor.gov.rs,none
autodiscover.kapitalnaulaganja.vojvodina.gov.rs,none
autodiscover.kompenzacionifond.gov.rs,none
autodiscover.kosovskomitrovacki.okrug.gov.rs,none
autodiscover.kzbpd.gov.rs,none
autodiscover.mprrpp.gov.rs,none
autodiscover.obnova.gov.rs,none
autodiscover.pim.gov.rs,none
autodiscover.poreskauprava.gov.rs,none
autodiscover.purs.gov.rs,none
autodiscover.rdrr.gov.rs,none
autodiscover.rha.gov.rs,none
autodiscover.sio.vojvodina.gov.rs,none
autodiscover.spomenici.heritage.gov.rs,none
autodiscover.srbatom.gov.rs,none
autodiscover.toplicki.okrug.gov.rs,none
autodiscover.upravazasume.gov.rs,none
av.gov.rs,none
azus.gov.rs,none
beokomadmin.beograd.gov.rs,none
beokomapp.beograd.gov.rs,none
birackispisak.beograd.gov.rs,none
bit.mtt.gov.rs,none
bitwarden.trezor.gov.rs,none
branicevski.okrug.gov.rs,none
budzet.vojvodina.gov.rs,none
cad.gov.rs,10 mailgw.mts.rs.
civilnodrustvo.gov.rs,10 smtp.gov.rs.
cloud.trezor.gov.rs,none
cmsadmin.euprava.gov.rs,none
comms.sec.gov.rs,none
cpanel.abs.gov.rs,none
cpanel.branicevski.okrug.gov.rs,none
cpanel.budzet.vojvodina.gov.rs,none
cpanel.civilnodrustvo.gov.rs,none
cpanel.dev01.vojvodina.gov.rs,none
cpanel.drr.vojvodina.gov.rs,none
cpanel.ekourb.vojvodina.gov.rs,none
cpanel.ekourbapv.vojvodina.gov.rs,none
cpanel.fond.gov.rs,none
cpanel.fondzarazvoj.gov.rs,none
cpanel.hraniteljstvocps.gov.rs,none
cpanel.inkluzijaroma.stat.gov.rs,none
cpanel.inovacije.gov.rs,none
cpanel.inspektor.gov.rs,none
cpanel.juznobanatski.okrug.gov.rs,none
cpanel.kapitalnaulaganja.vojvodina.gov.rs,none
cpanel.kolubarski.okrug.gov.rs,none
cpanel.kompenzacionifond.gov.rs,none
cpanel.kosovskomitrovacki.okrug.gov.rs,none
cpanel.kultura.vojvodina.gov.rs,none
cpanel.kzbpd.gov.rs,none
cpanel.ljudskiresursi.vojvodina.gov.rs,none
cpanel.mladenovac.gov.rs,none
cpanel.mos.gov.rs,none
cpanel.nis.okrug.gov.rs,none
cpanel.obnova.gov.rs,none
cpanel.papv.vojvodina.gov.rs,none
cpanel.pim.gov.rs,none
cpanel.pirotski.okrug.gov.rs,none
cpanel.polj.savetodavstvo.vojvodina.gov.rs,none
cpanel.programrazvoja.vojvodina.gov.rs,none
cpanel.projekti.zdravstvo.vojvodina.gov.rs,none
cpanel.psf.vojvodina.gov.rs,none
cpanel.rasinski.okrug.gov.rs,none
cpanel.rbf.vojvodina.gov.rs,none
cpanel.rdrr.gov.rs,none
cpanel.rha.gov.rs,none
cpanel.sanitarnaapv.vojvodina.gov.rs,none
cpanel.sbi.vojvodina.gov.rs,none
cpanel.severnobacki.okrug.gov.rs,none
cpanel.sio.vojvodina.gov.rs,none
cpanel.smt.zdravlje.gov.rs,none
cpanel.socijalnapolitika.vojvodina.gov.rs,none
cpanel.spomenici.heritage.gov.rs,none
cpanel.srbatom.gov.rs,none
cpanel.toplicki.okrug.gov.rs,none
cpanel.uprava-brodova.gov.rs,none
cpanel.upravazasume.gov.rs,none
cpanel.upravljanjepromenama.gov.rs,none
cpanel.vazduh.vojvodina.gov.rs,none
cpanel.vet.minpolj.gov.rs,none
cpanel.zavodsz.gov.rs,none
crfitest.trezor.gov.rs,none
crm.uzzpro.gov.rs,none
data.gov.rs,none
data.sepa.gov.rs,none
degradacijazemljista.sepa.gov.rs,none
dev.uzzpro.gov.rs,none
dev01.vojvodina.gov.rs,none
dialin.vojvodina.gov.rs,none
digitalnaucionica.zuov.gov.rs,none
dijaspora.gov.rs,none
direkcija.mpravde.gov.rs,none
dositej.mpn.gov.rs,none
dositeja.mos.gov.rs,none
dp.gov.rs,0 dp.gov.rs.
dr.srbija.gov.rs,none
drr.vojvodina.gov.rs,none
drzavnauprava.gov.rs,none
e-zdravlje.gov.rs,none
egop.uzda.gov.rs,none
egopportal.uzda.gov.rs,none
