subdomain,http_status
acc-mts-cr.gov.gd,"Could not resolve host: acc-mts-cr.gov.gd"
acc-idp-backoffice.gov.gd,"Could not resolve host: acc-idp-backoffice.gov.gd"
cis.gov.gd,"Could not resolve host: cis.gov.gd"
cabinet.gov.gd,"Could not resolve host: cabinet.gov.gd"
cpanel.cannabiscommission.gov.gd,"Could not resolve host: cpanel.cannabiscommission.gov.gd"
chat.gov.gd,"Could not resolve host: chat.gov.gd"
acc-reports.gov.gd,"Could not resolve host: acc-reports.gov.gd"
cbs.grenada.gov.gd,"Could not resolve host: cbs.grenada.gov.gd"
acc-tax.gov.gd,"Could not resolve host: acc-tax.gov.gd"
acc-mts-main.gov.gd,"Could not resolve host: acc-mts-main.gov.gd"
acme-cert.gov.gd,"Could not resolve host: acme-cert.gov.gd"
acc-login-tax.gov.gd,"Could not resolve host: acc-login-tax.gov.gd"
cpcalendars.cannabiscommission.gov.gd,"Could not resolve host: cpcalendars.cannabiscommission.gov.gd"
cpanel.cardtp.gov.gd,"Could not resolve host: cpanel.cardtp.gov.gd"
cpcontacts.csirt.gov.gd,"Could not resolve host: cpcontacts.csirt.gov.gd"
cpcalendars.gazettes.gov.gd,"Could not resolve host: cpcalendars.gazettes.gov.gd"
cpcalendars.csirt.gov.gd,"Could not resolve host: cpcalendars.csirt.gov.gd"
dhis.g.gov.gd,"Could not resolve host: dhis.g.gov.gd"
cpcontacts.sea.gov.gd,"Could not resolve host: cpcontacts.sea.gov.gd"
cso.g.gov.gd,"Could not resolve host: cso.g.gov.gd"
cpcontacts.cbi.gov.gd,"Could not resolve host: cpcontacts.cbi.gov.gd"
cpcalendars.cbi.gov.gd,"Could not resolve host: cpcalendars.cbi.gov.gd"
backoffice.gov.gd,"Could not resolve host: backoffice.gov.gd"
edcard.gov.gd,"Could not resolve host: edcard.gov.gd"
dmvmis.gov.gd,"Could not resolve host: dmvmis.gov.gd"
cpcontacts.gazettes.gov.gd,"Could not resolve host: cpcontacts.gazettes.gov.gd"
dhisdev.gov.gd,"Could not resolve host: dhisdev.gov.gd"
gov.gd,"301"
edcard.immigration.gov.gd,"Could not resolve host: edcard.immigration.gov.gd"
gcf.gov.gd,"Could not resolve host: gcf.gov.gd"
genihciis.gov.gd,"Could not resolve host: genihciis.gov.gd"
gistv.gov.gd,"Could not resolve host: gistv.gov.gd"
autodiscover.cannabiscommission.gov.gd,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.cannabiscommission.gov.gd'"
dg4r.gov.gd,"520"
elandv.gov.gd,"Could not resolve host: elandv.gov.gd"
grennode.gov.gd,"Could not resolve host: grennode.gov.gd"
cbsgrenada.gov.gd,"Could not resolve host: cbsgrenada.gov.gd"
eservices.gov.gd,"Could not resolve host: eservices.gov.gd"
cpcalendars.sea.gov.gd,"Could not resolve host: cpcalendars.sea.gov.gd"
cpanel.sea.gov.gd,"Could not resolve host: cpanel.sea.gov.gd"
archives.gov.gd,"521"
grenadacbs.gov.gd,"Could not resolve host: grenadacbs.gov.gd"
health.gov.gd,"TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure"
audit.gov.gd,"200"
idp-backoffice.gov.gd,"Could not resolve host: idp-backoffice.gov.gd"
learn.grenadacbs.gov.gd,"Could not resolve host: learn.grenadacbs.gov.gd"
login.tax.gov.gd,"Could not resolve host: login.tax.gov.gd"
cpanel.cd.gov.gd,"Could not resolve host: cpanel.cd.gov.gd"
infosafe.gov.gd,"Could not resolve host: infosafe.gov.gd"
esign.gov.gd,"Could not resolve host: esign.gov.gd"
login-tax.gov.gd,"Could not resolve host: login-tax.gov.gd"
learncbs.grenada.gov.gd,"Could not resolve host: learncbs.grenada.gov.gd"
mail.cardtp.gov.gd,"Could not resolve host: mail.cardtp.gov.gd"
mpid.gov.gd,"Could not resolve host: mpid.gov.gd"
mail.gov.gd,"Could not resolve host: mail.gov.gd"
mts-main.gov.gd,"Could not resolve host: mts-main.gov.gd"
mailserver.gov.gd,"Could not resolve host: mailserver.gov.gd"
procurement.gov.gd,"Could not resolve host: procurement.gov.gd"
mts-cr.gov.gd,"Could not resolve host: mts-cr.gov.gd"
mgov.gov.gd,"Could not resolve host: mgov.gov.gd"
mail.pek.gov.gd,"Could not resolve host: mail.pek.gov.gd"
ocrs.gov.gd,"Could not resolve host: ocrs.gov.gd"
mis.cbi.gov.gd,"TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure"
managewp.gov.gd,"Could not resolve host: managewp.gov.gd"
autodiscover.gazettes.gov.gd,"400"
autodiscover.csirt.gov.gd,"400"
autodiscover.laws.gov.gd,"400"
gndembassyprc.mofa.gov.gd,"200"
online.gov.gd,"Could not resolve host: online.gov.gd"
reports.gov.gd,"TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure"
staff.eservice.gov.gd,"Could not resolve host: staff.eservice.gov.gd"
ptax.gov.gd,"Could not resolve host: ptax.gov.gd"
asycudaapp.customs.gov.gd,"SSL certificate problem: certificate has expired"
service.gov.gd,"Could not resolve host: service.gov.gd"
autodiscover.cd.gov.gd,"400"
staging2.climatefinance.gov.gd,"Could not resolve host: staging2.climatefinance.gov.gd"
cpcontacts.cardtp.gov.gd,"503"
amlportal.gov.gd,"404"
cpcalendars.cd.gov.gd,"503"
cpcalendars.cardtp.gov.gd,"503"
cpanel.csirt.gov.gd,"200"
cpcontacts.cd.gov.gd,"503"
autodiscover.cardtp.gov.gd,"400"
totobeta.cbi.gov.gd,"Could not resolve host: totobeta.cbi.gov.gd"
cpanel.laws.gov.gd,"200"
cpcontacts.laws.gov.gd,"503"
cpcontacts.cannabiscommission.gov.gd,"503"
webdisk.cannabiscommission.gov.gd,"Could not resolve host: webdisk.cannabiscommission.gov.gd"
tradedirectory.gov.gd,"Could not resolve host: tradedirectory.gov.gd"
asycuda.customs.gov.gd,"SSL certificate problem: certificate has expired"
travelauth2.gov.gd,"Could not resolve host: travelauth2.gov.gd"
plmis.gov.gd,"Failed to connect to plmis.gov.gd port 443 after 206 ms: Could not connect to server"
webdisk.cbi.gov.gd,"Could not resolve host: webdisk.cbi.gov.gd"
probate.gov.gd,"521"
homeaffairsportal.gov.gd,"404"
cbi.gov.gd,"301"
cpcalendars.laws.gov.gd,"503"
covid19.gov.gd,"SSL: no alternative certificate subject name matches target hostname 'covid19.gov.gd'"
grip.gov.gd,"SSL certificate problem: certificate has expired"
webmail.cd.gov.gd,"Could not resolve host: webmail.cd.gov.gd"
www.amlportal.gov.gd,"Could not resolve host: www.amlportal.gov.gd"
www.backoffice.gov.gd,"Could not resolve host: www.backoffice.gov.gd"
weboffice.gov.gd,"Could not resolve host: weboffice.gov.gd"
api.pay.gov.gd,"301"
www.backoffice.psc.gov.gd,"Could not resolve host: www.backoffice.psc.gov.gd"
autodiscover.cbi.gov.gd,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.cbi.gov.gd'"
cpanel.cbi.gov.gd,"200"
climatefinance.gov.gd,"520"
cpanel.gazettes.gov.gd,"200"
www.cabinet.gov.gd,"Could not resolve host: www.cabinet.gov.gd"
www.backoffice.publiclibrary.gov.gd,"Could not resolve host: www.backoffice.publiclibrary.gov.gd"
portal.aml.gov.gd,"404"
infarm.moa.gov.gd,"410"
webmail.cbi.gov.gd,"Could not resolve host: webmail.cbi.gov.gd"
www.covid19.gov.gd,"Could not resolve host: www.covid19.gov.gd"
www.chat.gov.gd,"Could not resolve host: www.chat.gov.gd"
www.climateresilience.gov.gd,"Could not resolve host: www.climateresilience.gov.gd"
www.cors.gov.gd,"Could not resolve host: www.cors.gov.gd"
www.cso.gov.gd,"Could not resolve host: www.cso.gov.gd"
mail.sea.gov.gd,"Could not resolve host: mail.sea.gov.gd"
www.directory.creativesaffairs.gov.gd,"Could not resolve host: www.directory.creativesaffairs.gov.gd"
www.dmvmis.gov.gd,"Could not resolve host: www.dmvmis.gov.gd"
www.edcard.gov.gd,"Could not resolve host: www.edcard.gov.gd"
dhis.gov.gd,"302"
www.elandregistry.gov.gd,"Could not resolve host: www.elandregistry.gov.gd"
www.elections.gov.gd,"Could not resolve host: www.elections.gov.gd"
www.eservices.gov.gd,"Could not resolve host: www.eservices.gov.gd"
www.genihciis.gov.gd,"Could not resolve host: www.genihciis.gov.gd"
www.edcard.immigration.gov.gd,"Could not resolve host: www.edcard.immigration.gov.gd"
www.gistv.gov.gd,"Could not resolve host: www.gistv.gov.gd"
www.gndembassyprc.mofa.gov.gd,"Could not resolve host: www.gndembassyprc.mofa.gov.gd"
llca.gov.gd,"200"
www.gcf.gov.gd,"Could not resolve host: www.gcf.gov.gd"
www.gndembusa.gov.gd,"Could not resolve host: www.gndembusa.gov.gd"
webdisk.cardtp.gov.gd,"401"
www.grenadaaeoi.gov.gd,"Could not resolve host: www.grenadaaeoi.gov.gd"
www.gazettes.gov.gd,"Could not resolve host: www.gazettes.gov.gd"
www.homeaffairsportal.gov.gd,"Could not resolve host: www.homeaffairsportal.gov.gd"
webdisk.sea.gov.gd,"Could not resolve host: webdisk.sea.gov.gd"
www.infosafe.gov.gd,"Could not resolve host: www.infosafe.gov.gd"
webdisk.csirt.gov.gd,"401"
eservice.gov.gd,"405"
www.grennode.gov.gd,"Could not resolve host: www.grennode.gov.gd"
gndembusa.gov.gd,"500"
webdisk.cd.gov.gd,"401"
webdisk.gazettes.gov.gd,"401"
www.kiosk.elandregistry.gov.gd,"Could not resolve host: www.kiosk.elandregistry.gov.gd"
www.gfnc.gov.gd,"520"
cd.gov.gd,"200"
webmail.cardtp.gov.gd,"200"
www.mgov.gov.gd,"Could not resolve host: www.mgov.gov.gd"
www.publiclibrary.gov.gd,"Could not resolve host: www.publiclibrary.gov.gd"
www.procurement.gov.gd,"Could not resolve host: www.procurement.gov.gd"
my.gov.gd,"200"
www.reports.gov.gd,"Could not resolve host: www.reports.gov.gd"
www.mail.gov.gd,"Could not resolve host: www.mail.gov.gd"
www.motcec.gov.gd,"Could not resolve host: www.motcec.gov.gd"
webmail.cannabiscommission.gov.gd,"200"
pay.gov.gd,"200"
mail.cbi.gov.gd,"SSL: no alternative certificate subject name matches target hostname 'mail.cbi.gov.gd'"
webmail.sea.gov.gd,"Could not resolve host: webmail.sea.gov.gd"
process.pay.gov.gd,"404"
www.seedmis.gov.gd,"Could not resolve host: www.seedmis.gov.gd"
www.portal.creativeaffairs.gov.gd,"Could not resolve host: www.portal.creativeaffairs.gov.gd"
www.portal.aml.gov.gd,"Could not resolve host: www.portal.aml.gov.gd"
www.youthelections.gov.gd,"Could not resolve host: www.youthelections.gov.gd"
www.taxservices.gov.gd,"Could not resolve host: www.taxservices.gov.gd"
webmail.gazettes.gov.gd,"200"
www.stats.gov.gd,"Could not resolve host: www.stats.gov.gd"
grenadaaeoi.gov.gd,"200"
www.weboffice.gov.gd,"Could not resolve host: www.weboffice.gov.gd"
webmail.laws.gov.gd,"200"
youthelections.gov.gd,"Could not resolve host: youthelections.gov.gd"
cannabiscommission.gov.gd,"200"
www.tradedirectory.gov.gd,"Could not resolve host: www.tradedirectory.gov.gd"
www.support.gov.gd,"Could not resolve host: www.support.gov.gd"
