subdomain,parent_domain,http_status,mx
100.gov.md,gov.md,SSL: no alternative certificate subject name matches target hostname '100.gov.md',none
100zile.gov.md,gov.md,SSL certificate problem: certificate has expired,none
373.gov.md,gov.md,200,none
aap.gov.md,gov.md,301,none
actelocale.gov.md,gov.md,403,none
actpermisiv.gov.md,gov.md,200,none
adma.gov.md,gov.md,200,20 mx2.gov.md.; 10 mx1.gov.md.
admin.compensatii.gov.md,gov.md,200,none
admin.particip.gov.md,gov.md,SSL: no alternative certificate subject name matches target hostname 'admin.particip.gov.md',none
adminbac.gov.md,gov.md,SSL certificate problem: unable to get local issuer certificate,none
adminevinieta.gov.md,gov.md,Could not resolve host: adminevinieta.gov.md,none
aee.gov.md,gov.md,301,10 mx1.gov.md.; 20 mx2.gov.md.
age.gov.md,gov.md,301,none
agepi.gov.md,gov.md,200,10 mx1.gov.md.; 20 mx2.gov.md.
aipa.gov.md,gov.md,200,none
ajutoare.gov.md,gov.md,200,none
am.gov.md,gov.md,200,none
amdm.gov.md,gov.md,302,none
amfsa.gov.md,gov.md,301,none
ams.gov.md,gov.md,Could not resolve host: ams.gov.md,none
anad.gov.md,gov.md,200,none
ancd.gov.md,gov.md,301,none
ance.gov.md,gov.md,200,10 mx1.gov.md.; 20 mx2.gov.md.
anp.gov.md,gov.md,200,none
anranr.gov.md,gov.md,301,10 mx1.gov.md.; 20 mx2.gov.md.
ansa.gov.md,gov.md,200,none
ansp.gov.md,gov.md,403,10 mx1.gov.md.; 20 mx2.gov.md.
anta.gov.md,gov.md,200,none
antaeat.anta.gov.md,gov.md,200,none
antitrafic.gov.md,gov.md,Operation timed out after 3002 milliseconds with 0 bytes received,none
antiviolenta.gov.md,gov.md,200,none
api.cnddcm.gov.md,gov.md,404,none
apievinieta.gov.md,gov.md,Could not resolve host: apievinieta.gov.md,none
apostila.gov.md,gov.md,SSL certificate problem: unable to get local issuer certificate,none
app.gov.md,gov.md,SSL certificate problem: unable to get local issuer certificate,10 mx1.gov.md.; 20 mx2.gov.md.
app.transplant.gov.md,gov.md,302,none
arfc.gov.md,gov.md,301,none
ari.gov.md,gov.md,SSL certificate problem: unable to get local issuer certificate,none
arme.igp.gov.md,gov.md,403,none
asp.gov.md,gov.md,301,10 mx1.gov.md.; 20 mx2.gov.md.
aspm.mc.gov.md,gov.md,200,none
ast.gov.md,gov.md,301,none
autorizatiimediu.gov.md,gov.md,403,none
avls.mai.gov.md,gov.md,Connection timed out after 3001 milliseconds,none
bac.gov.md,gov.md,SSL certificate problem: unable to get local issuer certificate,none
backoffice-eservicii.gov.md,gov.md,404,none
barcelona.mfa.gov.md,gov.md,200,none
bizradar.gov.md,gov.md,Could not resolve host: bizradar.gov.md,none
bma.gov.md,gov.md,Connection timed out after 3002 milliseconds,none
bma.migrare.gov.md,gov.md,403,none
border.gov.md,gov.md,200,none
brd.gov.md,gov.md,200,none
bri.gov.md,gov.md,301,none
bridge.invest.gov.md,gov.md,200,none
caa.gov.md,gov.md,Could not resolve host: caa.gov.md,20 mx2.gov.md.; 10 mx1.gov.md.
carabinier.gov.md,gov.md,200,none
careers.gov.md,gov.md,Could not resolve host: careers.gov.md,none
cariere.gov.md,gov.md,302,none
cazier.gov.md,gov.md,Could not resolve host: cazier.gov.md,none
cbn.mecc.gov.md,gov.md,SSL certificate problem: certificate has expired,none
ccp.anta.gov.md,gov.md,Could not resolve host: ccp.anta.gov.md,none
