hostname,score,sources,label,level,http_status,mx
gagauzia.md,7,wikidata;wikidata,Executive Committee of Gagauzia,central-1,301,10 mx0.spamcloud.md.; 20 mx1.spamcloud.md.; 0 mail.gagauzia.md.
halktoplushu.md,7,wikidata;wikidata,People's Assembly of Gagauzia,central-1,200,0 halktoplushu.md.
parlament.md,7,wikidata;wikidata,Parliament of the Republic of Moldova,central,403,1 smtp.parlament.md.
csj.md,6,wikidata,Supreme Court of Justice of Moldova,,200,10 mx1.gov.md.; 20 mx2.gov.md.
aitt.md,4,wikidata,Agency for Innovation and Technology Transfer,,301,24 route3.mx.cloudflare.net.; 43 route2.mx.cloudflare.net.; 98 route1.mx.cloudflare.net.
ana.md,4,wikidata,National Agency for Archaeology,,200,0 mx1.spamcloud.md.; 0 mx0.spamcloud.md.
anre.md,4,wikidata,National Agency for Energy Regulation of the Republic of Moldova,,200,20 mx2.gov.md.; 10 mx1.gov.md.
ansp.md,4,wikidata,National Agency for Public Health,,200,20 mx2.gov.md.; 10 mx1.gov.md.
balti.md,4,wikidata,Q114640735,central-1,403,10 pmg.balti.md.
bnm.md,4,wikidata,National Bank of Moldova,,200,10 mail2.bnm.md.
bnrm.md,4,wikidata,National Library of Moldova,,301,30 ASPMX4.GOOGLEMAIL.COM.; 30 ASPMX2.GOOGLEMAIL.COM.; 10 ASPMX.L.GOOGLE.COM.; 20 ALT2.ASPMX.L.GOOGLE.COM.; 20 ALT1.ASPMX.L.GOOGLE.COM.; 30 ASPMX5.GOOGLEMAIL.COM.; 30 ASPMX3.GOOGLEMAIL.COM.
bookchamber.md,4,wikidata,National Book Chamber of the Republic of Moldova,,301,0 bookchamber.md.
chisinau.mfa.gov.hu,4,wikidata,"Embassy of Hungary, Chișinău",central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
cnh.prm.md,4,wikidata,National Heraldry Commission,,200,none
constcourt.md,4,wikidata;wikidata;wikidata,Constitutional Court of Moldova,central,200,10 mx1.gov.md.; 20 mx2.gov.md.
e-patrimoniu.md,4,wikidata,Agency for Inspection of Monuments,,301,0 e-patrimoniu.md.
inj.md,4,wikidata,National Institute of Justice of Moldova,,301,none
inm.md,4,wikidata,National Metrology Institute of the Republic of Moldova,,302,none
meteo.md,4,wikidata,State Hydrometeorological Service,,301,0 aspmx.l.google.com.
politia.md,4,wikidata,Law enforcement in Moldova,,HttpConnectTimeoutException: HTTP connect timed out,none
procuratura.md,4,wikidata,Office of the Prosecutor General of the Republic of Moldova,central,200,20 mx2.gov.md.; 10 mx1.gov.md.
sis.md,4,wikidata,Information and Security Service of the Republic of Moldova,,HttpConnectTimeoutException: HTTP connect timed out,10 mail.sis.md.
statistica.md,4,wikidata,National Bureau of Statistics,central,301,none
chisinau.diplo.de,3,wikidata,"Embassy of Germany, Chișinău",central,200,10 mx2.bund.de.; 10 mx1.bund.de.
chisinau.embassy.qa,3,wikidata,embassy of Qatar in Moldova,central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
chisinau.mae.ro,3,wikidata,"Embassy of Romania, Chișinău",central,ConnectException,none
cifra-c2unesco.ro,3,wikidata,International Center for Advanced Training and Research in Physics,,200,1 SMTP.GOOGLE.COM.
eeas.europa.eu,3,wikidata,Delegation of the European Union to Moldova,,200,10 mxa-00338601.gslb.pphosted.com.; 10 mxb-00338601.gslb.pphosted.com.
md.ambafrance.org,3,wikidata,"Embassy of France, Chișinău",central,301,5 mta-gw.infomaniak.ch.
md.china-embassy.org,3,wikidata,"Embassy of the People's Republic of China, Chișinău",central,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching md.china-embassy.org found.,none
md.mfa.lt,3,wikidata,embassy of Lithuania in Moldova,central,403,none
mfa.bg,3,wikidata,"Embassy of Bulgaria, Chișinău",central,302,0 mfa-bg.mail.protection.outlook.com.
moldova.mid.ru,3,wikidata,"Embassy of Russia, Chișinău",central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
mzv.cz,3,wikidata,"Embassy of the Czech Republic, Chișinău",central,302,50 mzvczemta05.mzv.cz.; 10 mzvczemta06.mzv.cz.
mzv.sk,3,wikidata,embassy of Slovakia in Moldova,central,301,10 mail.gov.sk.
swedenabroad.com,3,wikidata,"Embassy of Sweden, Chișinău",central,301,none
army.md,2,wikidata;wikidata;wikidata;wikidata,Ministry of Defense | Armed Forces of the Republic of Moldova,central,301,10 _dc-mx.e046e1e3a5e4.army.md.
