hostname,score,sources,label,level
mofaic.gov.ae,7,wikidata;wikidata,"Embassy of the United Arab Emirates, Malé",central
citizen.egov.mv,6,un_desa,UN/DESA national portal,
ganairport.com,3,wikidata,Gan International Airport,
