subdomain,parent_domain,http_status,mx
accesspoint.vpcp.gov.vn,gov.vn,Could not resolve host: accesspoint.vpcp.gov.vn,none
adminfia.mpi.gov.vn,gov.vn,Connection timed out after 3000 milliseconds,none
alert.isconline.gov.vn,gov.vn,Could not resolve host: alert.isconline.gov.vn,none
ami.gov.vn,gov.vn,503,0 ami.gov.vn.
antoanthucphamlamdong.gov.vn,gov.vn,Recv failure: Connexion ré-initialisée par le correspondant,10 ssl.emailserver.vn.
antv.gov.vn,gov.vn,Connection timed out after 3002 milliseconds,1 smtp.google.com.
api.cam.longbien.gov.vn,gov.vn,Connection timed out after 3001 milliseconds,none
as.ocs.mof.gov.vn,gov.vn,Could not resolve host: as.ocs.mof.gov.vn,none
atgt.dongthap.gov.vn,gov.vn,200,none
atlas.dongnai.gov.vn,gov.vn,200,none
auth.mot.gov.vn,gov.vn,Could not resolve host: auth.mot.gov.vn,none
authen.dvc.luutru.gov.vn,gov.vn,Could not resolve host: authen.dvc.luutru.gov.vn,dig error
authendvc.luutru.gov.vn,gov.vn,Connection timed out after 3002 milliseconds,none
autodiscover.antv.gov.vn,gov.vn,Could not resolve host: autodiscover.antv.gov.vn,none
autodiscover.bhxhbugiamap.gov.vn,gov.vn,Could not resolve host: autodiscover.bhxhbugiamap.gov.vn,none
autodiscover.binhduong.gov.vn,gov.vn,Could not resolve host: autodiscover.binhduong.gov.vn,none
autodiscover.binhphuoc.gov.vn,gov.vn,SSL certificate problem: certificate has expired,none
autodiscover.caa.gov.vn,gov.vn,Could not resolve host: autodiscover.caa.gov.vn,none
autodiscover.cema.gov.vn,gov.vn,SSL: no alternative certificate subject name matches target hostname 'autodiscover.cema.gov.vn',none
autodiscover.customs.gov.vn,gov.vn,Could not resolve host: autodiscover.customs.gov.vn,none
autodiscover.dautunuocngoai.gov.vn,gov.vn,Could not resolve host: autodiscover.dautunuocngoai.gov.vn,none
autodiscover.dongnai.gov.vn,gov.vn,302,none
autodiscover.gdsr.gov.vn,gov.vn,302,none
autodiscover.gdt.gov.vn,gov.vn,302,none
autodiscover.gialai.gov.vn,gov.vn,Could not resolve host: autodiscover.gialai.gov.vn,none
