hostname,score,sources,label,level,http_status,mx
bqp.vn,7,wikidata;wikidata,Ministry of Defence of Vietnam,central,200,none
quochoi.vn,7,wikidata;wikidata,National Assembly of Vietnam,central,200,10 mx.quochoi.vn.
vovworld.vn,7,wikidata;wikidata,Voice of Vietnam,,200,10 mx2.forwardemail.net.; 10 mx1.forwardemail.net.
angiang.edu.vn,4,wikidata,An Giang Department of Education and Training,central-1,HttpConnectTimeoutException: HTTP connect timed out,none
bacninh.edu.vn,4,wikidata,Bac Ninh Department of Education and Training,central-1,HttpConnectTimeoutException: HTTP connect timed out,1 aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 10 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 20 alt1.aspmx.l.google.com.; 20 alt2.aspmx.l.google.com.; 30 aspmx4.googlemail.com.; 10 alt3.aspmx.l.google.com.; 10 lbd66lwaoqdz.thcstriqua.bacninh.edu.vn.; 30 aspmx5.googlemail.com.; 30 aspmx2.googlemail.com.; 30 aspmx3.googlemail.com.; 5 alt1.aspmx.l.google.com.
bienphongvietnam.vn,4,wikidata,Vietnam Border Defense Force,,HttpConnectTimeoutException: HTTP connect timed out,none
camau.edu.vn,4,wikidata,Ca Mau Department of Education and Training,central-1,HttpConnectTimeoutException: HTTP connect timed out,20 alt2.aspmx.l.google.com.; 30 aspmx4.googlemail.com.; 30 aspmx5.googlemail.com.; 10 aspmx.l.google.com.; 30 aspmx3.googlemail.com.; 30 aspmx2.googlemail.com.; 20 alt1.aspmx.l.google.com.
canhsatbien.vn,4,wikidata,Vietnam Coast Guard,,HttpConnectTimeoutException: HTTP connect timed out,none
cantho.edu.vn,4,wikidata,Can Tho Department of Education and Training,central-1,SSLHandshakeException: Remote host terminated the handshake,10 alt1.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 10 alt2.aspmx.l.google.com.; 10 aspmx.l.google.com.; 10 smtp.google.com.; 10 alt3.aspmx.l.google.com.
danang.edu.vn,4,wikidata,Da Nang Department of Education and Training,central-1,302,10 mail.danang.edu.vn.; 10 danang-edu-vn.mail.protection.outlook.com.; 1 SMTP.GOOGLE.com.
dav.edu.vn,4,wikidata,Viện Nghiên cứu Chiến lược Ngoại giao,,200,10 dav-edu-vn.mail.protection.outlook.com.
dienbien.edu.vn,4,wikidata,Dien Bien Department of Education and Training,central-1,200,10 aspmx2.googlemail.com.; 5 alt1.aspmx.l.google.com.; 10 aspmx3.googlemail.com.; 10 aspmx4.googlemail.com.; 5 alt2.aspmx.l.google.com.; 10 aspmx5.googlemail.com.; 1 aspmx.l.google.com.
dised.vn,4,wikidata,Da Nang Institute For Socio - Economic Development,,ConnectException,none
dongthap.edu.vn,4,wikidata,Dong Thap Department of Education and Training,central-1,HttpConnectTimeoutException: HTTP connect timed out,5 alt2.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.
english.vov.vn,4,wikidata,Voice of Vietnam,,302,none
english.vtv.vn,4,wikidata,Vietnam Television,,200,none
haiphong.edu.vn,4,wikidata,Hải Phòng Department of Education and Training,central-1,302,10 aspmx2.googlemail.com.; 10 aspmx3.googlemail.com.; 5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.
hanoi.edu.vn,4,wikidata,Hanoi Department of Education and Training,central-1,302,0 hanoi-edu-vn.mail.protection.outlook.com.
hanoi.mfa.gov.hu,4,wikidata,"Embassy of Hungary, Hanoi",central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
hatinh.edu.vn,4,wikidata,Ha Tinh Department of Education and Training,central-1,HttpConnectTimeoutException: HTTP connect timed out,30 aspmx2.googlemail.com.; 30 aspmx4.googlemail.com.; 20 alt1.aspmx.l.google.com.; 10 aspmx.l.google.com.; 30 aspmx3.googlemail.com.; 30 aspmx5.googlemail.com.; 20 alt2.aspmx.l.google.com.
hcm.edu.vn,4,wikidata,Ho Chi Minh City Department of Education and Training,central-1,IOException: HTTP/1.1 header parser received no bytes,0 hcm-edu-vn.mail.protection.outlook.com.
hosiminh.mfa.gov.hu,4,wikidata,"Consulate General of Hungary, Ho Chi Minh City",,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
hue.edu.vn,4,wikidata,Hue Department of Education and Training,central-1,200,11 ASPMX3.GOOGLEMAIL.COM.; 8 ALT2.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.; 13 ASPMX5.GOOGLEMAIL.COM.; 10 ASPMX2.GOOGLEMAIL.COM.; 12 ASPMX4.GOOGLEMAIL.COM.
hungyen.edu.vn,4,wikidata,Hung Yen Department of Education and Training,central-1,HttpConnectTimeoutException: HTTP connect timed out,1 smtp.google.com.
ibst.vn,4,wikidata,Viện Khoa học Công nghệ Xây dựng,,200,0 ibst-vn.mail.protection.outlook.com.
itt.vast.vn,4,wikidata,Institute for Tropical Technology,,200,0 mail.vast.vn.
khanhhoa.edu.vn,4,wikidata,Khanh Hoa Department of Education and Training,central-1,HttpConnectTimeoutException: HTTP connect timed out,5 aspmx5.googlemail.com.; 1 aspmx.l.google.com.; 6 alt1.aspmx.l.google.com.; 20 aspmx2.googlemail.com.; 10 aspmx4.googlemail.com.; 15 aspmx3.googlemail.com.; 7 alt2.aspmx.l.google.com.
laichau.edu.vn,4,wikidata,Lai Châu Department of Education and Training,central-1,HttpConnectTimeoutException: HTTP connect timed out,10 laichau-edu-vn.mail.protection.outlook.com.
lamdong.edu.vn,4,wikidata,Lam Dong Department of Education and Training,central-1,HttpTimeoutException: request timed out,10 ASPMX.L.GOOGLE.COM.
langson.edu.vn,4,wikidata,Lang Son Department of Education and Training,central-1,HttpConnectTimeoutException: HTTP connect timed out,none
laocai.edu.vn,4,wikidata,Lao Cai Department of Education and Training,central-1,HttpConnectTimeoutException: HTTP connect timed out,none
m.vovworld.vn,4,wikidata,Voice of Vietnam,,ConnectException,none
mocban.vn,4,wikidata,National Archives Centre,,200,1 ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.
mofaic.gov.ae,4,wikidata,"Embassy of the United Arab Emirates, Hanoi",central,IOException: HTTP/1.1 header parser received no bytes,20 smartmail2.fednet.gov.ae.; 10 smartmail1.fednet.gov.ae.
moroccoembassy.vn,4,wikidata,embassy of Morocco in Vietnam,central,HttpTimeoutException: request timed out,none
nghean.edu.vn,4,wikidata,Nghe An Department of Education and Training,central-1,HttpConnectTimeoutException: HTTP connect timed out,30 aspmx4.googlemail.com.; 20 alt2.aspmx.l.google.com.; 30 aspmx3.googlemail.com.; 30 aspmx5.googlemail.com.; 20 alt1.aspmx.l.google.com.; 10 mail.nghean.edu.vn.; 20 aspmx.l.google.com.; 30 aspmx2.googlemail.com.
nimpe.vn,4,wikidata,"National Institute of Malariology, Parasitology and Entomology",,HttpConnectTimeoutException: HTTP connect timed out,10 tapchibenhnhietdoi.nimpe.vn.; 10 nimpe.vn.; 10 data.nimpe.vn.
