subdomain,http_status
2018.jaarverslag.finances.belgium.be,"Could not resolve host: 2018.jaarverslag.finances.belgium.be"
autodiscover.gcloud.belgium.be,"Could not resolve host: autodiscover.gcloud.belgium.be"
argentinie.diplomatie.belgium.be,"Could not resolve host: argentinie.diplomatie.belgium.be"
austria.diplomatie.belgium.be,"Could not resolve host: austria.diplomatie.belgium.be"
autodiscover.employment.belgium.be,"Could not resolve host: autodiscover.employment.belgium.be"
autriche.diplomatie.belgium.be,"Could not resolve host: autriche.diplomatie.belgium.be"
adviesraadouderen.belgium.be,"301"
assets.socialsecurity.belgium.be,"200"
beconnected.belgium.be,"Could not resolve host: beconnected.belgium.be"
2014.jaarverslag.financien.belgium.be,"200"
accbeconnected.belgium.be,"Could not resolve host: accbeconnected.belgium.be"
2012.rapportannuel.finances.belgium.be,"200"
2015.jaarverslag.financien.belgium.be,"200"
2018.rapportannuel.finances.belgium.be,"200"
banners.belgium.be,"Could not resolve host: banners.belgium.be"
2017.rapportannuel.finances.belgium.be,"200"
azerbaijan.diplomatie.belgium.be,"Could not resolve host: azerbaijan.diplomatie.belgium.be"
bib.belgium.be,"Could not resolve host: bib.belgium.be"
apps.digital.belgium.be,"503"
2013.jaarverslag.financien.belgium.be,"200"
2014.rapportannuel.finances.belgium.be,"200"
bosniaherzegovina.diplomatie.belgium.be,"Could not resolve host: bosniaherzegovina.diplomatie.belgium.be"
2013.rapportannuel.finances.belgium.be,"200"
2016.rapportannuel.finances.belgium.be,"200"
belrai.belgium.be,"Could not resolve host: belrai.belgium.be"
2018.jaarverslag.financien.belgium.be,"200"
2016.jaarverslag.financien.belgium.be,"200"
bulgarie.diplomatie.belgium.be,"Could not resolve host: bulgarie.diplomatie.belgium.be"
biometrie.diplomatie.belgium.be,"Could not resolve host: biometrie.diplomatie.belgium.be"
2012.jaarverslag.financien.belgium.be,"200"
bienarrondir.belgium.be,"Could not resolve host: bienarrondir.belgium.be"
2017.jaarverslag.financien.belgium.be,"200"
brazil.diplomatie.belgium.be,"Could not resolve host: brazil.diplomatie.belgium.be"
cameroon.diplomatie.belgium.be,"Could not resolve host: cameroon.diplomatie.belgium.be"
cass.justice.belgium.be,"Could not resolve host: cass.justice.belgium.be"
bulgarije.diplomatie.belgium.be,"Could not resolve host: bulgarije.diplomatie.belgium.be"
cass.justitie.belgium.be,"Could not resolve host: cass.justitie.belgium.be"
canada.diplomatie.belgium.be,"Could not resolve host: canada.diplomatie.belgium.be"
certif.belgium.be,"Could not resolve host: certif.belgium.be"
burundi.diplomatie.belgium.be,"Could not resolve host: burundi.diplomatie.belgium.be"
cgvs.belgium.be,"Could not resolve host: cgvs.belgium.be"
chile.diplomatie.belgium.be,"Could not resolve host: chile.diplomatie.belgium.be"
capsule01.gcloud.belgium.be,"Could not resolve host: capsule01.gcloud.belgium.be"
chips.eid.belgium.be,"Could not resolve host: chips.eid.belgium.be"
auth.gcloud.belgium.be,"404"
chili.diplomatie.belgium.be,"Could not resolve host: chili.diplomatie.belgium.be"
cidd.belgium.be,"Could not resolve host: cidd.belgium.be"
cloud.digital.belgium.be,"Could not resolve host: cloud.digital.belgium.be"
ccb.belgium.be,"200"
cnde.belgium.be,"Could not resolve host: cnde.belgium.be"
comcertif.iamfas.belgium.be,"Could not resolve host: comcertif.iamfas.belgium.be"
commissiearbeidsrelaties.belgium.be,"Could not resolve host: commissiearbeidsrelaties.belgium.be"
comcertif.iamfas.int.belgium.be,"Could not resolve host: comcertif.iamfas.int.belgium.be"
colombie.diplomatie.belgium.be,"Could not resolve host: colombie.diplomatie.belgium.be"
conseilsuperieurvolontaires.belgium.be,"Could not resolve host: conseilsuperieurvolontaires.belgium.be"
ckr.belgium.be,"301"
commissionrelationstravail.belgium.be,"Could not resolve host: commissionrelationstravail.belgium.be"
consular.diplomatie.belgium.be,"Could not resolve host: consular.diplomatie.belgium.be"
cyberguide.ccb.belgium.be,"Could not resolve host: cyberguide.ccb.belgium.be"
cloudforms.gcloud.belgium.be,"Could not resolve host: cloudforms.gcloud.belgium.be"
dailin.p-o.belgium.be,"Could not resolve host: dailin.p-o.belgium.be"
controleemployeur.digiflow.belgium.be,"Could not resolve host: controleemployeur.digiflow.belgium.be"
complaints.p-o.belgium.be,"Could not resolve host: complaints.p-o.belgium.be"
belgium.be,"301"
collaboration.gcloud.belgium.be,"Could not resolve host: collaboration.gcloud.belgium.be"
dc.digital.belgium.be,"Could not resolve host: dc.digital.belgium.be"
