subdomain,http_status
amppcmg.gob.cu,"Could not resolve host: amppcmg.gob.cu"
correo.citmacam.gob.cu,"Could not resolve host: correo.citmacam.gob.cu"
gacetaoficial.gob.cu,"Could not resolve host: gacetaoficial.gob.cu"
habanadeleste.gob.cu,"Could not resolve host: habanadeleste.gob.cu"
diezdeoctubre.gob.cu,"Could not resolve host: diezdeoctubre.gob.cu"
autodiscover.inass.gob.cu,"Could not resolve host: autodiscover.inass.gob.cu"
cij.minjus.gob.cu,"Could not resolve host: cij.minjus.gob.cu"
correo.hidro.gob.cu,"Could not resolve host: correo.hidro.gob.cu"
degranma.gob.cu,"Could not resolve host: degranma.gob.cu"
civix-portal.tsp.gob.cu,"Could not resolve host: civix-portal.tsp.gob.cu"
correo.micons.gob.cu,"Could not resolve host: correo.micons.gob.cu"
cas.mincex.gob.cu,"Could not resolve host: cas.mincex.gob.cu"
chat.hidro.gob.cu,"Could not resolve host: chat.hidro.gob.cu"
aquiles.tsp.gob.cu,"Failed to connect to aquiles.tsp.gob.cu port 443 after 557 ms: Could not connect to server"
correo.stg.hidro.gob.cu,"Could not resolve host: correo.stg.hidro.gob.cu"
correo.ij.hidro.gob.cu,"Could not resolve host: correo.ij.hidro.gob.cu"
conferencia.hidro.gob.cu,"TLS connect error: error:0A000458:SSL routines::tlsv1 unrecognized name"
foroempresarial.mincex.gob.cu,"Could not resolve host: foroempresarial.mincex.gob.cu"
estadisticas.mep.gob.cu,"Could not resolve host: estadisticas.mep.gob.cu"
eregistrations.mincex.gob.cu,"Could not resolve host: eregistrations.mincex.gob.cu"
conferencia.mincex.gob.cu,"SSL certificate problem: self-signed certificate"
lisan.msp.gob.cu,"Could not resolve host: lisan.msp.gob.cu"
cuadro-mando.hidro.gob.cu,"SSL certificate problem: unable to get local issuer certificate"
lajas.gob.cu,"Could not resolve host: lajas.gob.cu"
aguaysaneamiento.hidro.gob.cu,"503"
ftp.hidro.gob.cu,"503"
ciudadholguin.gob.cu,"200"
guanabacoa.gob.cu,"301"
bienestar.apppmy.gob.cu,"Could not resolve host: bienestar.apppmy.gob.cu"
certs.hidro.gob.cu,"503"
gestordocumental.apppmy.gob.cu,"Could not resolve host: gestordocumental.apppmy.gob.cu"
correo.mincex.gob.cu,"SSL certificate problem: unable to get local issuer certificate"
habanavieja.gob.cu,"301"
fomento.gob.cu,"301"
jitsi.mincex.gob.cu,"Could not resolve host: jitsi.mincex.gob.cu"
cienfuegos.gob.cu,"301"
caimanera.gob.cu,"301"
bueyarriba.gob.cu,"301"
cienfueguero.gob.cu,"301"
mayaweb.gob.cu,"Could not resolve host: mayaweb.gob.cu"
icrt.gob.cu,"SSL: no alternative certificate subject name matches target hostname 'icrt.gob.cu'"
mep.gob.cu,"Could not resolve host: mep.gob.cu"
minjus.gob.cu,"Could not resolve host: minjus.gob.cu"
ciudadprimada.gob.cu,"301"
lahabana.gob.cu,"301"
cruces.gob.cu,"301"
graylog.cas.mincex.gob.cu,"SSL certificate problem: unable to get local issuer certificate"
foroinversiones.mincex.gob.cu,"SSL certificate problem: unable to get local issuer certificate"
aguadadepasajeros.gob.cu,"301"
abreus.gob.cu,"301"
citmacam.gob.cu,"SSL certificate problem: self-signed certificate"
mayari.gob.cu,"Could not resolve host: mayari.gob.cu"
nuestroremedios.gob.cu,"Could not resolve host: nuestroremedios.gob.cu"
minint.gob.cu,"Could not resolve host: minint.gob.cu"
misiones.minrex.gob.cu,"SSL certificate problem: certificate has expired"
osri.gob.cu,"Could not resolve host: osri.gob.cu"
nube.hidro.gob.cu,"SSL: no alternative certificate subject name matches target hostname 'nube.hidro.gob.cu'"
palmasoriano.gob.cu,"Could not resolve host: palmasoriano.gob.cu"
goblh.gob.cu,"Could not resolve host: goblh.gob.cu"
ch.gob.cu,"Could not resolve host: ch.gob.cu"
mintur.gob.cu,"SSL certificate problem: unable to get local issuer certificate"
guantanamo.gob.cu,"Could not resolve host: guantanamo.gob.cu"
minag.gob.cu,"301"
habana500.gob.cu,"SSL: no alternative certificate subject name matches target hostname 'habana500.gob.cu'"
boyeros.gob.cu,"301"
cgrran.contraloria.gob.cu,"TLS connect error: error:0A000458:SSL routines::tlsv1 unrecognized name"
artemisa.gob.cu,"301"
gibara.gob.cu,"301"
camaguey.gob.cu,"301"
holguin.gob.cu,"301"
arroyonaranjo.gob.cu,"301"
granma.minjus.gob.cu,"SSL certificate problem: certificate has expired"
centrohabana.gob.cu,"301"
correo.vc.hidro.gob.cu,"Could not resolve host: correo.vc.hidro.gob.cu"
cotorro.gob.cu,"301"
cerro.gob.cu,"301"
certificaciones.minjus.gob.cu,"302"
playa.gob.cu,"301"
ciegodeavila.gob.cu,"301"
jatibonico.gob.cu,"301"
buenaventura.gob.cu,"301"
proxycentos.tsp.gob.cu,"Could not resolve host: proxycentos.tsp.gob.cu"
cayomambi.gob.cu,"301"
redisla.gob.cu,"Could not resolve host: redisla.gob.cu"
salud.msp.gob.cu,"Could not resolve host: salud.msp.gob.cu"
sanluis.gob.cu,"Could not resolve host: sanluis.gob.cu"
lasierpe.gob.cu,"301"
segundofrente.gob.cu,"Could not resolve host: segundofrente.gob.cu"
somosencrucijada.gob.cu,"Could not resolve host: somosencrucijada.gob.cu"
proxy.tsp.gob.cu,"Could not resolve host: proxy.tsp.gob.cu"
rodas.gob.cu,"Could not resolve host: rodas.gob.cu"
songolamaya.gob.cu,"Could not resolve host: songolamaya.gob.cu"
lalisa.gob.cu,"301"
presidencia.gob.cu,"SSL: no alternative certificate subject name matches target hostname 'presidencia.gob.cu'"
abcd.tsp.gob.cu,"Connection timed out after 3000 milliseconds"
apixejelprueba.tsp.gob.cu,"Connection timed out after 3001 milliseconds"
apixejel.tsp.gob.cu,"Connection timed out after 3000 milliseconds"
regla.gob.cu,"301"
blue-meet.onat.gob.cu,"Resolving timed out after 3000 milliseconds"
bienestarapp.minjus.gob.cu,"Resolving timed out after 3001 milliseconds"
blue-meet1.onat.gob.cu,"Resolving timed out after 3000 milliseconds"
banes.gob.cu,"Operation timed out after 3001 milliseconds with 0 bytes received"
bbb.aduana.gob.cu,"Connection timed out after 3001 milliseconds"
cabaiguan.gob.cu,"Operation timed out after 3001 milliseconds with 0 bytes received"
smtp.inass.gob.cu,"Could not resolve host: smtp.inass.gob.cu"
chaparra.gob.cu,"Operation timed out after 3000 milliseconds with 0 bytes received"
nube.vc.hidro.gob.cu,"Could not resolve host: nube.vc.hidro.gob.cu"
constitucion.minrex.gob.cu,"Connection timed out after 3000 milliseconds"
civix.tsp.gob.cu,"Connection timed out after 3000 milliseconds"
correo.inass.gob.cu,"Connection timed out after 3000 milliseconds"
correo.tsp.gob.cu,"Connection timed out after 3001 milliseconds"
cursos.contraloria.gob.cu,"Connection timed out after 3001 milliseconds"
cumanayagua.gob.cu,"Connection timed out after 3001 milliseconds"
dmz.onat.gob.cu,"Resolving timed out after 3000 milliseconds"
encuestas.contraloria.gob.cu,"Resolving timed out after 3000 milliseconds"
marianao.gob.cu,"301"
