subdomain,parent_domain,http_status,mx
41sadcsummit-malawi.gov.mw,gov.mw,Could not resolve host: 41sadcsummit-malawi.gov.mw,none
addismwembassy.gov.mw,gov.mw,Connection timed out after 3001 milliseconds,none
agcom.gov.mw,gov.mw,200,0 agcom-gov-mw.mail.protection.outlook.com.
agd.gov.mw,gov.mw,Resolving timed out after 3000 milliseconds,0 mail.boma.gov.mw.; 10 mail.boma.gov.mw.
agriculture.gov.mw,gov.mw,200,10 mail.boma.gov.mw.; 0 mail.boma.gov.mw.
aip-agriculture.gov.mw,gov.mw,Could not resolve host: aip-agriculture.gov.mw,none
aip.agriculture.gov.mw,gov.mw,Resolving timed out after 3000 milliseconds,none
aipsupplier.agriculture.gov.mw,gov.mw,Resolving timed out after 3000 milliseconds,none
amp.finance.gov.mw,gov.mw,Resolving timed out after 3001 milliseconds,none
ams.nao.gov.mw,gov.mw,Could not resolve host: ams.nao.gov.mw,none
api.thandizo.health.gov.mw,gov.mw,Resolving timed out after 3000 milliseconds,none
arcmis.mzuzucity.gov.mw,gov.mw,Connection timed out after 3000 milliseconds,none
arcmistest.mzuzucity.gov.mw,gov.mw,Connection timed out after 3001 milliseconds,none
autodiscover.agcom.gov.mw,gov.mw,Failed to connect to autodiscover.agcom.gov.mw port 443 after 382 ms: Could not connect to server,none
autodiscover.civilaviation.gov.mw,gov.mw,Could not resolve host: autodiscover.civilaviation.gov.mw,none
autodiscover.dca.gov.mw,gov.mw,SSL: no alternative certificate subject name matches target hostname 'autodiscover.dca.gov.mw',none
autodiscover.declarations.gov.mw,gov.mw,400,none
autodiscover.doi.gov.mw,gov.mw,Could not resolve host: autodiscover.doi.gov.mw,none
autodiscover.energy.gov.mw,gov.mw,Could not resolve host: autodiscover.energy.gov.mw,none
autodiscover.fia.gov.mw,gov.mw,Failed to connect to autodiscover.fia.gov.mw port 443 after 458 ms: Could not connect to server,none
autodiscover.gender.gov.mw,gov.mw,Resolving timed out after 3000 milliseconds,none
autodiscover.healthpromotion.gov.mw,gov.mw,Could not resolve host: autodiscover.healthpromotion.gov.mw,none
autodiscover.hiv.health.gov.mw,gov.mw,Could not resolve host: autodiscover.hiv.health.gov.mw,none
autodiscover.lawcom.gov.mw,gov.mw,Resolving timed out after 3001 milliseconds,none
autodiscover.ldf.gov.mw,gov.mw,Could not resolve host: autodiscover.ldf.gov.mw,none
autodiscover.localgovt.gov.mw,gov.mw,Could not resolve host: autodiscover.localgovt.gov.mw,none
autodiscover.mps.gov.mw,gov.mw,Resolving timed out after 3000 milliseconds,none
autodiscover.registrargeneral.gov.mw,gov.mw,Failed to connect to autodiscover.registrargeneral.gov.mw port 443 after 439 ms: Could not connect to server,none
autodiscover.svtp.gov.mw,gov.mw,Failed to connect to autodiscover.svtp.gov.mw port 443 after 806 ms: Could not connect to server,none
autodiscover.ubr.gov.mw,gov.mw,Could not resolve host: autodiscover.ubr.gov.mw,none
autodiscover.youth.gov.mw,gov.mw,Resolving timed out after 3000 milliseconds,none
bonus.declarations.gov.mw,gov.mw,Could not resolve host: bonus.declarations.gov.mw,none
cases.fia.gov.mw,gov.mw,Could not resolve host: cases.fia.gov.mw,none
cenu.gov.mw,gov.mw,SSL: no alternative certificate subject name matches target hostname 'cenu.gov.mw',none
chiradzuludc.gov.mw,gov.mw,Could not resolve host: chiradzuludc.gov.mw,0 mail.boma.gov.mw.
citizen.mzuzucity.gov.mw,gov.mw,Connection timed out after 3002 milliseconds,none
citizentest.mzuzucity.gov.mw,gov.mw,Connection timed out after 3000 milliseconds,none
civilaviation.gov.mw,gov.mw,Could not resolve host: civilaviation.gov.mw,none
cloud.nfra.gov.mw,gov.mw,Could not resolve host: cloud.nfra.gov.mw,none
commcare.health.gov.mw,gov.mw,Connection timed out after 3000 milliseconds,none
cpanel.agcom.gov.mw,gov.mw,Could not resolve host: cpanel.agcom.gov.mw,none
cpanel.agriculture.gov.mw,gov.mw,Resolving timed out after 3000 milliseconds,none
cpanel.aip-agriculture.gov.mw,gov.mw,Could not resolve host: cpanel.aip-agriculture.gov.mw,none
cpanel.civilaviation.gov.mw,gov.mw,Could not resolve host: cpanel.civilaviation.gov.mw,none
cpanel.dca.gov.mw,gov.mw,Resolving timed out after 3001 milliseconds,0 mail.boma.gov.mw.; 10 mail.boma.gov.mw.
cpanel.declarations.gov.mw,gov.mw,200,none
cpanel.doi.gov.mw,gov.mw,Could not resolve host: cpanel.doi.gov.mw,none
cpanel.energy.gov.mw,gov.mw,Could not resolve host: cpanel.energy.gov.mw,none
cpanel.gender.gov.mw,gov.mw,Resolving timed out after 3000 milliseconds,none
cpanel.healthpromotion.gov.mw,gov.mw,Could not resolve host: cpanel.healthpromotion.gov.mw,none
cpanel.hiv.health.gov.mw,gov.mw,Could not resolve host: cpanel.hiv.health.gov.mw,none
cpanel.lawcom.gov.mw,gov.mw,Resolving timed out after 3000 milliseconds,none
cpanel.ldf.gov.mw,gov.mw,Could not resolve host: cpanel.ldf.gov.mw,none
cpanel.localgovt.gov.mw,gov.mw,Could not resolve host: cpanel.localgovt.gov.mw,none
cpanel.malawihighcommissionsa.gov.mw,gov.mw,Could not resolve host: cpanel.malawihighcommissionsa.gov.mw,none
cpanel.metmalawi.gov.mw,gov.mw,Could not resolve host: cpanel.metmalawi.gov.mw,none
