subdomain,http_status
117-cc.mohs.gov.sl,200
anticorruption.gov.sl,200
api.dashboard.education.gov.sl,Connection timed out after 3002 milliseconds
api.educationdatahub.dsti.gov.sl,Could not resolve host: api.educationdatahub.dsti.gov.sl
appointment-api-dev.dsti.gov.sl,429
appointment-api.dsti.gov.sl,429
appointment.dsti.gov.sl,429
assets.anticorruption.gov.sl,200
auditservice.gov.sl,301
autodiscover.anticorruption.gov.sl,SSL: no alternative certificate subject name matches target hostname 'autodiscover.anticorruption.gov.sl'
autodiscover.auditservice.gov.sl,SSL certificate problem: certificate has expired
autodiscover.bac.gov.sl,SSL: no alternative certificate subject name matches target hostname 'autodiscover.bac.gov.sl'
autodiscover.csu.gov.sl,400
autodiscover.foreignaffairs.gov.sl,Could not resolve host: autodiscover.foreignaffairs.gov.sl
autodiscover.hrmo.gov.sl,Could not resolve host: autodiscover.hrmo.gov.sl
autodiscover.jsco.gov.sl,Could not resolve host: autodiscover.jsco.gov.sl
autodiscover.maritime.gov.sl,521
autodiscover.mohsihpau.gov.sl,Failed to connect to autodiscover.mohsihpau.gov.sl port 443 after 204 ms: Could not connect to server
autodiscover.mswgca.gov.sl,Could not resolve host: autodiscover.mswgca.gov.sl
autodiscover.mta.gov.sl,Could not resolve host: autodiscover.mta.gov.sl
autodiscover.mwpa.gov.sl,400
autodiscover.ncpsl.gov.sl,302
autodiscover.nma.gov.sl,400
autodiscover.nsa.gov.sl,Could not resolve host: autodiscover.nsa.gov.sl
autodiscover.nys.gov.sl,Could not resolve host: autodiscover.nys.gov.sl
autodiscover.opii-pppu.gov.sl,Could not resolve host: autodiscover.opii-pppu.gov.sl
autodiscover.ppp.gov.sl,Could not resolve host: autodiscover.ppp.gov.sl
autodiscover.pprc.gov.sl,400
autodiscover.rmfa.gov.sl,400
autodiscover.salpost.gov.sl,400
autodiscover.slari.gov.sl,Resolving timed out after 3000 milliseconds
autodiscover.uadf.gov.sl,SSL: no alternative certificate subject name matches target hostname 'autodiscover.uadf.gov.sl'
bac.gov.sl,SSL: no alternative certificate subject name matches target hostname 'bac.gov.sl'
beijing.foreignaffairs.gov.sl,Could not resolve host: beijing.foreignaffairs.gov.sl
bsl.gov.sl,200
check.slrsa.gov.sl,Could not resolve host: check.slrsa.gov.sl
client.redisl.education.gov.sl,302
commissionofinquiry.gov.sl,Could not resolve host: commissionofinquiry.gov.sl
controlpanel.lrcsl.gov.sl,Could not resolve host: controlpanel.lrcsl.gov.sl
covid19.dsti.gov.sl,Could not resolve host: covid19.dsti.gov.sl
covid19.mic.gov.sl,Resolving timed out after 3000 milliseconds
cpanel.anticorruption.gov.sl,Could not resolve host: cpanel.anticorruption.gov.sl
cpanel.bac.gov.sl,SSL: no alternative certificate subject name matches target hostname 'cpanel.bac.gov.sl'
cpanel.csu.gov.sl,200
cpanel.diasporaaffairs.gov.sl,Could not resolve host: cpanel.diasporaaffairs.gov.sl
cpanel.education.gov.sl,Recv failure: Connexion ré-initialisée par le correspondant
cpanel.fiu.gov.sl,Could not resolve host: cpanel.fiu.gov.sl
cpanel.foreignaffairs.gov.sl,Could not resolve host: cpanel.foreignaffairs.gov.sl
cpanel.health.gov.sl,Could not resolve host: cpanel.health.gov.sl
cpanel.hrmo.gov.sl,Could not resolve host: cpanel.hrmo.gov.sl
cpanel.immigrationservices.gov.sl,Could not resolve host: cpanel.immigrationservices.gov.sl
cpanel.jsco.gov.sl,Could not resolve host: cpanel.jsco.gov.sl
cpanel.maritime.gov.sl,200
cpanel.mfmr.gov.sl,Could not resolve host: cpanel.mfmr.gov.sl
cpanel.mlgrd.gov.sl,Could not resolve host: cpanel.mlgrd.gov.sl
cpanel.mohs.gov.sl,200
cpanel.mohsihpau.gov.sl,200
cpanel.mswgca.gov.sl,Could not resolve host: cpanel.mswgca.gov.sl
cpanel.mta.gov.sl,Could not resolve host: cpanel.mta.gov.sl
cpanel.mwpa.gov.sl,200
cpanel.nacced.gov.sl,200
cpanel.ncpsl.gov.sl,SSL: no alternative certificate subject name matches target hostname 'cpanel.ncpsl.gov.sl'
cpanel.nma.gov.sl,500
cpanel.nsa.gov.sl,Could not resolve host: cpanel.nsa.gov.sl
cpanel.nys.gov.sl,Could not resolve host: cpanel.nys.gov.sl
cpanel.ombudsman.gov.sl,200
cpanel.opii-pppu.gov.sl,Could not resolve host: cpanel.opii-pppu.gov.sl
cpanel.phneoc.gov.sl,SSL certificate problem: self-signed certificate
cpanel.pnb.gov.sl,Could not resolve host: cpanel.pnb.gov.sl
cpanel.police.gov.sl,Could not resolve host: cpanel.police.gov.sl
cpanel.ppp.gov.sl,Could not resolve host: cpanel.ppp.gov.sl
cpanel.pprc.gov.sl,200
cpanel.raic.gov.sl,SSL: no alternative certificate subject name matches target hostname 'cpanel.raic.gov.sl'
cpanel.rmfa.gov.sl,Could not resolve host: cpanel.rmfa.gov.sl
cpanel.salpost.gov.sl,500
cpanel.slari.gov.sl,Could not resolve host: cpanel.slari.gov.sl
cpanel.sleiti.gov.sl,Could not resolve host: cpanel.sleiti.gov.sl
cpanel.slicom.gov.sl,SSL certificate problem: self-signed certificate
cpanel.statehouse.gov.sl,Could not resolve host: cpanel.statehouse.gov.sl
cpanel.uadf.gov.sl,Could not resolve host: cpanel.uadf.gov.sl
cpcalendars.bac.gov.sl,Could not resolve host: cpcalendars.bac.gov.sl
cpcalendars.csu.gov.sl,503
cpcalendars.foreignaffairs.gov.sl,Could not resolve host: cpcalendars.foreignaffairs.gov.sl
cpcalendars.hrmo.gov.sl,Could not resolve host: cpcalendars.hrmo.gov.sl
cpcalendars.jsco.gov.sl,Could not resolve host: cpcalendars.jsco.gov.sl
cpcalendars.maritime.gov.sl,503
cpcalendars.mohs.gov.sl,401
cpcalendars.mohsihpau.gov.sl,Could not resolve host: cpcalendars.mohsihpau.gov.sl
cpcalendars.mta.gov.sl,Could not resolve host: cpcalendars.mta.gov.sl
cpcalendars.mwpa.gov.sl,401
cpcalendars.ncpsl.gov.sl,503
cpcalendars.nma.gov.sl,Could not resolve host: cpcalendars.nma.gov.sl
cpcalendars.nsa.gov.sl,Could not resolve host: cpcalendars.nsa.gov.sl
cpcalendars.nys.gov.sl,Could not resolve host: cpcalendars.nys.gov.sl
cpcalendars.phneoc.gov.sl,SSL certificate problem: self-signed certificate
cpcalendars.ppp.gov.sl,Could not resolve host: cpcalendars.ppp.gov.sl
cpcalendars.pprc.gov.sl,401
cpcalendars.raic.gov.sl,SSL: no alternative certificate subject name matches target hostname 'cpcalendars.raic.gov.sl'
cpcalendars.rmfa.gov.sl,500
cpcalendars.salpost.gov.sl,500
cpcalendars.slari.gov.sl,Resolving timed out after 3000 milliseconds
cpcalendars.sleiti.gov.sl,Could not resolve host: cpcalendars.sleiti.gov.sl
cpcalendars.uadf.gov.sl,Could not resolve host: cpcalendars.uadf.gov.sl
cpcontacts.bac.gov.sl,Could not resolve host: cpcontacts.bac.gov.sl
cpcontacts.csu.gov.sl,Could not resolve host: cpcontacts.csu.gov.sl
cpcontacts.foreignaffairs.gov.sl,Could not resolve host: cpcontacts.foreignaffairs.gov.sl
cpcontacts.hrmo.gov.sl,Could not resolve host: cpcontacts.hrmo.gov.sl
cpcontacts.jsco.gov.sl,Could not resolve host: cpcontacts.jsco.gov.sl
cpcontacts.maritime.gov.sl,503
cpcontacts.mohs.gov.sl,401
cpcontacts.mohsihpau.gov.sl,401
cpcontacts.mta.gov.sl,Could not resolve host: cpcontacts.mta.gov.sl
cpcontacts.mwpa.gov.sl,401
cpcontacts.nacoverc.gov.sl,Could not resolve host: cpcontacts.nacoverc.gov.sl
cpcontacts.ncpsl.gov.sl,503
cpcontacts.nma.gov.sl,Could not resolve host: cpcontacts.nma.gov.sl
cpcontacts.nsa.gov.sl,Could not resolve host: cpcontacts.nsa.gov.sl
cpcontacts.nys.gov.sl,Could not resolve host: cpcontacts.nys.gov.sl
cpcontacts.phneoc.gov.sl,SSL certificate problem: self-signed certificate
cpcontacts.ppp.gov.sl,Could not resolve host: cpcontacts.ppp.gov.sl
cpcontacts.pprc.gov.sl,401
cpcontacts.raic.gov.sl,SSL: no alternative certificate subject name matches target hostname 'cpcontacts.raic.gov.sl'
cpcontacts.rmfa.gov.sl,500
cpcontacts.salpost.gov.sl,500
cpcontacts.slari.gov.sl,Could not resolve host: cpcontacts.slari.gov.sl
cpcontacts.sleiti.gov.sl,Could not resolve host: cpcontacts.sleiti.gov.sl
cpcontacts.uadf.gov.sl,Could not resolve host: cpcontacts.uadf.gov.sl
csu.gov.sl,200
dashboard.education.gov.sl,Connection timed out after 3002 milliseconds
ddms.health.gov.sl,Could not resolve host: ddms.health.gov.sl
demo.imc.gov.sl,500
demo.travel.gov.sl,Could not resolve host: demo.travel.gov.sl
democracy.gov.sl,Could not resolve host: democracy.gov.sl
demosite.uadf.gov.sl,Could not resolve host: demosite.uadf.gov.sl
dev.ewrc.gov.sl,Could not resolve host: dev.ewrc.gov.sl
dev.ntb.gov.sl,Could not resolve host: dev.ntb.gov.sl
dev.psru.gov.sl,Could not resolve host: dev.psru.gov.sl
dev.tourism.gov.sl,Could not resolve host: dev.tourism.gov.sl
dhis.health.gov.sl,Could not resolve host: dhis.health.gov.sl
dhis2.mohs.gov.sl,301
diasporaaffairs.gov.sl,Could not resolve host: diasporaaffairs.gov.sl
distance-to-schools.dsti.gov.sl,Could not resolve host: distance-to-schools.dsti.gov.sl
domain.gov.sl,Operation timed out after 3000 milliseconds with 0 bytes received
drone.dsti.gov.sl,Could not resolve host: drone.dsti.gov.sl
dsti.gov.sl,200
ebola.diasporaaffairs.gov.sl,Could not resolve host: ebola.diasporaaffairs.gov.sl
ecdata.dsti.gov.sl,Could not resolve host: ecdata.dsti.gov.sl
ecommerce.salpost.gov.sl,Could not resolve host: ecommerce.salpost.gov.sl
edat.dsti.gov.sl,Could not resolve host: edat.dsti.gov.sl
education.dsti.gov.sl,Could not resolve host: education.dsti.gov.sl
education.gov.sl,SSL certificate problem: certificate has expired
educationdatahub.dsti.gov.sl,Could not resolve host: educationdatahub.dsti.gov.sl
educationtest.dsti.gov.sl,429
edutest.dsti.gov.sl,Could not resolve host: edutest.dsti.gov.sl
ee-cc.mohs.gov.sl,Connection timed out after 3002 milliseconds
ee.data.youthaffairs.gov.sl,Connection timed out after 3002 milliseconds
efpu.gov.sl,SSL certificate problem: self-signed certificate
eic-api.hcdincubator.dsti.gov.sl,429
eic.dsti.gov.sl,429
eic.hcdincubator.dsti.gov.sl,Could not resolve host: eic.hcdincubator.dsti.gov.sl
eid.nas.gov.sl,Failed to connect to eid.nas.gov.sl port 443 after 317 ms: Could not connect to server
email.health.gov.sl,Could not resolve host: email.health.gov.sl
en.democracy.gov.sl,Could not resolve host: en.democracy.gov.sl
energy.gov.sl,Could not resolve host: energy.gov.sl
environment.dsti.gov.sl,Could not resolve host: environment.dsti.gov.sl
epa.gov.sl,Could not resolve host: epa.gov.sl
epets-staging.dsti.gov.sl,Could not resolve host: epets-staging.dsti.gov.sl
epets.mof.gov.sl,Connection timed out after 3002 milliseconds
erp.cac.gov.sl,Could not resolve host: erp.cac.gov.sl
ewrc.gov.sl,Connection timed out after 3001 milliseconds
fcc.gov.sl,Could not resolve host: fcc.gov.sl
firstlady.gov.sl,200
fiu.gov.sl,SSL certificate problem: self-signed certificate
foreignaffairs.gov.sl,Could not resolve host: foreignaffairs.gov.sl
forum.youthaffairs.gov.sl,SSL: no alternative certificate subject name matches target hostname 'forum.youthaffairs.gov.sl'
freehealthcare.health.gov.sl,Could not resolve host: freehealthcare.health.gov.sl
gims.nma.gov.sl,Connection timed out after 3002 milliseconds
gis-dev.dsti.gov.sl,Could not resolve host: gis-dev.dsti.gov.sl
gis-superset.dsti.gov.sl,Could not resolve host: gis-superset.dsti.gov.sl
gis.dsti.gov.sl,Could not resolve host: gis.dsti.gov.sl
github.dsti.gov.sl,Could not resolve host: github.dsti.gov.sl
gitlab.dsti.gov.sl,Connection timed out after 3002 milliseconds
grafyxplus.nma.gov.sl,503
grm.anticorruption.gov.sl,200
grm.redisl.education.gov.sl,302
grm.tsc.gov.sl,SSL: no alternative certificate subject name matches target hostname 'grm.tsc.gov.sl'
grmtest.anticorruption.gov.sl,SSL: no alternative certificate subject name matches target hostname 'grmtest.anticorruption.gov.sl'
hcdincubator.dsti.gov.sl,429
health.gov.sl,Connection timed out after 3002 milliseconds
hris.health.gov.sl,Could not resolve host: hris.health.gov.sl
hrisvolunteers.health.gov.sl,Could not resolve host: hrisvolunteers.health.gov.sl
hrmo.gov.sl,Could not resolve host: hrmo.gov.sl
hss.health.gov.sl,Could not resolve host: hss.health.gov.sl
ihris.health.gov.sl,Could not resolve host: ihris.health.gov.sl
