subdomain,parent_domain,http_status,mx
a2z.gov.vc,gov.vc,200,none
acc-login-tims.gov.vc,gov.vc,Could not resolve host: acc-login-tims.gov.vc,none
acc-tims-cr.gov.vc,gov.vc,Could not resolve host: acc-tims-cr.gov.vc,none
acc-tims-idp-backoffice.gov.vc,gov.vc,Could not resolve host: acc-tims-idp-backoffice.gov.vc,none
acc-tims-main.gov.vc,gov.vc,Could not resolve host: acc-tims-main.gov.vc,none
acc-tims-reports.gov.vc,gov.vc,Could not resolve host: acc-tims-reports.gov.vc,none
acc-tims.gov.vc,gov.vc,Could not resolve host: acc-tims.gov.vc,none
agriculture.gov.vc,gov.vc,302,none
agriportal.gov.vc,gov.vc,Connection timed out after 3002 milliseconds,none
agriportaladmin.gov.vc,gov.vc,Connection timed out after 3002 milliseconds,none
api-vswift-test.gov.vc,gov.vc,200,none
api-vswift-uat.gov.vc,gov.vc,404,none
api-vswift.gov.vc,gov.vc,200,none
api.gov.vc,gov.vc,Operation timed out after 3001 milliseconds with 0 bytes received,none
assembly.gov.vc,gov.vc,302,none
attendanceregister.gov.vc,gov.vc,200,none
audit.gov.vc,gov.vc,302,none
berry.gov.vc,gov.vc,200,none
bos.gov.vc,gov.vc,302,none
cannabliss.gov.vc,gov.vc,302,none
cannablisssvg.gov.vc,gov.vc,200,none
capi.gov.vc,gov.vc,302,none
ced.gov.vc,gov.vc,302,none
cipo.gov.vc,gov.vc,Resolving timed out after 3000 milliseconds,none
civilaviationmis.gov.vc,gov.vc,302,none
climatechange.gov.vc,gov.vc,200,none
cms.gov.vc,gov.vc,Failed to connect to cms.gov.vc port 443 after 380 ms: Could not connect to server,none
customs.gov.vc,gov.vc,200,none
customsportal.gov.vc,gov.vc,200,none
dataviz-vswift.gov.vc,gov.vc,404,none
devone.gov.vc,gov.vc,SSL certificate problem: unable to get local issuer certificate,none
devtwo.gov.vc,gov.vc,Connection timed out after 3002 milliseconds,none
dhealth.gov.vc,gov.vc,SSL certificate problem: certificate has expired,none
dhis.gov.vc,gov.vc,SSL certificate problem: unable to get local issuer certificate,none
documents-gg.gov.vc,gov.vc,302,none
documents-health.gov.vc,gov.vc,302,none
doh.gov.vc,gov.vc,Could not resolve host: doh.gov.vc,none
dol.gov.vc,gov.vc,Could not resolve host: dol.gov.vc,none
dtp.gov.vc,gov.vc,200,none
ebus.gov.vc,gov.vc,Resolving timed out after 3000 milliseconds,none
ecbs.gov.vc,gov.vc,Resolving timed out after 3000 milliseconds,none
ecipo.gov.vc,gov.vc,200,none
edrms.gov.vc,gov.vc,Could not resolve host: edrms.gov.vc,none
edrmsadmin.gov.vc,gov.vc,Could not resolve host: edrmsadmin.gov.vc,none
edrmsra.gov.vc,gov.vc,Could not resolve host: edrmsra.gov.vc,none
education.gov.vc,gov.vc,302,none
ehealth.gov.vc,gov.vc,302,none
eimis.gov.vc,gov.vc,Could not resolve host: eimis.gov.vc,none
eir.gov.vc,gov.vc,Connection timed out after 3002 milliseconds,none
election.gov.vc,gov.vc,200,none
electoral.gov.vc,gov.vc,302,none
emoh.gov.vc,gov.vc,200,none
emsadmin.gov.vc,gov.vc,Could not resolve host: emsadmin.gov.vc,none
esalary.gov.vc,gov.vc,200,none
etax.gov.vc,gov.vc,Could not resolve host: etax.gov.vc,none
etaxsvg.gov.vc,gov.vc,Could not resolve host: etaxsvg.gov.vc,none
evisa.gov.vc,gov.vc,Could not resolve host: evisa.gov.vc,none
feedback.gov.vc,gov.vc,200,none
finance.gov.vc,gov.vc,302,none
foreign.gov.vc,gov.vc,Could not resolve host: foreign.gov.vc,none
frto.gov.vc,gov.vc,Resolving timed out after 3001 milliseconds,none
gov.vc,gov.vc,SSL: no alternative certificate subject name matches target hostname 'gov.vc',none
govapp.gov.vc,gov.vc,Could not resolve host: govapp.gov.vc,none
health.gov.vc,gov.vc,302,none
healthscreen.gov.vc,gov.vc,200,none
hsis.gov.vc,gov.vc,403,none
internalservices.gov.vc,gov.vc,302,none
ipam.gov.vc,gov.vc,Could not resolve host: ipam.gov.vc,none
ipsearch.gov.vc,gov.vc,Could not resolve host: ipsearch.gov.vc,none
ird.gov.vc,gov.vc,200,none
irdreporting.gov.vc,gov.vc,200,none
ithelp.gov.vc,gov.vc,200,none
itsd.gov.vc,gov.vc,302,none
judiciary.gov.vc,gov.vc,Could not resolve host: judiciary.gov.vc,none
landbank.gov.vc,gov.vc,Connection timed out after 3002 milliseconds,none
learndhis.gov.vc,gov.vc,Could not resolve host: learndhis.gov.vc,none
learnecbs.gov.vc,gov.vc,Could not resolve host: learnecbs.gov.vc,none
learnhsis.gov.vc,gov.vc,200,none
learnlogis.gov.vc,gov.vc,Could not resolve host: learnlogis.gov.vc,none
learnlogixs.gov.vc,gov.vc,Could not resolve host: learnlogixs.gov.vc,none
learnvswift.gov.vc,gov.vc,303,none
leave.gov.vc,gov.vc,302,none
legal.gov.vc,gov.vc,Resolving timed out after 3001 milliseconds,none
lmis.gov.vc,gov.vc,TLS connect error: error:0A000102:SSL routines::unsupported protocol,10 lmis.gov.vc.
login-tims.gov.vc,gov.vc,Could not resolve host: login-tims.gov.vc,none
logis.gov.vc,gov.vc,Could not resolve host: logis.gov.vc,none
logixs.gov.vc,gov.vc,Resolving timed out after 3000 milliseconds,none
mail.gov.vc,gov.vc,200,10 mail.gov.vc.
md.gov.vc,gov.vc,302,none
meteo.gov.vc,gov.vc,Could not resolve host: meteo.gov.vc,none
mobilization.gov.vc,gov.vc,302,none
mpid.gov.vc,gov.vc,Resolving timed out after 3000 milliseconds,none
mydtp.gov.vc,gov.vc,Could not resolve host: mydtp.gov.vc,none
myhaz.gov.vc,gov.vc,Failed to connect to myhaz.gov.vc port 443 after 191 ms: Could not connect to server,none
myhealth.gov.vc,gov.vc,200,none
nabsvg.gov.vc,gov.vc,Could not resolve host: nabsvg.gov.vc,none
namis.gov.vc,gov.vc,Connection timed out after 3002 milliseconds,none
namisadmin.gov.vc,gov.vc,Connection timed out after 3002 milliseconds,none
nationalparks.gov.vc,gov.vc,Operation timed out after 3000 milliseconds with 0 bytes received,none
nemo.gov.vc,gov.vc,302,none
nplads.gov.vc,gov.vc,302,none
ns1.gov.vc,gov.vc,Connection timed out after 3002 milliseconds,none
ns2.gov.vc,gov.vc,Connection timed out after 3002 milliseconds,none
ocrs.cipo.gov.vc,gov.vc,Resolving timed out after 3000 milliseconds,none
ocrs.gov.vc,gov.vc,Could not resolve host: ocrs.gov.vc,none
ocrspdf.gov.vc,gov.vc,Could not resolve host: ocrspdf.gov.vc,none
oml.gov.vc,gov.vc,302,none
onlyoffice-documents-gg.gov.vc,gov.vc,302,none
onlyoffice-documents-health.gov.vc,gov.vc,302,none
pay.gov.vc,gov.vc,200,none
