subdomain,parent_domain,http_status,mx
autodiscover.ad.gov.sr,gov.sr,Could not resolve host: autodiscover.ad.gov.sr,none
autodiscover.atm.gov.sr,gov.sr,Could not resolve host: autodiscover.atm.gov.sr,none
autodiscover.civd.gov.sr,gov.sr,Resolving timed out after 3001 milliseconds,dig error
autodiscover.defense.gov.sr,gov.sr,Could not resolve host: autodiscover.defense.gov.sr,none
autodiscover.education.gov.sr,gov.sr,Could not resolve host: autodiscover.education.gov.sr,none
autodiscover.finance.gov.sr,gov.sr,SSL certificate problem: certificate has expired,none
autodiscover.foreignaffairs.gov.sr,gov.sr,Resolving timed out after 3000 milliseconds,dig error
autodiscover.gov.sr,gov.sr,Could not resolve host: autodiscover.gov.sr,none
autodiscover.health.gov.sr,gov.sr,Could not resolve host: autodiscover.health.gov.sr,none
autodiscover.homeaffairs.gov.sr,gov.sr,Could not resolve host: autodiscover.homeaffairs.gov.sr,none
autodiscover.inspecdirbel.gov.sr,gov.sr,Resolving timed out after 3000 milliseconds,dig error
autodiscover.juspol.gov.sr,gov.sr,Failed to connect to autodiscover.juspol.gov.sr port 443 after 119 ms: Could not connect to server,none
autodiscover.lvv.gov.sr,gov.sr,SSL certificate problem: certificate has expired,none
autodiscover.naturalresources.gov.sr,gov.sr,Resolving timed out after 3000 milliseconds,dig error
autodiscover.openbaarministerie.gov.sr,gov.sr,400,none
autodiscover.president.gov.sr,gov.sr,Could not resolve host: autodiscover.president.gov.sr,none
autodiscover.publicworks.gov.sr,gov.sr,SSL certificate problem: unable to get local issuer certificate,none
autodiscover.regionaldevelopment.gov.sr,gov.sr,Could not resolve host: autodiscover.regionaldevelopment.gov.sr,none
autodiscover.rgb.gov.sr,gov.sr,Could not resolve host: autodiscover.rgb.gov.sr,none
autodiscover.socialaffairs.gov.sr,gov.sr,Resolving timed out after 3000 milliseconds,none
autodiscover.sportandyouthaffairs.gov.sr,gov.sr,Resolving timed out after 3000 milliseconds,none
autodiscover.tct.gov.sr,gov.sr,Failed to connect to autodiscover.tct.gov.sr port 443 after 405 ms: Could not connect to server,none
autodiscover.tradeandindustry.gov.sr,gov.sr,Could not resolve host: autodiscover.tradeandindustry.gov.sr,none
autodiscover.vicepresident.gov.sr,gov.sr,SSL certificate problem: certificate has expired,none
buza-dev.gov.sr,gov.sr,200,none
buza.gov.sr,gov.sr,200,none
cabinetpresident.gov.sr,gov.sr,200,none
caricom.gov.sr,gov.sr,200,none
chs.gov.sr,gov.sr,Operation timed out after 3002 milliseconds with 0 bytes received,none
clad.gov.sr,gov.sr,200,none
consulate.gov.sr,gov.sr,Could not resolve host: consulate.gov.sr,none
cpanel.gov.sr,gov.sr,Connection timed out after 3002 milliseconds,none
cpanel.openbaarministerie.gov.sr,gov.sr,Could not resolve host: cpanel.openbaarministerie.gov.sr,none
cpanel.rekenkamer.gov.sr,gov.sr,200,none
cpcalendars.rekenkamer.gov.sr,gov.sr,401,none
cpcontacts.rekenkamer.gov.sr,gov.sr,401,none
cybsafe.gov.sr,gov.sr,200,none
e-services.gov.sr,gov.sr,302,none
egov.gov.sr,gov.sr,200,none
finance.gov.sr,gov.sr,200,none
gov.sr,gov.sr,200,10 mailgwy.gov.sr.
gps.gov.sr,gov.sr,Could not resolve host: gps.gov.sr,none
identity-provider.gov.sr,gov.sr,403,none
juspol.gov.sr,gov.sr,200,0 juspol-gov-sr.mail.protection.outlook.com.
kustwacht.gov.sr,gov.sr,200,none
lvv.gov.sr,gov.sr,200,none
mail.finance.gov.sr,gov.sr,200,none
mail.gov.sr,gov.sr,Could not resolve host: mail.gov.sr,none
mail.openbaarministerie.gov.sr,gov.sr,403,none
mail.rekenkamer.gov.sr,gov.sr,500,none
mofa-dev.gov.sr,gov.sr,Could not resolve host: mofa-dev.gov.sr,none
nv.gov.sr,gov.sr,Could not resolve host: nv.gov.sr,none
ogm.gov.sr,gov.sr,Could not resolve host: ogm.gov.sr,0 ogm-gov-sr.mail.protection.outlook.com.
openbaarministerie.gov.sr,gov.sr,403,0 mail.openbaarministerie.gov.sr.
psa-api-dev.gov.sr,gov.sr,404,none
psa-api.gov.sr,gov.sr,404,none
psa-dev.gov.sr,gov.sr,Could not resolve host: psa-dev.gov.sr,none
psa.gov.sr,gov.sr,200,none
publicworks.gov.sr,gov.sr,200,none
rekenkamer.gov.sr,gov.sr,301,none
securemail.gov.sr,gov.sr,200,none
socialservices.gov.sr,gov.sr,Could not resolve host: socialservices.gov.sr,none
tct.gov.sr,gov.sr,Could not resolve host: tct.gov.sr,none
testmigratie.gov.sr,gov.sr,Could not resolve host: testmigratie.gov.sr,none
tmws.clad.gov.sr,gov.sr,Could not resolve host: tmws.clad.gov.sr,none
vgwa.gov.sr,gov.sr,Could not resolve host: vgwa.gov.sr,none
vicepresident.gov.sr,gov.sr,200,none
voedsel.gov.sr,gov.sr,302,none
webdisk.gov.sr,gov.sr,Could not resolve host: webdisk.gov.sr,none
webdisk.openbaarministerie.gov.sr,gov.sr,401,none
webdisk.rekenkamer.gov.sr,gov.sr,401,none
webmail.finance.gov.sr,gov.sr,Could not resolve host: webmail.finance.gov.sr,none
webmail.gov.sr,gov.sr,Connection timed out after 3002 milliseconds,none
webmail.openbaarministerie.gov.sr,gov.sr,Could not resolve host: webmail.openbaarministerie.gov.sr,none
webmail.rekenkamer.gov.sr,gov.sr,200,none
www.finance.gov.sr,gov.sr,SSL certificate problem: certificate has expired,none
www.gov.sr,gov.sr,200,none
www.mail.finance.gov.sr,gov.sr,Could not resolve host: www.mail.finance.gov.sr,none
www.ogm.gov.sr,gov.sr,Could not resolve host: www.ogm.gov.sr,none
www.openbaarministerie.gov.sr,gov.sr,403,0 mail.openbaarministerie.gov.sr.
www.psa.gov.sr,gov.sr,Could not resolve host: www.psa.gov.sr,none
www.rekenkamer.gov.sr,gov.sr,Could not resolve host: www.rekenkamer.gov.sr,none
www.securemail.gov.sr,gov.sr,Could not resolve host: www.securemail.gov.sr,none
www.tmws.clad.gov.sr,gov.sr,Could not resolve host: www.tmws.clad.gov.sr,none
www.vgwa.gov.sr,gov.sr,Could not resolve host: www.vgwa.gov.sr,none
www.webmail.finance.gov.sr,gov.sr,Could not resolve host: www.webmail.finance.gov.sr,none
