subdomain,http_status,mx
5thqiyas.yesser.gov.sa,Could not resolve host: 5thqiyas.yesser.gov.sa,none
6thqiyas.yesser.gov.sa,Could not resolve host: 6thqiyas.yesser.gov.sa,none
900moi.gov.sa,Could not resolve host: 900moi.gov.sa,none
a.chs.gov.sa,Could not resolve host: a.chs.gov.sa,none
access.bog.gov.sa,Connection timed out after 3001 milliseconds,none
access.gaca.gov.sa,Connection timed out after 3001 milliseconds,none
access.gcs.gov.sa,Could not resolve host: access.gcs.gov.sa,none
access.holymakkah.gov.sa,Could not resolve host: access.holymakkah.gov.sa,none
access.mep.gov.sa,Could not resolve host: access.mep.gov.sa,none
access.moh.gov.sa,Could not resolve host: access.moh.gov.sa,none
access.mol.gov.sa,Could not resolve host: access.mol.gov.sa,none
access.mot.gov.sa,Could not resolve host: access.mot.gov.sa,none
access.tvtc.gov.sa,Could not resolve host: access.tvtc.gov.sa,none
access02.mol.gov.sa,Could not resolve host: access02.mol.gov.sa,none
access03.mol.gov.sa,Could not resolve host: access03.mol.gov.sa,none
activesync.modon.gov.sa,Could not resolve host: activesync.modon.gov.sa,none
ada.gov.sa,Could not resolve host: ada.gov.sa,none
address.gov.sa,Connection timed out after 3000 milliseconds,10 mail2.address.gov.sa.; 10 mail1.address.gov.sa.
adf.gov.sa,Connection timed out after 3000 milliseconds,10 mail.adf.gov.sa.
adfs-sd.mlsd.gov.sa,Could not resolve host: adfs-sd.mlsd.gov.sa,none
adfssso.mol.gov.sa,Could not resolve host: adfssso.mol.gov.sa,none
adl.moj.gov.sa,Resolving timed out after 3000 milliseconds,dig error
adlphone.moj.gov.sa,Resolving timed out after 3000 milliseconds,none
adlreg.moj.gov.sa,Resolving timed out after 3001 milliseconds,none
admin.fg.gov.sa,Connection timed out after 3002 milliseconds,none
admin.gc.momra.gov.sa,Could not resolve host: admin.gc.momra.gov.sa,none
admin.jeddah.gov.sa,Could not resolve host: admin.jeddah.gov.sa,none
admin.modon.gov.sa,Could not resolve host: admin.modon.gov.sa,none
admin.moh.gov.sa,Could not resolve host: admin.moh.gov.sa,none
admin.mohe.gov.sa,Could not resolve host: admin.mohe.gov.sa,none
admin.sct.gov.sa,Could not resolve host: admin.sct.gov.sa,none
admin.scta.gov.sa,Could not resolve host: admin.scta.gov.sa,none
admin.scth.gov.sa,Could not resolve host: admin.scth.gov.sa,none
admincomm.moj.gov.sa,Resolving timed out after 3001 milliseconds,none
aes.ars.gov.sa,200,none
afca.gov.sa,Could not resolve host: afca.gov.sa,none
ahwal.gov.sa,200,none
alahsa-health.gov.sa,Could not resolve host: alahsa-health.gov.sa,none
albaha.gov.sa,200,10 mx2.deem.sa.; 50 mx4.deem.sa.; 30 mx3.deem.sa.; 10 mx1.deem.sa.
albahaedu.gov.sa,Could not resolve host: albahaedu.gov.sa,none
albahainv.gov.sa,Could not resolve host: albahainv.gov.sa,none
albirkgedu.gov.sa,Could not resolve host: albirkgedu.gov.sa,none
albosor-m.gov.sa,Could not resolve host: albosor-m.gov.sa,none
alhasa.gov.sa,TLS connect error: error:0A000126:SSL routines::unexpected eof while reading,10 mx2.alhasa.gov.sa.; 5 mx1.alhasa.gov.sa.
aljouf.gov.sa,Could not resolve host: aljouf.gov.sa,none
aljoufedu.gov.sa,Could not resolve host: aljoufedu.gov.sa,none
alkhitah.gov.sa,Could not resolve host: alkhitah.gov.sa,none
