subdomain,http_status
10letie.edu.gov.ru,"Connection timed out after 3001 milliseconds"
15years.fas.gov.ru,"Could not resolve host: 15years.fas.gov.ru"
20.fskn.gov.ru,"Could not resolve host: 20.fskn.gov.ru"
30.fskn.gov.ru,"Could not resolve host: 30.fskn.gov.ru"
31.fskn.gov.ru,"Could not resolve host: 31.fskn.gov.ru"
34.mchs.gov.ru,"Resolving timed out after 3000 milliseconds"
92.gov.ru,"Failed to connect to 92.gov.ru port 443 after 343 ms: Could not connect to server"
a.rgis.rk.gov.ru,"200"
a.rgistest.rk.gov.ru,"Connection timed out after 3000 milliseconds"
a2nta.khv.gov.ru,"Connection timed out after 3000 milliseconds"
abh.rs.gov.ru,"Could not resolve host: abh.rs.gov.ru"
ac.gov.ru,"Connection timed out after 3001 milliseconds"
ach.gov.ru,"Connection timed out after 3000 milliseconds"
admin.bp.minpromtorg.gov.ru,"Could not resolve host: admin.bp.minpromtorg.gov.ru"
admin.budget.minpromtorg.gov.ru,"Could not resolve host: admin.budget.minpromtorg.gov.ru"
admin.economy.gov.ru,"Connection timed out after 3002 milliseconds"
admin.kids.minpromtorg.gov.ru,"Could not resolve host: admin.kids.minpromtorg.gov.ru"
admin.madeinrussia.gov.ru,"SSL: no alternative certificate subject name matches target hostname 'admin.madeinrussia.gov.ru'"
adminmail.urfo.gov.ru,"Connection timed out after 3000 milliseconds"
ag.rgis.rk.gov.ru,"SSL certificate problem: self-signed certificate"
ag.rgistest.rk.gov.ru,"Connection timed out after 3001 milliseconds"
agip.sakha.gov.ru,"Connection timed out after 3002 milliseconds"
ais.fadm.gov.ru,"Connection timed out after 3001 milliseconds"
aisarhiv.sev.gov.ru,"SSL certificate problem: EE certificate key too weak"
aispu.minprom.gov.ru,"Connection timed out after 3001 milliseconds"
aleksan.social.tomsk.gov.ru,"Resolving timed out after 3000 milliseconds"
alekseev.sakha.gov.ru,"Resolving timed out after 3000 milliseconds"
api.spending.gov.ru,"SSL: no alternative certificate subject name matches target hostname 'api.spending.gov.ru'"
app.parlament.gov.ru,"Could not resolve host: app.parlament.gov.ru"
ar.gov.ru,"Connection timed out after 3002 milliseconds"
arctic.gov.ru,"200"
arktika.sakha.gov.ru,"Connection timed out after 3001 milliseconds"
asoin.mchs.gov.ru,"Connection timed out after 3001 milliseconds"
asro.itc.fas.gov.ru,"Connection timed out after 3001 milliseconds"
assoc.khv.gov.ru,"Connection timed out after 3001 milliseconds"
atd.gov.ru,"Resolving timed out after 3000 milliseconds"
atr.gov.ru,"200"
audit.gov.ru,"Connection timed out after 3001 milliseconds"
auth.92.gov.ru,"Connection timed out after 3000 milliseconds"
auth.sm.fadn.gov.ru,"SSL certificate problem: unable to get local issuer certificate"
autodiscover.ac.gov.ru,"Connection timed out after 3001 milliseconds"
autodiscover.cea.gov.ru,"Connection timed out after 3001 milliseconds"
autodiscover.ec.ac.gov.ru,"Could not resolve host: autodiscover.ec.ac.gov.ru"
autodiscover.lk.rosnedra.gov.ru,"Could not resolve host: autodiscover.lk.rosnedra.gov.ru"
autodiscover.open.gov.ru,"Could not resolve host: autodiscover.open.gov.ru"
autodiscover.pay.gov.ru,"Resolving timed out after 3001 milliseconds"
autodiscover.rosnedra.gov.ru,"Could not resolve host: autodiscover.rosnedra.gov.ru"
autodiscover.sakha.gov.ru,"Could not resolve host: autodiscover.sakha.gov.ru"
autodiscover.sakhalin.gov.ru,"Could not resolve host: autodiscover.sakhalin.gov.ru"
autodiscover.wto.economy.gov.ru,"Connection timed out after 3001 milliseconds"
b.rgis.rk.gov.ru,"Could not resolve host: b.rgis.rk.gov.ru"
b.rgistest.rk.gov.ru,"Connection timed out after 3000 milliseconds"
bakchar.social.tomsk.gov.ru,"Resolving timed out after 3001 milliseconds"
bel.parliament.gov.ru,"Could not resolve host: bel.parliament.gov.ru"
berkakit.sakha.gov.ru,"Could not resolve host: berkakit.sakha.gov.ru"
beta.gov.ru,"Could not resolve host: beta.gov.ru"
bg.rgis.rk.gov.ru,"SSL certificate problem: self-signed certificate"
bg.rgistest.rk.gov.ru,"Could not resolve host: bg.rgistest.rk.gov.ru"
bgu.minfin.rk.gov.ru,"Connection timed out after 3001 milliseconds"
bi.fadn.gov.ru,"SSL certificate problem: unable to get local issuer certificate"
bi.sakhalin.gov.ru,"Connection timed out after 3000 milliseconds"
bp.minpromtorg.gov.ru,"Could not resolve host: bp.minpromtorg.gov.ru"
bplan.sev.gov.ru,"Could not resolve host: bplan.sev.gov.ru"
bud-test.minfin.rk.gov.ru,"Connection timed out after 3001 milliseconds"
bud.minfin.rk.gov.ru,"Connection timed out after 3000 milliseconds"
bud.sev.gov.ru,"Connection timed out after 3000 milliseconds"
budget.gov.ru,"Connection timed out after 3001 milliseconds"
budget.minpromtorg.gov.ru,"Could not resolve host: budget.minpromtorg.gov.ru"
budget.open.gov.ru,"Could not resolve host: budget.open.gov.ru"
bus.gov.ru,"Could not resolve host: bus.gov.ru"
business.rk.gov.ru,"Operation timed out after 3000 milliseconds with 0 bytes received"
c.rgis.rk.gov.ru,"200"
c.rgistest.rk.gov.ru,"Could not resolve host: c.rgistest.rk.gov.ru"
ca.sakha.gov.ru,"Resolving timed out after 3000 milliseconds"
cabinet.mon.gov.ru,"Could not resolve host: cabinet.mon.gov.ru"
call.khv.gov.ru,"Connection timed out after 3001 milliseconds"
cea.gov.ru,"Could not resolve host: cea.gov.ru"
cg.rgis.rk.gov.ru,"Could not resolve host: cg.rgis.rk.gov.ru"
cg.rgistest.rk.gov.ru,"Connection timed out after 3001 milliseconds"
cgko.sakha.gov.ru,"Could not resolve host: cgko.sakha.gov.ru"
cgp.rosnedra.gov.ru,"Could not resolve host: cgp.rosnedra.gov.ru"
cik.sakha.gov.ru,"Connection timed out after 3001 milliseconds"
cloud.rk.gov.ru,"Could not resolve host: cloud.rk.gov.ru"
code.ach.gov.ru,"302"
comissia.economy.gov.ru,"Could not resolve host: comissia.economy.gov.ru"
conference-2-standalonecluster.khv.gov.ru,"Connection timed out after 3001 milliseconds"
conference-2-standaloneclusterc887f.khv.gov.ru,"Connection timed out after 3001 milliseconds"
conference-3-standaloneclusterc887f.khv.gov.ru,"Could not resolve host: conference-3-standaloneclusterc887f.khv.gov.ru"
cons.sev.gov.ru,"Connection timed out after 3002 milliseconds"
csa.social.tomsk.gov.ru,"Could not resolve host: csa.social.tomsk.gov.ru"
d.rgis.rk.gov.ru,"Could not resolve host: d.rgis.rk.gov.ru"
d.rgistest.rk.gov.ru,"Connection timed out after 3002 milliseconds"
data.gov.ru,"200"
de.ac.gov.ru,"Could not resolve host: de.ac.gov.ru"
deloweb.sakha.gov.ru,"Could not resolve host: deloweb.sakha.gov.ru"
depad.sakha.gov.ru,"Connection timed out after 3002 milliseconds"
deples.sakha.gov.ru,"Connection timed out after 3002 milliseconds"
depohota.sakha.gov.ru,"Connection timed out after 3002 milliseconds"
depohran.sakha.gov.ru,"Could not resolve host: depohran.sakha.gov.ru"
deprgi.sakha.gov.ru,"Connection timed out after 3001 milliseconds"
depsmi.sakha.gov.ru,"Connection timed out after 3001 milliseconds"
deputatsky.sakha.gov.ru,"Connection timed out after 3001 milliseconds"
depvet.sakha.gov.ru,"Connection timed out after 3002 milliseconds"
design.gov.ru,"Failed to connect to design.gov.ru port 443 after 1441 ms: Could not connect to server"
dg.rgis.rk.gov.ru,"SSL certificate problem: self-signed certificate"
dg.rgistest.rk.gov.ru,"Connection timed out after 3002 milliseconds"
dialin.sakha.gov.ru,"Could not resolve host: dialin.sakha.gov.ru"
digital.gov.ru,"Connection timed out after 3002 milliseconds"
djachkovskij.sakha.gov.ru,"Connection timed out after 3001 milliseconds"
docs.edu.gov.ru,"Resolving timed out after 3001 milliseconds"
dprf.gov.ru,"Connection timed out after 3002 milliseconds"
