subdomain,mx
access.lsb.gov.la,none
accounting.nssf.gov.la,none
amlio.gov.la,0 amlio.gov.la.
apps.lsc.gov.la,none
asean2016.gov.la,none
at.psc.gov.la,none
attapeu.gov.la,none
autodiscover.edsr.gov.la,none
autodiscover.investlaos.gov.la,none
autodiscover.jed.gov.la,none
autodiscover.laos-lsmp.gov.la,none
autodiscover.moh-usi.gov.la,none
autodiscover.moic.gov.la,none
autodiscover.peoplesupremecourt.gov.la,none
autodiscover.sdms.gov.la,none
autodiscover.ssolao.gov.la,none
bfdi.gov.la,none
bl.psc.gov.la,none
bokeo.gov.la,none
bol.gov.la,10 mail.bol.gov.la.
ch.psc.gov.la,none
champasack.gov.la,none
champasakdict.gov.la,none
champasakradio.gov.la,none
chanthabouly.gov.la,none
cmrlao.gov.la,none
court1odx.gov.la,none
court1odx.gov.la.court1odx.gov.la,none
cpanel.dip.gov.la,none
cpanel.dpc.gov.la,none
cpanel.edsr.gov.la,none
cpanel.investlaos.gov.la,none
cpanel.jed.gov.la,none
cpanel.laos-lsmp.gov.la,none
cpanel.laotradeportal.gov.la,none
cpanel.moh-usi.gov.la,none
cpanel.moic.gov.la,none
cpanel.ncbd.gov.la,none
cpanel.nier.gov.la,none
cpanel.nioph.gov.la,none
cpanel.nt2wmpa.gov.la,none
cpanel.peoplesupremecourt.gov.la,none
cpanel.phcsaya-lpb.gov.la,none
cpanel.sdms.gov.la,none
cpanel.ssolao.gov.la,none
cpanel.uxolao.gov.la,none
cpanel.vccci.gov.la,none
cpes.gov.la,none
dcal.gov.la,none
deb.gov.la,0 ny205.whpservers.com.
dem-odx.gov.la,none
dept-bol.gov.la,none
dhis2lao.gov.la,none
dialin.lsb.gov.la,none
dic.mafdopfdata.gov.la,none
dicvt.gov.la,none
dimex.moic.gov.la,none
dip.gov.la,none
disaster.gov.la,none
dit.moic.gov.la,none
dofsaravanh.gov.la,none
doic-odx.gov.la,none
doj-odx.gov.la,none
dost-sk.gov.la,none
dostattapeu.gov.la,none
dostsaravanh.gov.la,none
dostsavannakhet.gov.la,none
dpc.gov.la,none
dpi-odx.gov.la,none
dpicdata.gov.la,none
dpt-atp.gov.la,none
dpt-bokeo.gov.la,none
dpt-cps.gov.la,none
dpt-hph.gov.la,none
dpt-km.gov.la,none
dpt-lnt.gov.la,none
dpt-lpb.gov.la,none
dpt-odx.gov.la,none
dpt-psl.gov.la,none
dpt-sar.gov.la,none
dpt-svk.gov.la,none
dpt-vc.gov.la,none
dpt-xay.gov.la,none
dpt-xk.gov.la,none
dpt-xkh.gov.la,none
dpwt-odx.gov.la,none
dstvc.gov.la,none
eaircraftcharter.dcal.gov.la,none
ecolao.gov.la,none
edoc.tmd.gov.la,none
edocmict.gov.la,none
edsr.gov.la,none
egc.gov.la,0 egc-gov-la.mail.protection.outlook.com.
egov.gov.la,none
erm.gov.la,none
etax.mof.gov.la,none
eyang.mof.gov.la,none
fdd.gov.la,none
fnml.gov.la,none
git.mof.gov.la,none
gov.la,none
hmis.gov.la,none
hongsa.gov.la,none
houaphanh.gov.la,none
iacvtc.gov.la,none
ibox.mem.gov.la,none
ical.mem.gov.la,none
ichat.mof.gov.la,none
ictmag.gov.la,none
ictpc.gov.la,none
idoc.mem.gov.la,none
idoc.mof.gov.la,none
iict.gov.la,0 iict-gov-la.mail.protection.outlook.com.
immigration.gov.la,none
in.dpt-cps.gov.la,none
investlaos.gov.la,none
ipsearch.dip.gov.la,none
ipt.mpt.gov.la,none
iram.mpwt.gov.la,none
jed.gov.la,none
khammouane.gov.la,none
khongxedone.gov.la,none
khosanaslv.gov.la,none
kongthap.gov.la,none
laja.gov.la,none
lamam.gov.la,none
lanic.gov.la,none
laoapfnet.maf.gov.la,none
laocert.gov.la,none
laoconsulatehongkong.gov.la,none
laoconsulatekhonkaen.gov.la,none
laoembassybangkok.gov.la,none
laoembassyseoul.gov.la,none
laoembassystockholm.gov.la,none
laoembassyvienna.gov.la,none
laofront.gov.la,none
laoluxhospital.gov.la,none
laoncaw.gov.la,none
laoofficialgazette.gov.la,none
laopermanentmission-jakarta.gov.la,none
laos-his.gov.la,none
