subdomain,http_status
1mac.dpc.vic.gov.au,"Could not resolve host: 1mac.dpc.vic.gov.au"
accellion.wyndham.vic.gov.au,"Could not resolve host: accellion.wyndham.vic.gov.au"
accap29.adelaide.sa.gov.au,"Could not resolve host: accap29.adelaide.sa.gov.au"
accap27.adelaide.sa.gov.au,"Could not resolve host: accap27.adelaide.sa.gov.au"
abr.gov.au,"HTTP/2 stream 1 was not closed cleanly: INTERNAL_ERROR (err 2)"
access.dais.sa.gov.au,"Could not resolve host: access.dais.sa.gov.au"
access.devonport.tas.gov.au,"TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure"
access.customs.gov.au,"Could not resolve host: access.customs.gov.au"
access.dadhc.nsw.gov.au,"Could not resolve host: access.dadhc.nsw.gov.au"
access.nhmrc.gov.au,"Could not resolve host: access.nhmrc.gov.au"
access.premcab.sa.gov.au,"Could not resolve host: access.premcab.sa.gov.au"
access.geelongcity.vic.gov.au,"Could not resolve host: access.geelongcity.vic.gov.au"
access4.customs.gov.au,"Could not resolve host: access4.customs.gov.au"
access.dha.gov.au,"Could not resolve host: access.dha.gov.au"
access2.customs.gov.au,"Could not resolve host: access2.customs.gov.au"
accex01.adelaide.sa.gov.au,"Could not resolve host: accex01.adelaide.sa.gov.au"
adl-rds01.ilcorp.gov.au,"Could not resolve host: adl-rds01.ilcorp.gov.au"
act.gov.au,"403"
access.wollongong.nsw.gov.au,"Could not resolve host: access.wollongong.nsw.gov.au"
activesync.vmia.vic.gov.au,"Could not resolve host: activesync.vmia.vic.gov.au"
action.act.gov.au,"Could not resolve host: action.act.gov.au"
ace.albany.wa.gov.au,"Could not resolve host: ace.albany.wa.gov.au"
adl-xcas01.ilcorp.gov.au,"Could not resolve host: adl-xcas01.ilcorp.gov.au"
access.futurefund.gov.au,"Could not resolve host: access.futurefund.gov.au"
adfs.ses.nsw.gov.au,"Could not resolve host: adfs.ses.nsw.gov.au"
activfire.gov.au,"Could not resolve host: activfire.gov.au"
adra.ausaid.gov.au,"Could not resolve host: adra.ausaid.gov.au"
agedcareaustralia.gov.au,"Could not resolve host: agedcareaustralia.gov.au"
ag.hnehealth.nsw.gov.au,"Could not resolve host: ag.hnehealth.nsw.gov.au"
ag.pmc.gov.au,"Could not resolve host: ag.pmc.gov.au"
agd.applyonline.sa.gov.au,"Could not resolve host: agd.applyonline.sa.gov.au"
agency.abr.gov.au,"Could not resolve host: agency.abr.gov.au"
agsd.sa.gov.au,"Could not resolve host: agsd.sa.gov.au"
access.humanservices.nsw.gov.au,"Could not resolve host: access.humanservices.nsw.gov.au"
agents.regionalchannels.vic.gov.au,"Could not resolve host: agents.regionalchannels.vic.gov.au"
access.tmro.gov.au,"Could not resolve host: access.tmro.gov.au"
ahpra.gov.au,"Could not resolve host: ahpra.gov.au"
agspsrv94.agric.wa.gov.au,"Could not resolve host: agspsrv94.agric.wa.gov.au"
acsis.ausport.gov.au,"301"
adl-rdg01.ilcorp.gov.au,"Could not resolve host: adl-rdg01.ilcorp.gov.au"
aidworks.ausaid.gov.au,"Could not resolve host: aidworks.ausaid.gov.au"
airpac.sutherlandshire.nsw.gov.au,"Could not resolve host: airpac.sutherlandshire.nsw.gov.au"
aihw.gov.au,"403"
airwatch.wsc.nsw.gov.au,"Could not resolve host: airwatch.wsc.nsw.gov.au"
airwatchds.abs.gov.au,"Could not resolve host: airwatchds.abs.gov.au"
aei.gov.au,"Could not resolve host: aei.gov.au"
adl-sps01.ilc.gov.au,"Could not resolve host: adl-sps01.ilc.gov.au"
affashop.gov.au,"Could not resolve host: affashop.gov.au"
airwatchds.test.abs.gov.au,"Could not resolve host: airwatchds.test.abs.gov.au"
access.anmm.gov.au,"Could not resolve host: access.anmm.gov.au"
aecemployment.aec.gov.au,"301"
alts1.basix.nsw.gov.au,"Could not resolve host: alts1.basix.nsw.gov.au"
alexandrina.sa.gov.au,"Could not resolve host: alexandrina.sa.gov.au"
aipmmail.aipm.gov.au,"Could not resolve host: aipmmail.aipm.gov.au"
aldermen.devonport.tas.gov.au,"TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure"
access.nerwa.vic.gov.au,"Could not resolve host: access.nerwa.vic.gov.au"
ammail1.austmus.gov.au,"Could not resolve host: ammail1.austmus.gov.au"
ammail2.austmus.gov.au,"Could not resolve host: ammail2.austmus.gov.au"
ammailcas.austmus.gov.au,"Could not resolve host: ammailcas.austmus.gov.au"
access2.infrastructure.gov.au,"Could not resolve host: access2.infrastructure.gov.au"
amrdgw.austmus.gov.au,"Could not resolve host: amrdgw.austmus.gov.au"
amun2.osr.qld.gov.au,"Could not resolve host: amun2.osr.qld.gov.au"
aao-icagpp.innovation.gov.au,"Could not resolve host: aao-icagpp.innovation.gov.au"
actgs.act.gov.au,"403"
access.casa.gov.au,"Could not resolve host: access.casa.gov.au"
aaonline.deewr.gov.au,"Could not resolve host: aaonline.deewr.gov.au"
account.sit.business.gov.au,"Could not resolve host: account.sit.business.gov.au"
access.auburn.nsw.gov.au,"Could not resolve host: access.auburn.nsw.gov.au"
account.business.gov.au,"Could not resolve host: account.business.gov.au"
ambrozexf01.ambulance.nsw.gov.au,"Could not resolve host: ambrozexf01.ambulance.nsw.gov.au"
access.atsb.gov.au,"Could not resolve host: access.atsb.gov.au"
anywhere.cooma.nsw.gov.au,"Could not resolve host: anywhere.cooma.nsw.gov.au"
access.health.gov.au,"Failed to connect to access.health.gov.au port 443 after 578 ms: Could not connect to server"
apcc-2.apcc.gov.au,"Could not resolve host: apcc-2.apcc.gov.au"
anywhere.monaro.nsw.gov.au,"Could not resolve host: anywhere.monaro.nsw.gov.au"
acres.ga.gov.au,"Could not resolve host: acres.ga.gov.au"
access.gsahs.health.nsw.gov.au,"Could not resolve host: access.gsahs.health.nsw.gov.au"
admin.account.business.gov.au,"Could not resolve host: admin.account.business.gov.au"
access1.infrastructure.gov.au,"Could not resolve host: access1.infrastructure.gov.au"
apm.npsp.sa.gov.au,"Could not resolve host: apm.npsp.sa.gov.au"
access.doh.health.nsw.gov.au,"Could not resolve host: access.doh.health.nsw.gov.au"
appcas.whitehorse.vic.gov.au,"Could not resolve host: appcas.whitehorse.vic.gov.au"
app.swapit.gov.au,"Could not resolve host: app.swapit.gov.au"
ambulance.qld.gov.au,"403"
access.fahcsia.gov.au,"Could not resolve host: access.fahcsia.gov.au"
applicant.tr.super.ato.gov.au,"Could not resolve host: applicant.tr.super.ato.gov.au"
applications.doi.vic.gov.au,"Could not resolve host: applications.doi.vic.gov.au"
applications.vic.gov.au,"Could not resolve host: applications.vic.gov.au"
4c.test.dhhs.tas.gov.au,"Could not resolve host: 4c.test.dhhs.tas.gov.au"
ambulance.nsw.gov.au,"403"
acat.act.gov.au,"403"
4c.dhhs.tas.gov.au,"Could not resolve host: 4c.dhhs.tas.gov.au"
approvalstracking.wa.gov.au,"Could not resolve host: approvalstracking.wa.gov.au"
applyonline.sa.gov.au,"Could not resolve host: applyonline.sa.gov.au"
appprod.epa.vic.gov.au,"Could not resolve host: appprod.epa.vic.gov.au"
apps.indigenous.gov.au,"Could not resolve host: apps.indigenous.gov.au"
applications.water.nsw.gov.au,"Could not resolve host: applications.water.nsw.gov.au"
apps.caa.qld.gov.au,"Could not resolve host: apps.caa.qld.gov.au"
apps.eso.sa.gov.au,"Could not resolve host: apps.eso.sa.gov.au"
apps.arts.qld.gov.au,"Could not resolve host: apps.arts.qld.gov.au"
adfsadmin.fahcsia.gov.au,"Could not resolve host: adfsadmin.fahcsia.gov.au"
apps.kiama.nsw.gov.au,"Could not resolve host: apps.kiama.nsw.gov.au"
aao-icag.innovation.gov.au,"Could not resolve host: aao-icag.innovation.gov.au"
apps.ngv.vic.gov.au,"Could not resolve host: apps.ngv.vic.gov.au"
apps.property.nsw.gov.au,"Could not resolve host: apps.property.nsw.gov.au"
apps.wellington.vic.gov.au,"Could not resolve host: apps.wellington.vic.gov.au"
apps.pta.wa.gov.au,"Could not resolve host: apps.pta.wa.gov.au"
apps.vcgr.vic.gov.au,"Could not resolve host: apps.vcgr.vic.gov.au"
apps.townsville.qld.gov.au,"Could not resolve host: apps.townsville.qld.gov.au"
apps.stadiums.qld.gov.au,"Could not resolve host: apps.stadiums.qld.gov.au"
apps3.caa.qld.gov.au,"Could not resolve host: apps3.caa.qld.gov.au"
agencies.cdpp.gov.au,"HTTP/2 stream 1 was not closed cleanly: INTERNAL_ERROR (err 2)"
apps.treasury.qld.gov.au,"Could not resolve host: apps.treasury.qld.gov.au"
arawn.audit.sa.gov.au,"Could not resolve host: arawn.audit.sa.gov.au"
archivemanager.moretonbay.qld.gov.au,"Could not resolve host: archivemanager.moretonbay.qld.gov.au"
arcadia.rdl.wa.gov.au,"Could not resolve host: arcadia.rdl.wa.gov.au"
argus.epa.vic.gov.au,"Could not resolve host: argus.epa.vic.gov.au"
aribabuyeruat.dtf.vic.gov.au,"Could not resolve host: aribabuyeruat.dtf.vic.gov.au"
ariel.facsia.gov.au,"Could not resolve host: ariel.facsia.gov.au"
artgallery.nsw.gov.au,"Could not resolve host: artgallery.nsw.gov.au"
access.pta.wa.gov.au,"SSL: no alternative certificate subject name matches target hostname 'access.pta.wa.gov.au'"
access.austrade.gov.au,"302"
activesync.audit.tas.gov.au,"Could not resolve host: activesync.audit.tas.gov.au"
alumninetworkservice.deewr.gov.au,"Could not resolve host: alumninetworkservice.deewr.gov.au"
as.im.nt.gov.au,"Could not resolve host: as.im.nt.gov.au"
as.ocscwa.sa.gov.au,"Could not resolve host: as.ocscwa.sa.gov.au"
anmm.gov.au,"301"
acma.gov.au,"301"
aad.gov.au,"SSL: no alternative certificate subject name matches target hostname 'aad.gov.au'"
admin.account.sit.business.gov.au,"Could not resolve host: admin.account.sit.business.gov.au"
ambulancetraining.emergency.qld.gov.au,"Could not resolve host: ambulancetraining.emergency.qld.gov.au"
as.ocsweb.banyule.vic.gov.au,"Could not resolve host: as.ocsweb.banyule.vic.gov.au"
access.sca.nsw.gov.au,"Could not resolve host: access.sca.nsw.gov.au"
apms.infrastructure.gov.au,"Could not resolve host: apms.infrastructure.gov.au"
atovirtual.ato.gov.au,"Could not resolve host: atovirtual.ato.gov.au"
audit-lodgement.foodauthority.nsw.gov.au,"Could not resolve host: audit-lodgement.foodauthority.nsw.gov.au"
ahc.sa.gov.au,"301"
131940.qld.gov.au,"Recv failure: Connexion ré-initialisée par le correspondant"
audit.nsw.gov.au,"Could not resolve host: audit.nsw.gov.au"
