hostname,score,sources,label,level
egov.bg,10,un_desa;linkgraph,UN/DESA national portal,
government.bg,10,wikidata;linkgraph,Council of Ministers of Bulgaria,central
parliament.bg,10,wikidata;wikidata;linkgraph,National Assembly of Bulgaria,central
cpdp.bg,8,wikidata;linkgraph,Commission for Personal Data Protection,central
bda.bg,7,wikidata;wikidata,Bulgarian Drug Agency,central
bnb.bg,7,wikidata;wikidata,Bulgarian National Bank,
cpc.bg,7,wikidata;wikidata,Commission for Protection of Competition,central
dar.bg,7,wikidata;wikidata,State Intelligence Agency,central
dobrich.bg,7,wikidata;wikidata,Dobrich,
eea.government.bg,7,wikidata;wikidata,Executive Environment Agency,central
egov.government.bg,7,wikidata;wikidata,Ministry of Electronic Government,central
gdbop.bg,7,wikidata;wikidata,General Directorate Combating Organized Crime | Q12276994,
gotsedelchev.bg,7,wikidata;wikidata,Gotse Delchev,
gulyantsi.bg,7,wikidata;wikidata,Gulyantsi,
iag.bg,7,wikidata;wikidata,Executive Forest Agency,central
justice.government.bg,7,wikidata;wikidata,Ministry of Justice,central
kzp.bg,7,wikidata;linkgraph,Consumer Protection Commission,central
mi.government.bg,7,wikidata;wikidata,Ministry of Economy and Industry,central
midt.bg,7,wikidata;wikidata,Ministry of Innovation and Digital Transformation,central
mig.government.bg,7,wikidata;wikidata,Ministry of Innovation and Growth,central
nra.bg,7,wikidata;linkgraph,National Revenue Agency,central
nsi.bg,7,wikidata;wikidata,National Statistical Institute,central
ombudsman.bg,7,wikidata;wikidata,Ombudsman of the Republic of Bulgaria,
president.bg,7,wikidata;wikidata,Presidency of Bulgaria,
registryagency.bg,7,wikidata;wikidata,Registry Agency,central
seea.government.bg,7,wikidata;wikidata,Sustainable Energy Development Agency,central
sme.government.bg,7,wikidata;wikidata,Executive Agency for Small and Medium Enterprises,central
appd-bg.org,6,wikidata;wikidata,Executive Agency for Exploration and Maintenance of the Danube River,central
bulgarien.um.dk,6,wikidata;wikidata,embassy of Denmark in Bulgaria,central
aba.government.bg,4,wikidata,State Agency for Bulgarians Abroad,central
adfi.minfin.bg,4,wikidata,Public Financial Inspection Agency,
aeuf.minfin.bg,4,wikidata,Executive Agency Audit of European Union Funds,central
aglen.bg,4,wikidata,Aglen,
ahu.mlsp.government.bg,4,wikidata,Agency for Persons with Disabilities,central
aksakovo.bg,4,wikidata,Aksakovo,
aksu.government.bg,4,wikidata,Agency for the Quality of Social Services,
alfatar.egov.bg,4,wikidata,Alfatar,
anti-doping.government.bg,4,wikidata,Anti-Doping Center,
antitraffic.government.bg,4,wikidata,National Commission for Combating Trafficking in Human Beings,
antonovo.bg,4,wikidata,Antonovo,
api.bg,4,wikidata,Road Infrastructure Agency,
appk.government.bg,4,wikidata,Public Enterprises and Control Agency,
ardino.bg,4,wikidata,Ardino,
aref.government.bg,4,wikidata,State Agency for Refugees,central
armymedia.bg,4,wikidata,Information Center of the Ministry of Defence,
asenovgrad.bg,4,wikidata,Asenovgrad,
asp.government.bg,4,wikidata,Social Assistance Agency,central
asparuhovo.bg,4,wikidata,Asparuhovo,
avren.bg,4,wikidata,Avren,
az.government.bg,4,wikidata,Employment Agency,central
babiak.selo.bg,4,wikidata,Babyak,
balchik.bg,4,wikidata,Balchik,
banite.egov.bg,4,wikidata,Banite,
bankya.bg,4,wikidata,Bankya District,
bansko.bg,4,wikidata,Bansko,
batak.bg,4,wikidata,Batak,
bd-dunav.bg,4,wikidata,River Basin Directorate - Danube,
bdi.bg,4,wikidata,Bulgarian Diplomatic Institute,
belene.bg,4,wikidata,Belene,
belogradchik.egov.bg,4,wikidata,Belogradchik,
berkovitca.iag.bg,4,wikidata,Regional Forest Directorate - Berkovitza,central-1
berkovitsa.bg,4,wikidata,Berkovitsa,
bfsa.egov.bg,4,wikidata,Bulgarian Food Safety Agency,
bim.government.bg,4,wikidata,Bulgarian Institute of Metrology,
bl.government.bg,4,wikidata,Blagoevgrad,
blagoevgrad-adms.justice.bg,4,wikidata,Administrative Court - Blagoevgrad,central-1
blagoevgrad-os.justice.bg,4,wikidata,District Court - Blagoevgrad,central-1
blagoevgrad-rs.justice.bg,4,wikidata,Regional Court - Blagoevgrad,central-1
blagoevgrad.bg,4,wikidata,Blagoevgrad,
blagoevgrad.iag.bg,4,wikidata,Regional Forest Directorate - Blagoevgrad,central-1
bnra.bg,4,wikidata,Nuclear Regulatory Agency of Bulgaria,
bobovdol.egov.bg,4,wikidata,Bobov dol,
bolyarovo.bg,4,wikidata,Bolyarovo,
borovan.bg,4,wikidata,Borovan,
boychinovtsi.bg,4,wikidata,Boychinovtsi,
bozhurishte.bg,4,wikidata,Bozhurishte,
bratsigovo.egov.bg,4,wikidata,Bratsigovo,
brezovo.bg,4,wikidata,Brezovo,
bsbd.bg,4,wikidata,River Basin Directorate - Black Sea,
bta.bg,4,wikidata,Bulgarian News Agency,
bulnao.government.bg,4,wikidata,Chamber of Audit,
burgas-adms.justice.bg,4,wikidata,Administrative Court - Burgas,central-1
burgas-as.justice.bg,4,wikidata,Appellate court - Burgas,central-1
burgas-os.justice.bg,4,wikidata,District Court - Burgas,central-1
burgas-rs.justice.bg,4,wikidata,Regional Court - Burgas,central-1
burgas.bg,4,wikidata,Burgas,
burgas.iag.bg,4,wikidata,Regional Forest Directorate - Burgas,central-1
byala-slatina.bg,4,wikidata,Byala Slatina,
byala.bg,4,wikidata,Byala,
caa.bg,4,wikidata,Civil Aviation Administration (Bulgaria),
caaf.bg,4,wikidata,Executive Agency Certification Audit of European Agricultural Funds,central
cacbg.bg,4,wikidata,Commission for Anti-Corruption,central
caciaf.bg,4,wikidata,Commission for Illegal Asset Forfeiture,central
cadastre.bg,4,wikidata,"Geodesy, Cartography and Cadastre Agency",central
cem.bg,4,wikidata,Council for electronic media,central
cfar.bg,4,wikidata,Center for Assisted Reproduction,
chelopech.egov.bg,4,wikidata,Chelopech,
chervenbryag.bg,4,wikidata,Cherven bryag,
chinaembassy.bg,4,wikidata,"Embassy of the People's Republic of China, Sofia",central
chiprovtsi.bg,4,wikidata,Chiprovtsi,
chirpan.bg,4,wikidata,Chirpan,
cik.bg,4,wikidata,Central Election Commission,central
ckbppmn.government.bg,4,wikidata,Central commission against the Antisocial Acts and Crimes of Minors and Juveniles,
coiduem.mon.bg,4,wikidata,Centre for Educational Integration of Children and Students from Ethnic Minorities,
comdos.bg,4,wikidata,Commission for disclosing affiliation to the Bulgarian state security,central
constcourt.bg,4,wikidata,Constitutional Court of Bulgaria,central
corhv.government.bg,4,wikidata,Risk Assessment Center on Food chain,
cposa.bg,4,wikidata,Commision for public oversight of statutory auditors,central
crc.bg,4,wikidata,Communications Regulation Commission,central
culture-mfa.bg,4,wikidata,State Institute for Culture under the Minister of Foreign Affairs,
customs.bg,4,wikidata,National Customs Agency,
dalgopol.bg,4,wikidata,Dalgopol,
damtn.government.bg,4,wikidata,State Agency for Metrological and Technical Surveillance,central
dans.bg,4,wikidata,State Agency for National Security,central
dato.bg,4,wikidata,State Agency for Technical Operations,central
devin.bg,4,wikidata,Devin,
devnya.bg,4,wikidata,Devnya,
dfz.bg,4,wikidata,"State Fund ""Agriculture""",
di.mod.bg,4,wikidata,"""Professor Tsvetan Lazarov"" Defence Institute",
dimitrovgrad.bg,4,wikidata,Dimitrovgrad,
dimovo.bg,4,wikidata,Dimovo,
dker.bg,4,wikidata,Energy and Water State Regulatory Commission,central
dksbt.bg,4,wikidata,State Commission on Commodity Exchanges and Markets,
dksi.bg,4,wikidata,State commission on information security,
dnsk.bg,4,wikidata,Directorate for National Construction Control,
dobrich-adms.justice.bg,4,wikidata,Administrative Court - Dobrich,central-1
dobrich-os.justice.bg,4,wikidata,District Court - Dobrich,central-1
dobrich-rs.justice.bg,4,wikidata,Regional Court - Dobrich,central-1
dobrichka.bg,4,wikidata,Dobrich-selska,
dolna-banya.egov.bg,4,wikidata,Dolna banya,
dolnamitropolia.bg,4,wikidata,Dolna Mitropolia,
dolnidabnik.egov.bg,4,wikidata,Dolni Dabnik,
dragoman.bg,4,wikidata,Dragoman,
dryanovo.bg,4,wikidata,Dryanovo,
dulovo.bg,4,wikidata,Dulovo,
dupnitsa.bg,4,wikidata,Dupnitsa,
dvemogili.bg,4,wikidata,Dve mogili,
earbd.bg,4,wikidata,River Basin Directorate - White Sea East,
elena.bg,4,wikidata,Elena,
esmis.government.bg,4,wikidata,Executive Agency Electronic Communication Networks and Information Systems,
etropole.bg,4,wikidata,Etropole,
fni.bg,4,wikidata,Bulgarian Science Fund,
fsc.bg,4,wikidata,Financial Supervision Commission,central
gabrovo-adms.justice.bg,4,wikidata,Administrative Court - Gabrovo,central-1
gabrovo-os.justice.bg,4,wikidata,District Court - Gabrovo,central-1
gabrovo-rs.justice.bg,4,wikidata,Regional Court - Gabrovo,central-1
gabrovo.bg,4,wikidata,Gabrovo,
garmen.bg,4,wikidata,Garmen,
gb.government.bg,4,wikidata,Gabrovo,
gdin.bg,4,wikidata,Execution of Punishments General Directorate,
gdo.bg,4,wikidata,"Chief Directorate ""Security""",
glavinitsa.bg,4,wikidata,Glavinitsa,
gli.government.bg,4,wikidata,General Labour Inspectorate Executive Agency,central
godech.bg,4,wikidata,Godech,
