subdomain,http_status,mx
21junio2016.descolonizacion.gob.bo,Could not resolve host: 21junio2016.descolonizacion.gob.bo,none
24mayo.noracismo.gob.bo,Could not resolve host: 24mayo.noracismo.gob.bo,none
aben.gob.bo,301,0 smtp.aben.gob.bo.; 5 smtp2.aben.gob.bo.
account-idetest.agetic.gob.bo,Connection timed out after 3000 milliseconds,none
activos.pevd.gob.bo,Could not resolve host: activos.pevd.gob.bo,none
admin.geo.gob.bo,Could not resolve host: admin.geo.gob.bo,dig error
adminweb.ddeduclpz.gob.bo,Could not resolve host: adminweb.ddeduclpz.gob.bo,none
adsib.gob.bo,200,10 mail.adsib.gob.bo.
adultomayor.egpp.gob.bo,403,none
ae.gob.bo,Could not resolve host: ae.gob.bo,none
afcoop.gob.bo,301,10 afcoop.gob.bo.
agenda.oopp.gob.bo,Could not resolve host: agenda.oopp.gob.bo,none
agenda.sgc.gob.bo,Resolving timed out after 3000 milliseconds,none
agetic.gob.bo,200,10 smtp.agetic.gob.bo.
agitlab.agetic.gob.bo,Could not resolve host: agitlab.agetic.gob.bo,none
ait.gob.bo,SSL certificate problem: unable to get local issuer certificate,10 antispam1.megalink.com.
aj.gob.bo,403,10 imsva.aj.gob.bo.
aldt.gob.bo,Could not resolve host: aldt.gob.bo,none
almacenes.iniaf.gob.bo,Could not resolve host: almacenes.iniaf.gob.bo,none
alternativa.sie.gob.bo,200,none
amatrix.agetic.gob.bo,Could not resolve host: amatrix.agetic.gob.bo,none
amdech.gob.bo,Could not resolve host: amdech.gob.bo,none
analitycs.adsib.gob.bo,Could not resolve host: analitycs.adsib.gob.bo,none
anbsw04.aduana.gob.bo,Failed to connect to anbsw04.aduana.gob.bo port 443 after 400 ms: Could not connect to server,none
andresibanez.gob.bo,Could not resolve host: andresibanez.gob.bo,none
anh.gob.bo,302,5 antispam1.megalink.com.
api.gamsiv.gob.bo,Resolving timed out after 3001 milliseconds,none
api.senado.gob.bo,Could not resolve host: api.senado.gob.bo,none
apisetram.gamsiv.gob.bo,Could not resolve host: apisetram.gamsiv.gob.bo,none
aplicaciones.aps.gob.bo,403,dig error
apostilla.gob.bo,Could not resolve host: apostilla.gob.bo,none
apoyo.egpp.gob.bo,403,none
app.egpp.gob.bo,Could not resolve host: app.egpp.gob.bo,none
app.senado.gob.bo,Could not resolve host: app.senado.gob.bo,none
appweb-01.sirh.gob.bo,Resolving timed out after 3000 milliseconds,none
appweb-02.sirh.gob.bo,Could not resolve host: appweb-02.sirh.gob.bo,none
aps.gob.bo,301,dig error
archt.gob.bo,Could not resolve host: archt.gob.bo,none
asamblea.agetic.gob.bo,Could not resolve host: asamblea.agetic.gob.bo,dig error
asamblea.vicepresidencia.gob.bo,Could not resolve host: asamblea.vicepresidencia.gob.bo,none
asamblea2.agetic.gob.bo,Could not resolve host: asamblea2.agetic.gob.bo,none
asamblearegionaldelchaco.gob.bo,Could not resolve host: asamblearegionaldelchaco.gob.bo,none
asambleasantacruz.gob.bo,Could not resolve host: asambleasantacruz.gob.bo,none
asfi.gob.bo,200,10 mail.asfi.gob.bo.
asinsa.gob.bo,Resolving timed out after 3000 milliseconds,none
