subdomain,http_status,mx
aikos2cas.smm.lt,302,
aikos2openid.smm.lt,302,
am.smm.lt,ConnectException > UnresolvedAddressException,
bendruomene.smm.lt,301,
configdb-pagalba.nsa.smm.lt,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
configdbdev-pagalba.nsa.smm.lt,SSLHandshakeException: (unrecognized_name) Received fatal alert: unrecognized_name,
configdbdev.nsa.smm.lt,ConnectException > UnresolvedAddressException,
dakpr.smm.lt,ConnectException > UnresolvedAddressException,
dc.itc.smm.lt,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
dvs.smm.lt,ConnectException > UnresolvedAddressException,
edtech.nsa.smm.lt,200,
eksternams.nsa.smm.lt,200,
elkatalogas.nsa.smm.lt,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
fva.smm.lt,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
geo-api.smp.edtech.nsa.smm.lt,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
geo.smp.edtech.nsa.smm.lt,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
gerasavijauta.smm.lt,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
intranet.smm.lt,301,
intranetas.nsa.smm.lt,403,
ipbr.smm.lt,ConnectException > UnresolvedAddressException,
ist-api.smp.edtech.nsa.smm.lt,404,
ist.smp.edtech.nsa.smm.lt,307,
itc.smm.lt,301,
kalba.eksternams.nsa.smm.lt,SSLHandshakeException > ValidatorException > CertPathValidatorException > CertificateExpiredException: NotAfter: Wed Feb 04 23:02:42 CET 2026,
kpmpc.eksternams.nsa.smm.lt,302,
krisin.smm.lt,ConnectException > UnresolvedAddressException,
krs.nsa.smm.lt,ConnectException > UnresolvedAddressException,
ktprr.smm.lt,ConnectException > UnresolvedAddressException,
licr.smm.lt,ConnectException > UnresolvedAddressException,
mail001.smm.lt,ConnectException > UnresolvedAddressException,
mail002.smm.lt,ConnectException > UnresolvedAddressException,
mail5.smm.lt,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
nsa.smm.lt,301,
oauth2.nsa.smm.lt,404,
old.smm.lt,200,
owa.aikos.smm.lt,502,
pagalba.nsa.smm.lt,200,
pastas.smm.lt,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
pirkimai.nsa.smm.lt,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
registrai.nsa.smm.lt,200,
rezultatai.nsa.smm.lt,302,
rezultatai1.nsa.smm.lt,ConnectException > UnresolvedAddressException,
smir.smm.lt,ConnectException > UnresolvedAddressException,
smm.lt,301,0 smm-lt.mail.protection.outlook.com.
smpkr.smm.lt,ConnectException > UnresolvedAddressException,
stg-pagalba.nsa.smm.lt,200,
stg.nsa.smm.lt,ConnectException > UnresolvedAddressException,
test-rezultatai.nsa.smm.lt,403,
test.aikos.smm.lt,200,
test.ipbr.smm.lt,ConnectException > UnresolvedAddressException,
uat-pagalba.nsa.smm.lt,SSLHandshakeException > ValidatorException > CertPathValidatorException > CertificateExpiredException: NotAfter: Thu Jul 02 23:03:38 CEST 2026,
uat.nsa.smm.lt,ConnectException > UnresolvedAddressException,
upc.smm.lt,ConnectException > UnresolvedAddressException,
vis.smm.lt,ConnectException > UnresolvedAddressException,
vis3.smm.lt,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
visoos.smm.lt,ConnectException > UnresolvedAddressException,
www.aikos.smm.lt,302,
www.am.smm.lt,ConnectException > UnresolvedAddressException,
www.bendruomene.smm.lt,200,
www.dakpr.smm.lt,302,
www.dvs.smm.lt,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
www.fva.smm.lt,302,
www.inmedio.upc.smm.lt,302,
www.inovacijos.upc.smm.lt,200,
www.inovacijosvaikudarzelyje.smm.lt,200,
www.ipbr.smm.lt,302,
www.itc.smm.lt,301,
www.kmp.upc.smm.lt,200,
www.krisin.smm.lt,302,
www.ktprr.smm.lt,SSLHandshakeException > CertificateException: No subject alternative DNS name matching www.ktprr.smm.lt found.,
www.licr.smm.lt,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
www.liuiva.smm.lt,200,
www.lmssc.smm.lt,302,
www.lssa.smm.lt,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
www.lyderiulaikas.smm.lt,200,
www.mp.smm.lt,302,
www.mtp.smm.lt,200,
www.mtppliussac4.smm.lt,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
www.njmk.smm.lt,200,
www.nmva.smm.lt,200,
www.nsa.smm.lt,301,
www.nspr.smm.lt,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
www.parasas.smm.lt,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
www.pmdtkt.upc.smm.lt,200,
www.rezultatai.nsa.smm.lt,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
www.sac.smm.lt,SSLException: (internal_error) Received fatal alert: internal_error,
www.simtmetisvaikams.smm.lt,200,
