subdomain,http_status,mx
archyvai.lrv.lt,403,none
essc.lrv.lt,403,none
lrv.lt,403,10 mail.lrv.lt.
policija.lrv.lt,403,none
ppvis.lrv.lt,Connection timed out after 3001 milliseconds,none
ppvistest.lrv.lt,Connection timed out after 3002 milliseconds,none
tmp.metrinsp.lrv.lt,200,none
tmp.uat.metrinsp.lrv.lt,SSL certificate problem: certificate has expired,none
vpb.lrv.lt,403,none
www.essc.lrv.lt,403,none
www.vpb.lrv.lt,403,none
