subdomain,http_status,mx
adl.kam.lt,ConnectException > UnresolvedAddressException,
aotd.kam.lt,ConnectException > UnresolvedAddressException,
h250.kam.lt,404,
kam.lt,403,10 smtpin.mil.lt.
sauktiniai.kam.lt,ConnectException > UnresolvedAddressException,
sena.kam.lt,ConnectException > UnresolvedAddressException,
smtpin.kam.lt,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
srv-a-mdm-01v.aotd.kam.lt,ConnectException > UnresolvedAddressException,
srv-ds-mdm-01v.aotd.kam.lt,ConnectException > UnresolvedAddressException,
srv-ens-mdm-01v.aotd.kam.lt,ConnectException > UnresolvedAddressException,
srv-uag-mdm-01v.aotd.kam.lt,ConnectException > UnresolvedAddressException,
synt.kam.lt,403,
www.adl.kam.lt,ConnectException > UnresolvedAddressException,
www.h250.kam.lt,ConnectException > UnresolvedAddressException,
www.kam.lt,403,
www.sena.kam.lt,ConnectException > UnresolvedAddressException,
www.srv-a-mdm-01v.aotd.kam.lt,ConnectException > UnresolvedAddressException,
www.srv-ds-mdm-01v.aotd.kam.lt,ConnectException > UnresolvedAddressException,
www.srv-ens-mdm-01v.aotd.kam.lt,ConnectException > UnresolvedAddressException,
www.srv-uag-mdm-01v.aotd.kam.lt,ConnectException > UnresolvedAddressException,
