qid,label
Q29135,Mono Department
Q29136,Borgou Department
Q29141,Collines department
Q29147,Atlantique Department
Q29154,Atakora Department
Q29158,Littoral
Q29161,Donga Department
Q29165,Alibori Department
Q29169,Ouémé Department
Q29172,Zou Department
Q29173,Kouffo Department
Q32108,Plateau Department
