subdomain,http_status,mx
abis.gov.jm,200,0 mail.abis.gov.jm.
acb.gov.jm,Could not resolve host: acb.gov.jm,none
agc-mailmaster.agc.gov.jm,Could not resolve host: agc-mailmaster.agc.gov.jm,none
agc.gov.jm,200,0 agc-gov-jm.mail.protection.outlook.com.
agcex12013.agc.gov.jm,Could not resolve host: agcex12013.agc.gov.jm,none
agd.gov.jm,200,10 agd-gov-jm.mail.protection.outlook.com.
agroinvest.gov.jm,301,0 agroinvest-gov-jm.mail.protection.outlook.com.
agroinvest.gov.jm.cp-34.webhostbox.net,SSL: no alternative certificate subject name matches target hostname 'agroinvest.gov.jm.cp-34.webhostbox.net',none
alert.metservice.gov.jm,200,none
analytics.srha.gov.jm,200,none
apple.jis.gov.jm,200,none
apps.moh.gov.jm,403,none
apps.nht.gov.jm,302,none
apps2.rgd.gov.jm,Could not resolve host: apps2.rgd.gov.jm,none
assignment.jis.gov.jm,Could not resolve host: assignment.jis.gov.jm,none
ati.gov.jm,200,10 mx1.emailsrvr.com.; 20 mx2.emailsrvr.com.
auditorgeneral.gov.jm,200,0 auditorgeneral-gov-jm.mail.protection.outlook.com.
auditorgeneral.gov.jm.cp-42.webhostbox.net,SSL: no alternative certificate subject name matches target hostname 'auditorgeneral.gov.jm.cp-42.webhostbox.net',none
autodiscover.abis.gov.jm,Could not resolve host: autodiscover.abis.gov.jm,none
autodiscover.agc.gov.jm,521,none
autodiscover.agd.gov.jm,Failed to connect to autodiscover.agd.gov.jm port 443 after 156 ms: Could not connect to server,none
autodiscover.assignment.jis.gov.jm,Could not resolve host: autodiscover.assignment.jis.gov.jm,none
autodiscover.auditorgeneral.gov.jm,Failed to connect to autodiscover.auditorgeneral.gov.jm port 443 after 183 ms: Could not connect to server,none
autodiscover.childrenscorner.jis.gov.jm,Could not resolve host: autodiscover.childrenscorner.jis.gov.jm,none
autodiscover.crm.jis.gov.jm,Could not resolve host: autodiscover.crm.jis.gov.jm,none
autodiscover.fcj.gov.jm,406,none
autodiscover.forestry.gov.jm,302,none
autodiscover.fspid.gov.jm,SSL certificate problem: certificate has expired,none
autodiscover.genesis.jis.gov.jm,Could not resolve host: autodiscover.genesis.jis.gov.jm,none
autodiscover.hajl.gov.jm,521,none
autodiscover.hrm.jis.gov.jm,Could not resolve host: autodiscover.hrm.jis.gov.jm,none
autodiscover.internal.jis.gov.jm,Could not resolve host: autodiscover.internal.jis.gov.jm,none
