qid,label
Q1210,Lombardy
Q1216,Piedmont
Q1222,Aosta Valley
Q1237,Trentino-South Tyrol
Q1243,Veneto
Q1250,Friuli Venezia Giulia
Q1256,Liguria
Q1263,Emilia-Romagna
Q1273,Tuscany
Q1279,Marche
Q1280,Umbria
Q1282,Lazio
Q1284,Abruzzo
Q1438,Campania
Q1443,Molise
Q1447,Apulia
Q1452,Basilicata
Q1458,Calabria
Q1460,Sicily
Q1462,Sardinia
