subdomain,parent_domain,http_status,mx
access.recope.go.cr,go.cr,Could not resolve host: access.recope.go.cr,none
acosta.go.cr,go.cr,200,0 acosta-go-cr.mail.protection.outlook.com.
activesync.recope.go.cr,go.cr,Could not resolve host: activesync.recope.go.cr,none
adel.municanas.go.cr,go.cr,Could not resolve host: adel.municanas.go.cr,none
admin.cne.go.cr,go.cr,Could not resolve host: admin.cne.go.cr,none
admin.inec.go.cr,go.cr,Connection timed out after 3002 milliseconds,none
admin.muni-carta.go.cr,go.cr,Resolving timed out after 3001 milliseconds,dig error
admin.senasa.go.cr,go.cr,Could not resolve host: admin.senasa.go.cr,none
agenciavirtual.cnfl.go.cr,go.cr,404,none
agenda-azul.go.cr,go.cr,Could not resolve host: agenda-azul.go.cr,none
agf.presidencia.go.cr,go.cr,Could not resolve host: agf.presidencia.go.cr,none
ambiente.go.cr,go.cr,Connection timed out after 3000 milliseconds,5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.
ampoweb.hacienda.go.cr,go.cr,200,none
antispam.meic.go.cr,go.cr,Could not resolve host: antispam.meic.go.cr,none
app.meic.go.cr,go.cr,Connection timed out after 3001 milliseconds,none
app.sfe.go.cr,go.cr,200,none
app.sinirube.go.cr,go.cr,403,none
apps.aresep.go.cr,go.cr,Connection timed out after 3000 milliseconds,none
apps.comex.go.cr,go.cr,Could not resolve host: apps.comex.go.cr,none
apps.conavi.go.cr,go.cr,Could not resolve host: apps.conavi.go.cr,none
apps.da.go.cr,go.cr,200,none
apps.icafe.go.cr,go.cr,200,10 telemaco.interamerica.net.
apps.icd.go.cr,go.cr,Resolving timed out after 3000 milliseconds,dig error
apps.jps.go.cr,go.cr,403,none
apps01n.ministeriodesalud.go.cr,go.cr,200,none
appsweb.mopt.go.cr,go.cr,Connection timed out after 3002 milliseconds,none
appt.conavi.go.cr,go.cr,Could not resolve host: appt.conavi.go.cr,none
aresep.go.cr,go.cr,200,5 aresep-go-cr.mail.protection.outlook.com.
asamblea.go.cr,go.cr,SSL certificate problem: unable to get local issuer certificate,0 asamblea-go-cr.mail.protection.outlook.com.
atenasmuni.go.cr,go.cr,200,0 atenasmuni-go-cr.mail.protection.outlook.com.
audiovideo.recope.go.cr,go.cr,Could not resolve host: audiovideo.recope.go.cr,none
