hostname,score,sources,label,level
nac.org.za,4,wikidata,National Arts Council of South Africa,
nationalplanningcommission.org.za,4,wikidata,National Planning Commission of South Africa,
necsa.co.za,4,wikidata,South African Nuclear Energy Corporation,
nhls.ac.za,4,wikidata,National Health Laboratory Service,
nicd.ac.za,4,wikidata,National Institute for Communicable Diseases,
nihss.ac.za,4,wikidata,National Institute for the Humanities and Social Sciences,
nlsa.ac.za,4,wikidata,National Library of South Africa,
nrf.ac.za,4,wikidata,National Research Foundation,
palembassyza.co.za,4,wikidata,"Embassy of the State of Palestine, Pretoria",central
paraguayembassy.co.za,4,wikidata,embassy of Paraguay in South Africa,central
pretoria.ghanahighcommission.co.za,4,wikidata,high commission of Ghana in South Africa,central
pretoria.mfa.gov.hu,4,wikidata,embassy of Hungary in South Africa,central
reservebank.co.za,4,wikidata,South African Reserve Bank,
rsr.org.za,4,wikidata,Railway Safety Regulator,
sacnasp.org.za,4,wikidata,South African Council for Natural Scientific Professions,
sahra.org.za,4,wikidata,South African Heritage Resources Agency,
sanac.org.za,4,wikidata,South African National AIDS Council,
sansa.org.za,4,wikidata,South African National Space Agency,
sasi.org.za,4,wikidata,South African San Institute,
saudiembassy.co.za,4,wikidata,"Embassy of Saudi Arabia, Pretoria",central
senegalembassy.co.za,4,wikidata,embassy of Senegal in South Africa,central
siu.org.za,4,wikidata,Special Investigating Unit,
srilanka.co.za,4,wikidata,high commission of Sri Lanka in South Africa,central
swazihighcom.co.za,4,wikidata,"High Commission of Eswatini, Pretoria",central
taalkommissie.co.za,4,wikidata,Taalkommissie,
umgeni.co.za,4,wikidata,Umgeni Water Amanzi,
vietnam.co.za,4,wikidata,embassy of Vietnam in South Africa,central
wrc.org.za,4,wikidata,Water Research Commission,
africa.iclei.org,3,wikidata,ICLEI Africa Secretariat,
consulfrance-jhb.org,3,wikidata,"Consulate General of France, Johannesburg",
consulfrance-lecap.org,3,wikidata,"consulate general of France, Cape Town",
eeas.europa.eu,3,wikidata,Delegation of the European Union to South Africa,
embassyofalgeria-rsa.org,3,wikidata,"Embassy of Algeria, Pretoria",central
embassyoftogoza.com,3,wikidata,embassy of Togo in South Africa,central
exteriors.gencat.cat,3,wikidata,"Government Delegation of Catalonia, Johannesburg",central
finlandabroad.fi,3,wikidata,embassy of Finland in South Africa,central
kapstadt.diplo.de,3,wikidata,"Consulate General of Germany, Cape Town",
mfa.bg,3,wikidata,embassy of Bulgaria in South Africa,central
mfa.gr,3,wikidata,embassy of Greece in South Africa,central
mzv.cz,3,wikidata,"Embassy of the Czech Republic, Pretoria",central
mzv.sk,3,wikidata,embassy of Slovakia in South Africa,central
nhcpsa.org,3,wikidata,high commission of Nigeria in South Africa,central
norway.no,3,wikidata,"Embassy of Norway, Pretoria",central
pprotect.org,3,wikidata,Public Protector,
pretoria.embassy.qa,3,wikidata,embassy of Qatar in South Africa,central
pretoria.mae.ro,3,wikidata,embassy of Romania in South Africa,central
pretoria.mofa.go.ug,3,wikidata,high commission of Uganda in South Africa,central
pretoria.thaiembassy.org,3,wikidata,embassy of Thailand in South Africa,central
russianembassyza.mid.ru,3,wikidata,embassy of Russia in South Africa,central
sanbi.org,3,wikidata,South African National Biodiversity Institute,
sanparks.org,3,wikidata,South African National Parks,
southafrica.diplo.de,3,wikidata,"Embassy of Germany, Pretoria",central
southafrica.net,3,wikidata,South African Tourism,
swedenabroad.se,3,wikidata,"Embassy of Sweden, Pretoria",central
sydafrika.um.dk,3,wikidata,"Embassy of Denmark, Pretoria",central
za.ambafrance.org,3,wikidata,"Embassy of France, Pretoria",central
za.china-embassy.org,3,wikidata,"Embassy of the People's Republic of China, Pretoria",central
za.mfa.lt,3,wikidata,embassy of Lithuania in South Africa,central
za.mvep.hr,3,wikidata,embassy of Croatia in South Africa,central
zambiapretoria.net,3,wikidata,high commission of Zambia in South Africa,central
dmv.mil.za,2,wikidata;wikidata;wikidata;wikidata,Department of Military Veterans,central
dod.mil.za,2,wikidata;wikidata;wikidata;wikidata,Department of Defence,central
za.usembassy.gov,2,wikidata;wikidata;wikidata;wikidata,"Consulate General of the United States, Durban | Embassy of the United States, Pretoria | Consulate General of the United States, Johannesburg | Consulate General of the United States in Cape Town",central
