hostname,score,sources,label,level,http_status,mx
geoscience.org.za,4,wikidata,Council for Geoscience,,301,10 za-smtp-inbound-1.mimecast.co.za.; 10 za-smtp-inbound-2.mimecast.co.za.
hpcsa.co.za,4,wikidata,Health Professions Council of South Africa,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 zalc.e-purifier.com.; 10 zalj.e-purifier.com.
icasa.org.za,4,wikidata,Independent Communications Authority of South Africa,,200,10 zalc.e-purifier.com.; 10 zalj.e-purifier.com.
internetgovernance.org.za,4,wikidata,South African Internet Governance Forum,,200,10 mail.internetgovernance.org.za.
kenya.org.za,4,wikidata,high commission of Kenya in South Africa,central,200,0 kenya-org-za.mail.protection.outlook.com.
kuwaitembassy.co.za,4,wikidata,embassy of Kuwait in South Africa,central,301,none
liberiaembassypretoria.co.za,4,wikidata,embassy of Liberia in South Africa,central,301,none
mjc.org.za,4,wikidata,South African Muslim Judicial Council,,200,1 SMTP.GOOGLE.COM.
mofaic.gov.ae,4,wikidata,"Embassy of the United Arab Emirates, Pretoria",central,IOException: HTTP/1.1 header parser received no bytes,10 smartmail1.fednet.gov.ae.; 20 smartmail2.fednet.gov.ae.
moroccoembassy.co.za,4,wikidata,embassy of Morocco in South Africa,central,200,0 _dc-mx.58eed9d8d42f.moroccoembassy.co.za.
nac.org.za,4,wikidata,National Arts Council of South Africa,,301,0 nac-org-za.mail.protection.outlook.com.
nationalplanningcommission.org.za,4,wikidata,National Planning Commission of South Africa,,ConnectException,0 nationalplanningcommission-org-za.mail.protection.outlook.com.
necsa.co.za,4,wikidata,South African Nuclear Energy Corporation,,301,10 za-smtp-inbound-2.mimecast.co.za.; 10 za-smtp-inbound-1.mimecast.co.za.
nhls.ac.za,4,wikidata,National Health Laboratory Service,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 nhls-ac-za.mail.protection.outlook.com.
nicd.ac.za,4,wikidata,National Institute for Communicable Diseases,,HttpConnectTimeoutException: HTTP connect timed out,10 tls.imss.mtnbusiness.co.za.
nihss.ac.za,4,wikidata,National Institute for the Humanities and Social Sciences,,200,10 nihss-ac-za.mail.protection.outlook.com.
nlsa.ac.za,4,wikidata,National Library of South Africa,,ConnectException,5 d332613.b.ess.de.barracudanetworks.com.; 0 d332613.a.ess.de.barracudanetworks.com.
nrf.ac.za,4,wikidata,National Research Foundation,,ConnectException,0 nrf-ac-za.mail.protection.outlook.com.
palembassyza.co.za,4,wikidata,"Embassy of the State of Palestine, Pretoria",central,200,0 .
paraguayembassy.co.za,4,wikidata,embassy of Paraguay in South Africa,central,405,none
pretoria.ghanahighcommission.co.za,4,wikidata,high commission of Ghana in South Africa,central,403,none
pretoria.mfa.gov.hu,4,wikidata,embassy of Hungary in South Africa,central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
reservebank.co.za,4,wikidata,South African Reserve Bank,,ConnectException,none
rsr.org.za,4,wikidata,Railway Safety Regulator,,301,10 rsr-org-za.mail.protection.outlook.com.
sacnasp.org.za,4,wikidata,South African Council for Natural Scientific Professions,,ConnectException,10 sacnasp-org-za.mail.protection.outlook.com.
sahra.org.za,4,wikidata,South African Heritage Resources Agency,,301,10 mx-02-us-west-2.prod.hydra.sophos.com.; 10 mx-01-us-west-2.prod.hydra.sophos.com.
sanac.org.za,4,wikidata,South African National AIDS Council,,200,10 sanac-org-za.mail.protection.outlook.com.
sansa.org.za,4,wikidata,South African National Space Agency,,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching sansa.org.za found.,10 sansa-org-za.mail.protection.outlook.com.
sasi.org.za,4,wikidata,South African San Institute,,404,10 mx1.tld-mx.com.; 20 mx2.tld-mx.net.
saudiembassy.co.za,4,wikidata,"Embassy of Saudi Arabia, Pretoria",central,404,5 alt2.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.
senegalembassy.co.za,4,wikidata,embassy of Senegal in South Africa,central,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching senegalembassy.co.za found.,10 senegalembassy.co.za.; 20 mail.from.co.za.
siu.org.za,4,wikidata,Special Investigating Unit,,HttpConnectTimeoutException: HTTP connect timed out,10 za-smtp-inbound-2.mimecast.co.za.; 10 za-smtp-inbound-1.mimecast.co.za.
srilanka.co.za,4,wikidata,high commission of Sri Lanka in South Africa,central,301,none
swazihighcom.co.za,4,wikidata,"High Commission of Eswatini, Pretoria",central,301,0 swazihighcom-co-za.mail.protection.outlook.com.
taalkommissie.co.za,4,wikidata,Taalkommissie,,301,10 mx1.rdsa-mail.com.; 30 mx3.rdsa-mail.com.; 20 mx2.rdsa-mail.com.
umgeni.co.za,4,wikidata,Umgeni Water Amanzi,,200,10 za-smtp-inbound-1.mimecast.co.za.; 10 za-smtp-inbound-2.mimecast.co.za.
vietnam.co.za,4,wikidata,embassy of Vietnam in South Africa,central,301,10 ALT4.ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.
wrc.org.za,4,wikidata,Water Research Commission,,HttpTimeoutException: request timed out,10 za-smtp-inbound-2.mimecast.co.za.; 10 za-smtp-inbound-1.mimecast.co.za.
africa.iclei.org,3,wikidata,ICLEI Africa Secretariat,,200,10 www13.iclei.org.
consulfrance-jhb.org,3,wikidata,"Consulate General of France, Johannesburg",,ConnectException,none
consulfrance-lecap.org,3,wikidata,"consulate general of France, Cape Town",,ConnectException,none
eeas.europa.eu,3,wikidata,Delegation of the European Union to South Africa,,200,10 mxa-00338601.gslb.pphosted.com.; 10 mxb-00338601.gslb.pphosted.com.
embassyofalgeria-rsa.org,3,wikidata,"Embassy of Algeria, Pretoria",central,301,1200 ghs.google.com.
embassyoftogoza.com,3,wikidata,embassy of Togo in South Africa,central,200,20 mx3-hosting.jellyfish.systems.; 5 mx1-hosting.jellyfish.systems.; 10 mx2-hosting.jellyfish.systems.
exteriors.gencat.cat,3,wikidata,"Government Delegation of Catalonia, Johannesburg",central,301,none
finlandabroad.fi,3,wikidata,embassy of Finland in South Africa,central,301,10 mail.valtori.fi.
kapstadt.diplo.de,3,wikidata,"Consulate General of Germany, Cape Town",,301,10 mx1.bund.de.; 10 mx2.bund.de.
kznwildlife.com,3,wikidata,Ezemvelo KZN Wildlife,central-1,SSLHandshakeException: (certificate_expired) PKIX path validation failed: java.security.cert.CertPathValidatorException: validity check failed,10 za-smtp-inbound-1.mimecast.co.za.; 10 za-smtp-inbound-2.mimecast.co.za.
mfa.bg,3,wikidata,embassy of Bulgaria in South Africa,central,302,0 mfa-bg.mail.protection.outlook.com.
mfa.gr,3,wikidata,embassy of Greece in South Africa,central,403,10 mailhost.mfa.gr.
mzv.cz,3,wikidata,"Embassy of the Czech Republic, Pretoria",central,302,10 mzvczemta06.mzv.cz.; 50 mzvczemta05.mzv.cz.
mzv.sk,3,wikidata,embassy of Slovakia in South Africa,central,301,10 mail.gov.sk.
nhcpsa.org,3,wikidata,high commission of Nigeria in South Africa,central,200,10 mail.nhcpsa.org.
norway.no,3,wikidata,"Embassy of Norway, Pretoria",central,301,0 mx.domeneshop.no.
pprotect.org,3,wikidata,Public Protector,,ConnectException,20 za-smtp-inbound-2.mimecast.co.za.; 10 za-smtp-inbound-1.mimecast.co.za.; 0 pprotect-org.mail.protection.outlook.com.
pretoria.embassy.qa,3,wikidata,embassy of Qatar in South Africa,central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
pretoria.mae.ro,3,wikidata,embassy of Romania in South Africa,central,503,none
pretoria.mofa.go.ug,3,wikidata,high commission of Uganda in South Africa,central,200,none
pretoria.thaiembassy.org,3,wikidata,embassy of Thailand in South Africa,central,200,none
russianembassyza.mid.ru,3,wikidata,embassy of Russia in South Africa,central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
sanparks.org,3,wikidata,South African National Parks,,301,10 za-smtp-inbound-2.mimecast.co.za.; 10 za-smtp-inbound-1.mimecast.co.za.
southafrica.diplo.de,3,wikidata,"Embassy of Germany, Pretoria",central,200,none
southafrica.net,3,wikidata,South African Tourism,,302,5 za-smtp-inbound-1.mimecast.co.za.; 10 za-smtp-inbound-2.mimecast.co.za.
swedenabroad.se,3,wikidata,"Embassy of Sweden, Pretoria",central,301,none
sydafrika.um.dk,3,wikidata,"Embassy of Denmark, Pretoria",central,301,none
za.ambafrance.org,3,wikidata,"Embassy of France, Pretoria",central,301,none
za.china-embassy.org,3,wikidata,"Embassy of the People's Republic of China, Pretoria",central,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching za.china-embassy.org found.,none
za.mfa.lt,3,wikidata,embassy of Lithuania in South Africa,central,403,none
za.mvep.hr,3,wikidata,embassy of Croatia in South Africa,central,ConnectException,none
zambiapretoria.net,3,wikidata,high commission of Zambia in South Africa,central,301,5 1-grid-mx04.com.; 5 1-grid-mx02.com.; 5 1-grid-mx01.co.za.; 5 1-grid-mx03.co.za.
dmv.mil.za,2,wikidata;wikidata;wikidata;wikidata,Department of Military Veterans,central,ConnectException,none
dod.mil.za,2,wikidata;wikidata;wikidata;wikidata,Department of Defence,central,HttpConnectTimeoutException: HTTP connect timed out,5 mail1.dod.mil.za.
