hostname,score,sources,label,level
kznwildlife.com,3,wikidata,Ezemvelo KZN Wildlife,central-1
mandela.ac.za,4,wikidata,Nelson Mandela University,university
nwu.ac.za,4,wikidata,North-West University,university
ru.ac.za,4,wikidata,Rhodes University,university
su.ac.za,4,wikidata,Stellenbosch University,university
tut.ac.za,4,wikidata,Tshwane University of Technology,university
uct.ac.za,4,wikidata,University of Cape Town,university
ufh.ac.za,4,wikidata,University of Fort Hare,university
ufs.ac.za,4,wikidata,University of the Free State,university
unisa.ac.za,4,wikidata,University of South Africa,university
up.ac.za,4,wikidata,University of Pretoria,university
uwc.ac.za,4,wikidata,University of the Western Cape,university
wits.ac.za,4,wikidata,University of the Witwatersrand,university
wsu.ac.za,4,wikidata,Walter Sisulu University,university
demarcation.org.za,7,wikidata;wikidata,Municipal Demarcation Board,local
joburg.org.za,7,wikidata;wikidata,City of Johannesburg Municipal Council,local
mangaung.co.za,7,wikidata;wikidata,Mangaung Municipal Council,local
icsu.org,3,wikidata,ICSU Regional Office for Africa,local
