hostname,score,sources,label,level,http_status,mx
alc.ae,4,wikidata,Q125497794,,200,40 seg.in.tmes-uae.trendmicro.com.; 0 alc-ae.mail.protection.outlook.com.
angolaembassy.ae,4,wikidata,embassy of Angola in the United Arab Emirates,central,SSLHandshakeException: (certificate_expired) PKIX path validation failed: java.security.cert.CertPathValidatorException: validity check failed,0 angolaembassy-ae.mail.protection.outlook.com.
bhmc.ae,4,wikidata,embassy of Bosnia and Herzegovina in the United Arab Emirates,central,200,10 imailv.emirates.net.ae.; 20 imailv2.emirates.net.ae.
centralbank.ae,4,wikidata,Central Bank of the United Arab Emirates,,302,none
ded.ae,4,wikidata,Department of Economic Development - Dubai,central-1,SSLHandshakeException: (unrecognized_name) Received fatal alert: unrecognized_name,10 maila.dubai.gov.ae.; 20 mailc.dubai.gov.ae.; 10 mailb.dubai.gov.ae.
ead.ae,4,wikidata,Environment Agency Abu Dhabi,central-1,ConnectException,5 seg.in.tmes-uae.trendmicro.com.; 0 ead-ae.mail.protection.outlook.com.
emiratespost.ae,4,wikidata,Emirates Post,,403,5 emiratespost-ae.mail.protection.outlook.com.
esma.ae,4,wikidata,Emirates Authority for Standardization and Metrology,,ConnectException,none
hra.ae,4,wikidata,Human Resources Authority,central-1,ConnectException,20 mail20.hra.ae.; 10 mail10.hra.ae.
maldivesembassy.ae,4,wikidata,"Embassy of Maldives, Abu Dhabi",central,SSLException: (internal_error) Received fatal alert: internal_error,10 imailv.emirates.net.ae.; 20 imailv2.emirates.net.ae.
nla.ae,4,wikidata,National Library and Archives (UAE),,301,0 nla-ae.mail.protection.outlook.com.
nrf.ae,4,wikidata,National Research Foundation,,HttpConnectTimeoutException: HTTP connect timed out,none
pakistanconsulate.ae,4,wikidata,"Consulate-General of Pakistan, Dubai",,ConnectException,none
rta.ae,4,wikidata,Roads and Transport Authority,,200,20 mail3.rta.ae.; 10 mail2.rta.ae.; 20 mail4.rta.ae.; 10 mail1.rta.ae.
saa.shj.ae,4,wikidata,Sharjah Archaeology Authority,,302,10 smtp.shj.ae.
vnembassy-abudhabi.mofa.gov.v,4,wikidata,"Embassy of the Vietnam, UAE",,ConnectException,none
zho.ae,4,wikidata,Zayed Higher Organization for Humanitarian Care and Special Needs,,HttpConnectTimeoutException: HTTP connect timed out,0 zho-ae.mail.protection.outlook.com.
abudhabi.mae.lu,3,wikidata,embassy of Luxembourg in the United Arab Emirates,central,302,none
abudhabi.mae.ro,3,wikidata,"Embassy of Romania, Abu Dhabi",central,503,none
abudhabi.mfa.ee,3,wikidata,embassy of Estonia in Abu Dhabi,central,200,none
ae.ambafrance.org,3,wikidata,"Embassy of France, Abu Dhabi",central,301,none
ambasadat.net,3,wikidata,"Embassy of Kosovo, Abu Dhabi",central,200,20 mx2.emailsrvr.com.; 10 mx1.emailsrvr.com.
citibnq.com,3,wikidata,Capital Market Authority,,ConnectException,none
dubai.consulfrance.org,3,wikidata,Consulate General of France in Dubai,,301,none
dubai.diplo.de,3,wikidata,"Consulate General of Germany, Dubai",,301,10 mx2.bund.de.; 10 mx1.bund.de.
eeas.europa.eu,3,wikidata,Delegation of the European Union to United Arab Emirates,,200,10 mxa-00338601.gslb.pphosted.com.; 10 mxb-00338601.gslb.pphosted.com.
embassy-algeria-uae.com,3,wikidata,"Embassy of Algeria, Abu Dhabi",central,500,10 mx00.ionos.com.; 10 mx01.ionos.com.
embcr-uae.org,3,wikidata,embassy of Costa Rica in the United Arab Emirates,central,200,0 mail.embcr-uae.org.
fae.um.dk,3,wikidata,embassy of Denmark in the United Arab Emirates,central,301,none
finlandabroad.fi,3,wikidata,embassy of Finland in the United Arab Emirates,central,301,10 mail.valtori.fi.
frenchwam.com,3,wikidata,Emirates News Agency,,ConnectException,none
gcatholic.org,3,wikidata,Apostolic Nunciature to United Arab Emirates,central,200,10 alt3.aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.
mfa.gr,3,wikidata,embassy of Greece in the United Arab Emirates,central,403,10 mailhost.mfa.gr.
moccae.gov.ae,3,wikidata;wikidata;wikidata;wikidata,Ministry of Climate Change and Environment,,302,10 smartmail1.fednet.gov.ae.; 20 smartmail2.fednet.gov.ae.
mzv.cz,3,wikidata,embassy of the Czech republic in the United Arab Emirates,central,302,10 mzvczemta06.mzv.cz.; 50 mzvczemta05.mzv.cz.
mzv.sk,3,wikidata,embassy of Slovakia in the United Arab Emirates,central,301,10 mail.gov.sk.
norway.no,3,wikidata,Embassy of Norway in the United Arab Emirates,central,301,0 mx.domeneshop.no.
pakistanembassyuae.org,3,wikidata,"Embassy of Pakistan, Abu Dhabi",central,403,10 ASPMX.L.GOOGLE.COM.; 20 ALT1.ASPMX.L.GOOGLE.COM.; 50 ASPMX3.GOOGLEMAIL.COM.; 40 ASPMX2.GOOGLEMAIL.COM.; 30 ALT2.ASPMX.L.GOOGLE.COM.
roc-taiwan.org,3,wikidata,Commercial Office of Taipei to Dubai,,302,none
swedenabroad.se,3,wikidata,"Embassy of Sweden, Abu Dhabi",central,301,none
uae.diplo.de,3,wikidata,"Embassy of Germany, Abu Dhabi",central,200,none
uae.mfa.lt,3,wikidata,embassy of Lithuania in the United Arab Emirates,central,403,none
uae.mid.ru,3,wikidata,embassy of Russia in the United Arab Emirates,central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
