subdomain,http_status
acuavalle.gov.co,"403"
afiliacionrs.dssa.gov.co,"403"
ambientebogota.gov.co,"Could not resolve host: ambientebogota.gov.co"
admin.municipiocolombiano.gov.co,"Could not resolve host: admin.municipiocolombiano.gov.co"
albuzonexc.cartagena.gov.co,"Could not resolve host: albuzonexc.cartagena.gov.co"
anywhere.das.gov.co,"Could not resolve host: anywhere.das.gov.co"
anspe.gov.co,"Could not resolve host: anspe.gov.co"
ani.gov.co,"301"
aportessgss.miseguridadsocial.gov.co,"Could not resolve host: aportessgss.miseguridadsocial.gov.co"
aplicacionesproduccion.ins.gov.co,"Could not resolve host: aplicacionesproduccion.ins.gov.co"
autodiscover.anh.gov.co,"Could not resolve host: autodiscover.anh.gov.co"
asa.minhacienda.gov.co,"Could not resolve host: asa.minhacienda.gov.co"
ares.invima.gov.co,"Could not resolve host: ares.invima.gov.co"
asgaprueba.minhacienda.gov.co,"Could not resolve host: asgaprueba.minhacienda.gov.co"
atencionalciudadano.banrep.gov.co,"Could not resolve host: atencionalciudadano.banrep.gov.co"
acceso.bancoagrario.gov.co,"Could not resolve host: acceso.bancoagrario.gov.co"
autodiscover.car.gov.co,"Failed to connect to autodiscover.car.gov.co port 443 after 40 ms: Could not connect to server"
acacias-meta.gov.co,"Could not resolve host: acacias-meta.gov.co"
autodiscover.anspe.gov.co,"Could not resolve host: autodiscover.anspe.gov.co"
autodiscover.cartagena.gov.co,"Failed to connect to autodiscover.cartagena.gov.co port 443 after 63 ms: Could not connect to server"
autodiscover.colombiacompra.gov.co,"Failed to connect to autodiscover.colombiacompra.gov.co port 443 after 56 ms: Could not connect to server"
app2.consejoprofesionaldebiologia.gov.co,"Could not resolve host: app2.consejoprofesionaldebiologia.gov.co"
autodiscover.dps.gov.co,"Failed to connect to autodiscover.dps.gov.co port 443 after 51 ms: Could not connect to server"
agata.barrancabermeja.gov.co,"Could not resolve host: agata.barrancabermeja.gov.co"
autodiscover.dnp.gov.co,"Failed to connect to autodiscover.dnp.gov.co port 443 after 92 ms: Could not connect to server"
autodiscover.consolidacion.gov.co,"Could not resolve host: autodiscover.consolidacion.gov.co"
ar.dian.gov.co,"Could not resolve host: ar.dian.gov.co"
autodiscover.ani.gov.co,"Failed to connect to autodiscover.ani.gov.co port 443 after 180 ms: Could not connect to server"
autodiscover.cga.gov.co,"Failed to connect to autodiscover.cga.gov.co port 443 after 175 ms: Could not connect to server"
autodiscover.das.gov.co,"Could not resolve host: autodiscover.das.gov.co"
autodiscover.fonade.gov.co,"Failed to connect to autodiscover.fonade.gov.co port 443 after 40 ms: Could not connect to server"
archivos.infitulua.gov.co,"Could not resolve host: archivos.infitulua.gov.co"
autodiscover.corantioquia.gov.co,"Failed to connect to autodiscover.corantioquia.gov.co port 443 after 168 ms: Could not connect to server"
autodiscover.bancoagrario.gov.co,"Failed to connect to autodiscover.bancoagrario.gov.co port 443 after 211 ms: Could not connect to server"
autodiscover.fonprecon.gov.co,"Failed to connect to autodiscover.fonprecon.gov.co port 443 after 63 ms: Could not connect to server"
autodiscover.anm.gov.co,"Failed to connect to autodiscover.anm.gov.co port 443 after 221 ms: Could not connect to server"
autodiscover.auditoria.gov.co,"Failed to connect to autodiscover.auditoria.gov.co port 443 after 227 ms: Could not connect to server"
access.fna.gov.co,"Could not resolve host: access.fna.gov.co"
autodiscover.dian.gov.co,"Failed to connect to autodiscover.dian.gov.co port 443 after 184 ms: Could not connect to server"
autodiscover.dafp.gov.co,"Could not resolve host: autodiscover.dafp.gov.co"
aplicacionesadf.aerocivil.gov.co,"Could not resolve host: aplicacionesadf.aerocivil.gov.co"
adfs.antv.gov.co,"Could not resolve host: adfs.antv.gov.co"
autodiscover.minagricultura.gov.co,"Could not resolve host: autodiscover.minagricultura.gov.co"
autodiscover.findeter.gov.co,"Failed to connect to autodiscover.findeter.gov.co port 443 after 172 ms: Could not connect to server"
aplicativovirtual.previsora.gov.co,"Could not resolve host: aplicativovirtual.previsora.gov.co"
aguasdelhuila.gov.co,"Could not resolve host: aguasdelhuila.gov.co"
alianzasproductivas.minagricultura.gov.co,"SSL certificate problem: unable to get local issuer certificate"
autodiscover.mincultura.gov.co,"Failed to connect to autodiscover.mincultura.gov.co port 443 after 46 ms: Could not connect to server"
aplicativosise3g.previsora.gov.co,"Could not resolve host: aplicativosise3g.previsora.gov.co"
autodiscover.fna.gov.co,"Failed to connect to autodiscover.fna.gov.co port 443 after 187 ms: Could not connect to server"
acr.gov.co,"Could not resolve host: acr.gov.co"
admin.aerocivil.gov.co,"Could not resolve host: admin.aerocivil.gov.co"
aerocivil.gov.co,"301"
app.consejoprofesionaldebiologia.gov.co,"200"
autodiscover.aerocivil.gov.co,"Could not resolve host: autodiscover.aerocivil.gov.co"
autodiscover.accionsocial.gov.co,"Could not resolve host: autodiscover.accionsocial.gov.co"
autodiscover.icetex.gov.co,"Failed to connect to autodiscover.icetex.gov.co port 443 after 187 ms: Could not connect to server"
autodiscover.positiva.gov.co,"Failed to connect to autodiscover.positiva.gov.co port 443 after 54 ms: Could not connect to server"
autodiscover.igac.gov.co,"Failed to connect to autodiscover.igac.gov.co port 443 after 189 ms: Could not connect to server"
autodiscover.inco.gov.co,"Could not resolve host: autodiscover.inco.gov.co"
autodiscover.museonacional.gov.co,"521"
autodiscover.invias.gov.co,"Failed to connect to autodiscover.invias.gov.co port 443 after 203 ms: Could not connect to server"
autodiscover.inder.gov.co,"Failed to connect to autodiscover.inder.gov.co port 443 after 218 ms: Could not connect to server"
