hostname,score,sources,label,level
unam.edu.pe,4,wikidata,National University of Moquegua,university
unat.edu.pe,4,wikidata,Universidad Nacional Autónoma de Tayacaja Daniel Hernández Morillo,university
unca.edu.pe,4,wikidata,Universidad Nacional Ciro Alegría,university
uni.edu.pe,4,wikidata,National University of Engineering,university
unica.edu.pe,4,wikidata,San Luis Gonzaga National University,university
uniq.edu.pe,4,wikidata,Universidad Nacional Intercultural de Quillabamba,university
unjbg.edu.pe,4,wikidata,Jorge Basadre Grohmann National University,university
unmsm.edu.pe,4,wikidata,National University of San Marcos,university
unsa.edu.pe,4,wikidata,National University of St Augustin of Arequipa,university
unsaac.edu.pe,4,wikidata,National University of San Antonio Abad in Cusco,university
unsch.edu.pe,4,wikidata,San Cristóbal of Huamanga University,university
