subdomain,parent_domain,http_status
1.minem.gob.pe,gob.pe,Could not resolve host: 1.minem.gob.pe
10.minem.gob.pe,gob.pe,Could not resolve host: 10.minem.gob.pe
11.minem.gob.pe,gob.pe,Could not resolve host: 11.minem.gob.pe
12.minem.gob.pe,gob.pe,Could not resolve host: 12.minem.gob.pe
13.minem.gob.pe,gob.pe,Could not resolve host: 13.minem.gob.pe
14.minem.gob.pe,gob.pe,Could not resolve host: 14.minem.gob.pe
15.minem.gob.pe,gob.pe,Could not resolve host: 15.minem.gob.pe
16.minem.gob.pe,gob.pe,Could not resolve host: 16.minem.gob.pe
17.minem.gob.pe,gob.pe,Could not resolve host: 17.minem.gob.pe
18.minem.gob.pe,gob.pe,Could not resolve host: 18.minem.gob.pe
19.minem.gob.pe,gob.pe,Could not resolve host: 19.minem.gob.pe
2.minem.gob.pe,gob.pe,Could not resolve host: 2.minem.gob.pe
20.minem.gob.pe,gob.pe,Could not resolve host: 20.minem.gob.pe
2015.agritacna.gob.pe,gob.pe,Could not resolve host: 2015.agritacna.gob.pe
2015lima.gob.pe,gob.pe,Could not resolve host: 2015lima.gob.pe
21.minem.gob.pe,gob.pe,Could not resolve host: 21.minem.gob.pe
22.minem.gob.pe,gob.pe,Could not resolve host: 22.minem.gob.pe
23.minem.gob.pe,gob.pe,Could not resolve host: 23.minem.gob.pe
24.minem.gob.pe,gob.pe,Could not resolve host: 24.minem.gob.pe
3.minem.gob.pe,gob.pe,Could not resolve host: 3.minem.gob.pe
4.minem.gob.pe,gob.pe,Could not resolve host: 4.minem.gob.pe
5.minem.gob.pe,gob.pe,Could not resolve host: 5.minem.gob.pe
6.minem.gob.pe,gob.pe,Could not resolve host: 6.minem.gob.pe
7.minem.gob.pe,gob.pe,Could not resolve host: 7.minem.gob.pe
8.minem.gob.pe,gob.pe,Could not resolve host: 8.minem.gob.pe
9.minem.gob.pe,gob.pe,Could not resolve host: 9.minem.gob.pe
aate.gob.pe,gob.pe,Could not resolve host: aate.gob.pe
abs.minem.gob.pe,gob.pe,Could not resolve host: abs.minem.gob.pe
accesocitrix.fonafe.gob.pe,gob.pe,Connection timed out after 3001 milliseconds
acffaa.gob.pe,gob.pe,Connection timed out after 3002 milliseconds
actacelebracion.reniec.gob.pe,gob.pe,Connection timed out after 3001 milliseconds
admin.fonafe.gob.pe,gob.pe,Could not resolve host: admin.fonafe.gob.pe
admin.proinversion.gob.pe,gob.pe,Could not resolve host: admin.proinversion.gob.pe
adrms.minedu.gob.pe,gob.pe,Could not resolve host: adrms.minedu.gob.pe
aga.ugelch.gob.pe,gob.pe,Could not resolve host: aga.ugelch.gob.pe
agi.ugelch.gob.pe,gob.pe,Could not resolve host: agi.ugelch.gob.pe
agp.ugelch.gob.pe,gob.pe,Could not resolve host: agp.ugelch.gob.pe
agp.ugelmariscalnieto.gob.pe,gob.pe,SSL: no alternative certificate subject name matches target hostname 'agp.ugelmariscalnieto.gob.pe'
agritacna.gob.pe,gob.pe,200
agroancash.gob.pe,gob.pe,200
agroandahuaylas.gob.pe,gob.pe,Could not resolve host: agroandahuaylas.gob.pe
agroloreto.gob.pe,gob.pe,Could not resolve host: agroloreto.gob.pe
anticorrupcion.sunarp.gob.pe,gob.pe,Could not resolve host: anticorrupcion.sunarp.gob.pe
antispam.sbs.gob.pe,gob.pe,Connection timed out after 3002 milliseconds
anubis.mindef.gob.pe,gob.pe,302
apl.munlima.gob.pe,gob.pe,Connection timed out after 3000 milliseconds
apl.pj.gob.pe,gob.pe,Could not resolve host: apl.pj.gob.pe
aplicaciones.indecopi.gob.pe,gob.pe,Could not resolve host: aplicaciones.indecopi.gob.pe
aplicaciones.mininter.gob.pe,gob.pe,Connection timed out after 3002 milliseconds
aplicaciones.pronabec.gob.pe,gob.pe,403
aplicaciones.sunarp.gob.pe,gob.pe,Could not resolve host: aplicaciones.sunarp.gob.pe
aplicativoscgr.contraloria.gob.pe,gob.pe,Connection timed out after 3000 milliseconds
apolo.vivienda.gob.pe,gob.pe,Could not resolve host: apolo.vivienda.gob.pe
apostillaconsulta.rree.gob.pe,gob.pe,SSL certificate problem: unable to get local issuer certificate
app.midis.gob.pe,gob.pe,Connection timed out after 3000 milliseconds
app.munlima.gob.pe,gob.pe,Could not resolve host: app.munlima.gob.pe
app.onp.gob.pe,gob.pe,Could not resolve host: app.onp.gob.pe
