subdomain,http_status,mx
activesync.km.dk,ConnectException > UnresolvedAddressException,
ansogningsskema-test.km.dk,404,
ansogningsskema.km.dk,404,
autodiscover.km.dk,ConnectException > UnresolvedAddressException,
av.km.dk,ConnectException > UnresolvedAddressException,
dialin.km.dk,ConnectException > UnresolvedAddressException,
fsu.km.dk,ConnectException > UnresolvedAddressException,
km.dk,200,0 km-dk.mail.protection.outlook.com.
kmsv-eposthub.km.dk,ConnectException > UnresolvedAddressException,
lyncdiscover.km.dk,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
lyncrp.km.dk,ConnectException > UnresolvedAddressException,
lyncuag.km.dk,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
mail.km.dk,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
mbam.km.dk,ConnectException > UnresolvedAddressException,
meet.km.dk,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
owa.km.dk,SSLHandshakeException > CertificateException: No subject alternative DNS name matching owa.km.dk found.,
post.km.dk,SSLHandshakeException > CertificateException: No subject alternative DNS name matching post.km.dk found.,
post2007.km.dk,ConnectException > UnresolvedAddressException,
post2010.km.dk,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
sip.km.dk,ConnectException > UnresolvedAddressException,
tilgaengelighed.km.dk,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
tilmeld.km.dk,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
trossamfundsregister.km.dk,200,
vpn.km.dk,200,
webcon.km.dk,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
www.fsu.km.dk,ConnectException > UnresolvedAddressException,
www.km.dk,200,none
www.tilgaengelighed.km.dk,200,
www.tilmeld.km.dk,301,
www.trossamfundsregister.km.dk,200,
