subdomain,http_status,mx
adm.em.dk,200,
adm.eng.em.dk,200,
admin.deptra.em.dk,403,
admin.em.dk,ConnectException > UnresolvedAddressException,
admin.eng.em.dk,SSLException: (internal_error) Received fatal alert: internal_error,
admin.guide.em.dk,200,
autodiscover.em.dk,302,
autodiscover.oem.dk,302,
cdn.em.dk,404,
deptra.em.dk,403,
em.dk,301,10 mx01.statens-it.dk.; 10 mx08.statens-it.dk.; 10 mx02.statens-it.dk.; 10 mx04.statens-it.dk.; 10 mx06.statens-it.dk.; 10 mx03.statens-it.dk.; 10 mx05.statens-it.dk.; 10 mx07.statens-it.dk.
eng.em.dk,301,
f2-mobil.em.dk,ConnectException > UnresolvedAddressException,
f2-mobiltest.em.dk,ConnectException > UnresolvedAddressException,
gapi.adm.em.dk,404,
gapi.admin.eng.em.dk,404,
gapi.admin.guide.em.dk,404,
gpt-status.em.dk,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
gpt-test.em.dk,ConnectException > UnresolvedAddressException,
gpt.em.dk,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
guide.em.dk,301,
hr-chatbot-test.em.dk,403,
hr-chatbot.em.dk,403,
lyncdiscover.em.dk,ConnectException > UnresolvedAddressException,
lyncdiscover.oem.dk,ConnectException > UnresolvedAddressException,
oem.dk,200,
sip.em.dk,ConnectException > UnresolvedAddressException,
sip.oem.dk,ConnectException > UnresolvedAddressException,
video.em.dk,200,
www.admin.em.dk,ConnectException > UnresolvedAddressException,
www.admin.eng.em.dk,ConnectException > UnresolvedAddressException,
www.em.dk,200,none
www.eng.em.dk,200,
www.guide.em.dk,200,
