domain,label,level,name
gob.mx,secturveracruz,central-1,Secretaría de Turismo del Estado de Veracruz
gob.mx,sefiplan,central-1,Secretaría de Finanzas y Planeación de Veracruz
gob.mx,seg,central-1,Secretaría de Educación de Guanajuato
gob.mx,seg-gto,central-1,Secretaría de Educación de Guanajuato
gob.mx,segey,central-1,Secretaría de Educación del Gobierno del Estado de Yucatán
gob.mx,seguridadbc,central-1,Seguridad Pública del Estado de Baja California
gob.mx,setyde,central-1,Secretaría de Turismo y Desarrollo Económico de Tlaxcala
gob.mx,sf-nayarit,central-1,Secretaría de Finanzas de Nayarit
gob.mx,sfapuebla,central-1,Secretaría de Finanzas y Administración de Puebla
gob.mx,sfcoahuila,central-1,Secretaría de Finanzas de Coahuila
gob.mx,sinaloa,central-1,Sinaloa (estado)
gob.mx,slp,central-1,San Luis Potosí (estado)
gob.mx,slpfinanzas,central-1,Secretaría de Finanzas de San Luis Potosí
gob.mx,sonora,central-1,Sonora (estado)
gob.mx,ssaver,central-1,Servicios de Salud de Veracruz
gob.mx,sspo,central-1,Secretaría de Seguridad Pública de Oaxaca
gob.mx,sspver,central-1,Secretaría de Seguridad Pública de Veracruz
gob.mx,stjsonora,central-1,Supremo Tribunal de Justicia de Sonora
gob.mx,tabasco,central-1,Tabasco (estado)
gob.mx,tamaulipas,central-1,Tamaulipas (estado)
gob.mx,tcagto,central-1,Tribunal de lo Contencioso Administrativo de Guanajuato
gob.mx,tcanl,central-1,Tribunal de lo Contencioso Administrativo de Nuevo León
gob.mx,tlaxcala,central-1,Tlaxcala (estado)
gob.mx,tribunaloaxaca,central-1,Tribunal Superior de Justicia de Oaxaca
gob.mx,tribunalqro,central-1,Tribunal Superior de Justicia de Querétaro
gob.mx,tsjdf,central-1,Tribunal Superior de Justicia del Distrito Federal
gob.mx,tsjqroo,central-1,Tribunal Superior de Justicia de Quintana Roo
gob.mx,veracruz,central-1,Veracruz (estado)
gob.mx,yucatan,central-1,Yucatán (estado)
gob.mx,zacatecas,central-1,Zacatecas (estado)
gob.mx,acambaro,local,Acámbaro (Guanajuato)
gob.mx,acapulco,local,Acapulco de Juárez (Guerrero)
gob.mx,aguadehermosillo,local,Agua de Hermosillo (agua municipal de Hermosillo)
gob.mx,aguaxalapa,local,CMAS Xalapa (agua municipal)
gob.mx,alamotemapache,local,Álamo Temapache (Veracruz)
gob.mx,atizapan,local,Atizapán de Zaragoza (México)
gob.mx,atzompa,local,Santa María Atzompa (Oaxaca)
gob.mx,axutlamunicipio,local,Axutla (Puebla)
gob.mx,ayotlanjalisco,local,Ayotlán (Jalisco)
gob.mx,bocadelrio,local,Boca del Río (Veracruz)
gob.mx,cajeme,local,Cajeme (Sonora)
gob.mx,calimaya,local,Calimaya (México)
gob.mx,cancun,local,Cancún - Benito Juárez (Quintana Roo)
gob.mx,carmen,local,Carmen (Campeche)
gob.mx,catastroloscabos,local,Catastro de Los Cabos (Baja California Sur)
gob.mx,cdobregon,local,Ciudad Obregón - Cajeme (Sonora)
gob.mx,chignahuapan,local,Chignahuapan (Puebla)
gob.mx,cmascoatepec,local,CMAS Coatepec (agua municipal - Veracruz)
gob.mx,cmasxalapa,local,CMAS Xalapa (agua municipal - Veracruz)
gob.mx,coatlandelrio,local,Coatlán del Río (Morelos)
gob.mx,colima,local,Colima (municipio)
gob.mx,comunicadoscoatzacoalcos,local,Coatzacoalcos (Veracruz)
gob.mx,corregidora,local,Corregidora (Querétaro)
gob.mx,corregidoraenlinea,local,Corregidora (Querétaro)
gob.mx,cozumel,local,Cozumel (Quintana Roo)
gob.mx,cuernavaca,local,Cuernavaca (Morelos)
gob.mx,culiacan,local,Culiacán (Sinaloa)
gob.mx,difayotlan,local,DIF municipal de Ayotlán (Jalisco)
gob.mx,diflerdo,local,DIF municipal de Lerdo (Durango)
gob.mx,difpuertovallarta,local,DIF municipal de Puerto Vallarta (Jalisco)
gob.mx,difzapopan,local,DIF municipal de Zapopan (Jalisco)
gob.mx,doloreshidalgo,local,Dolores Hidalgo (Guanajuato)
gob.mx,eduardoneri,local,Eduardo Neri (Guerrero)
gob.mx,elmarquesenlinea,local,El Marqués (Querétaro)
gob.mx,ensenada,local,Ensenada (Baja California)
gob.mx,gomezpalacio,local,Gómez Palacio (Durango)
gob.mx,guadalajara,local,Guadalajara (Jalisco)
gob.mx,guadalupe,local,Guadalupe (Nuevo León)
gob.mx,guanajuatocapital,local,Guanajuato capital (municipio)
gob.mx,hecelchakan,local,Hecelchakán (Campeche)
gob.mx,hermosillo,local,Hermosillo (Sonora)
gob.mx,hopelchen,local,Hopelchén (Campeche)
gob.mx,huascapueblomagico,local,Huasca de Ocampo (Hidalgo)
gob.mx,huatulco,local,Santa María Huatulco (Oaxaca)
gob.mx,hueyapan,local,Hueyapan (municipio)
gob.mx,huixquilucan,local,Huixquilucan (México)
gob.mx,imtsaltillo,local,Instituto Municipal del Transporte de Saltillo (Coahuila)
gob.mx,indicadoresmqro,local,Indicadores del Municipio de Querétaro
gob.mx,irapuato,local,Irapuato (Guanajuato)
gob.mx,ixtapaluca,local,Ixtapaluca (México)
gob.mx,ixtlahuaca,local,Ixtlahuaca (México)
gob.mx,japami,local,JAPAMI (agua municipal de Irapuato)
gob.mx,juarez,local,Ciudad Juárez (Chihuahua)
gob.mx,juarez-nl,local,Juárez (Nuevo León)
gob.mx,juventinorosas,local,Santa Cruz de Juventino Rosas (Guanajuato)
gob.mx,la-antigua,local,La Antigua (Veracruz)
gob.mx,lapiedad,local,La Piedad (Michoacán)
gob.mx,lazaro-cardenas,local,Lázaro Cárdenas (Michoacán)
gob.mx,leon,local,León (Guanajuato)
gob.mx,lerdo,local,Lerdo (Durango)
gob.mx,manzanillo,local,Manzanillo (Colima)
gob.mx,martinezdelatorre,local,Martínez de la Torre (Veracruz)
gob.mx,matehuala,local,Matehuala (San Luis Potosí)
gob.mx,mazatlan,local,Mazatlán (Sinaloa)
gob.mx,medellin,local,Medellín de Bravo (Veracruz)
gob.mx,merida,local,Mérida (Yucatán)
gob.mx,mexicali,local,Mexicali (Baja California)
gob.mx,monterrey,local,Monterrey (Nuevo León)
gob.mx,morelia,local,Morelia (Michoacán)
gob.mx,mpiochih,local,Municipio de Chihuahua
gob.mx,mqro,local,Municipio de Querétaro
gob.mx,mty,local,Monterrey (Nuevo León)
gob.mx,municipiochihuahua,local,Municipio de Chihuahua
gob.mx,municipiodemorelosmex,local,Morelos (municipio del Estado de México)
gob.mx,municipiodequeretaro,local,Municipio de Querétaro
gob.mx,municipiodeslp,local,Municipio de San Luis Potosí
gob.mx,municipiodetancanhuitz,local,Tancanhuitz (San Luis Potosí)
gob.mx,municipiodezimatlan,local,Zimatlán de Álvarez (Oaxaca)
gob.mx,municipiodurango,local,Municipio de Durango
gob.mx,municipiotlaxcala,local,Municipio de Tlaxcala
gob.mx,navojoa,local,Navojoa (Sonora)
gob.mx,nuevolaredo,local,Nuevo Laredo (Tamaulipas)
gob.mx,ocampo-gto,local,Ocampo (Guanajuato)
gob.mx,olinala,local,Olinalá (Guerrero)
gob.mx,ooapas,local,OOAPAS (agua municipal de Morelia)
gob.mx,oomapasc,local,OOMAPAS de Cajeme (agua municipal - Sonora)
gob.mx,pagostepeapulco,local,Tepeapulco (Hidalgo)
gob.mx,patzcuaro,local,Pátzcuaro (Michoacán)
gob.mx,pensionessaltillo,local,Pensiones municipales de Saltillo (Coahuila)
gob.mx,periban,local,Peribán (Michoacán)
gob.mx,perote,local,Perote (Veracruz)
gob.mx,piedrasnegras,local,Piedras Negras (Coahuila)
gob.mx,predialchapala,local,Chapala (Jalisco)
gob.mx,puertovallarta,local,Puerto Vallarta (Jalisco)
gob.mx,rosarito,local,Playas de Rosarito (Baja California)
gob.mx,sabinashidalgo,local,Sabinas Hidalgo (Nuevo León)
gob.mx,sanfranciscolachigolo,local,San Francisco Lachigoló (Oaxaca)
gob.mx,sanjosedelrincon,local,San José del Rincón (México)
gob.mx,sanjuandelrio,local,San Juan del Río (Querétaro)
gob.mx,sanluis,local,Municipio de San Luis Potosí
gob.mx,sanmigueldeallende,local,San Miguel de Allende (Guanajuato)
gob.mx,sanpedro,local,San Pedro Garza García (Nuevo León)
gob.mx,sansalvadorelseco,local,San Salvador el Seco (Puebla)
gob.mx,santaanatavela,local,Santa Ana Tavela (Oaxaca)
gob.mx,sapal,local,SAPAL (agua municipal de León)
gob.mx,sapasa,local,SAPASA (agua municipal de Atizapán de Zaragoza)
gob.mx,simasmyf,local,SIMAS Monclova y Frontera (Coahuila)
gob.mx,simastorreon,local,SIMAS Torreón (agua municipal - Coahuila)
gob.mx,smapa,local,SMAPA (agua municipal de Tuxtla Gutiérrez)
gob.mx,soapap,local,SOAPAP (agua municipal de Puebla)
gob.mx,talpadeallende,local,Talpa de Allende (Jalisco)
gob.mx,taxco,local,Taxco de Alarcón (Guerrero)
gob.mx,taxcodealarcon,local,Taxco de Alarcón (Guerrero)
gob.mx,tecamachalco,local,Tecamachalco (Puebla)
gob.mx,tecate,local,Tecate (Baja California)
gob.mx,tecoman,local,Tecomán (Colima)
gob.mx,tepic,local,Tepic (Nayarit)
gob.mx,tesoreria-naucalpan,local,Tesorería de Naucalpan (México)
gob.mx,tesoreriacoatzacoalcos,local,Tesorería de Coatzacoalcos (Veracruz)
gob.mx,tesoreriaecatepec,local,Tesorería de Ecatepec (México)
gob.mx,tesoreriaguaymas,local,Tesorería de Guaymas (Sonora)
gob.mx,texcaltitlan,local,Texcaltitlán (México)
gob.mx,tijuana,local,Tijuana (Baja California)
gob.mx,tlajomulco,local,Tlajomulco de Zúñiga (Jalisco)
gob.mx,tlalnepantladigital,local,Tlalnepantla de Baz (México)
gob.mx,tlaquepaque,local,San Pedro Tlaquepaque (Jalisco)
gob.mx,tocumbo,local,Tocumbo (Michoacán)
gob.mx,tonala,local,Tonalá (Jalisco)
gob.mx,torreon,local,Torreón (Coahuila)
gob.mx,trancosozac,local,Trancoso (Zacatecas)
gob.mx,tuxtla,local,Tuxtla Gutiérrez (Chiapas)
gob.mx,uniondetula,local,Unión de Tula (Jalisco)
gob.mx,uruapan,local,Uruapan (Michoacán)
gob.mx,valledechalco,local,Valle de Chalco Solidaridad (México)
gob.mx,veracruz-puerto,local,Municipio de Veracruz
gob.mx,veracruzmunicipio,local,Municipio de Veracruz
gob.mx,villadealvarez,local,Villa de Álvarez (Colima)
gob.mx,villadetezontepec,local,Villa de Tezontepec (Hidalgo)
gob.mx,xalapa,local,Xalapa (Veracruz)
gob.mx,xochistlahuaca,local,Xochistlahuaca (Guerrero)
gob.mx,zacatlan,local,Zacatlán (Puebla)
gob.mx,zapotlan,local,Zapotlán el Grande (Jalisco)
