type,label,website,hostname
parliament,Asamblea Nacional de Santo Tomé y Príncipe,http://www.parlamento.st,parlamento.st
supreme_court,Asamblea Nacional de Santo Tomé y Príncipe,http://www.parlamento.st,parlamento.st
