subdomain,http_status,mx
100.gov.md,SSL: no alternative certificate subject name matches target hostname '100.gov.md',none
100zile.gov.md,SSL certificate problem: certificate has expired,none
373.gov.md,200,none
aap.gov.md,301,none
actelocale.gov.md,403,none
actpermisiv.gov.md,200,none
adma.gov.md,200,20 mx2.gov.md.; 10 mx1.gov.md.
admin.compensatii.gov.md,200,none
admin.particip.gov.md,SSL: no alternative certificate subject name matches target hostname 'admin.particip.gov.md',none
adminbac.gov.md,SSL certificate problem: unable to get local issuer certificate,none
adminevinieta.gov.md,Could not resolve host: adminevinieta.gov.md,none
aee.gov.md,301,10 mx1.gov.md.; 20 mx2.gov.md.
age.gov.md,301,none
agepi.gov.md,200,10 mx1.gov.md.; 20 mx2.gov.md.
aipa.gov.md,200,none
ajutoare.gov.md,200,none
am.gov.md,200,none
amdm.gov.md,302,none
amfsa.gov.md,301,none
ams.gov.md,Could not resolve host: ams.gov.md,none
anad.gov.md,200,none
ancd.gov.md,301,none
ance.gov.md,200,10 mx1.gov.md.; 20 mx2.gov.md.
anp.gov.md,200,none
anranr.gov.md,301,10 mx1.gov.md.; 20 mx2.gov.md.
ansa.gov.md,200,none
ansp.gov.md,403,10 mx1.gov.md.; 20 mx2.gov.md.
anta.gov.md,200,none
antaeat.anta.gov.md,200,none
antitrafic.gov.md,Operation timed out after 3002 milliseconds with 0 bytes received,none
antiviolenta.gov.md,200,none
api.cnddcm.gov.md,404,none
apievinieta.gov.md,Could not resolve host: apievinieta.gov.md,none
apostila.gov.md,SSL certificate problem: unable to get local issuer certificate,none
app.gov.md,SSL certificate problem: unable to get local issuer certificate,10 mx1.gov.md.; 20 mx2.gov.md.
app.transplant.gov.md,302,none
arfc.gov.md,301,none
ari.gov.md,SSL certificate problem: unable to get local issuer certificate,none
arme.igp.gov.md,403,none
asp.gov.md,301,10 mx1.gov.md.; 20 mx2.gov.md.
aspm.mc.gov.md,200,none
ast.gov.md,301,none
autorizatiimediu.gov.md,403,none
avls.mai.gov.md,Connection timed out after 3001 milliseconds,none
bac.gov.md,SSL certificate problem: unable to get local issuer certificate,none
backoffice-eservicii.gov.md,404,none
barcelona.mfa.gov.md,200,none
bizradar.gov.md,Could not resolve host: bizradar.gov.md,none
bma.gov.md,Connection timed out after 3002 milliseconds,none
bma.migrare.gov.md,403,none
border.gov.md,200,none
brd.gov.md,200,none
bri.gov.md,301,none
bridge.invest.gov.md,200,none
caa.gov.md,Could not resolve host: caa.gov.md,20 mx2.gov.md.; 10 mx1.gov.md.
carabinier.gov.md,200,none
careers.gov.md,Could not resolve host: careers.gov.md,none
cariere.gov.md,302,none
cazier.gov.md,Could not resolve host: cazier.gov.md,none
cbn.mecc.gov.md,SSL certificate problem: certificate has expired,none
ccp.anta.gov.md,Could not resolve host: ccp.anta.gov.md,none
cert.gov.md,200,10 mx1.gov.md.; 20 mx2.gov.md.
cio.gov.md,301,none
cis.gov.md,500,none
cloud.gov.md,Connection timed out after 3002 milliseconds,none
cna.gov.md,301,none
cnam.gov.md,Could not resolve host: cnam.gov.md,20 mx2.gov.md.; 10 mx1.gov.md.
cnapss.gov.md,200,none
cnas.gov.md,Could not resolve host: cnas.gov.md,none
cncnc.gov.md,Could not resolve host: cncnc.gov.md,none
cnddcm.gov.md,200,none
cnddcm.msmps.gov.md,SSL: no alternative certificate subject name matches target hostname 'cnddcm.msmps.gov.md',none
cnej.gov.md,200,none
cnpdc.gov.md,200,none
coe.mfa.gov.md,200,none
compensatii.gov.md,200,none
construct-permits.gov.md,Could not resolve host: construct-permits.gov.md,none
consumator.gov.md,301,none
controlezfactura.gov.md,200,none
covidinfo.gov.md,200,none
cpanel.test.cariere.gov.md,Could not resolve host: cpanel.test.cariere.gov.md,none
cpcalendars.test.cariere.gov.md,Could not resolve host: cpcalendars.test.cariere.gov.md,none
cpcontacts.test.cariere.gov.md,Could not resolve host: cpcontacts.test.cariere.gov.md,none
crm.invest.gov.md,Connection timed out after 3002 milliseconds,none
crm.primacasa.gov.md,SSL certificate problem: unable to get local issuer certificate,none
csa.gov.md,SSL certificate problem: unable to get local issuer certificate,none
csa.madrm.gov.md,301,none
csa.mediu.gov.md,200,none
ct.mai.gov.md,Could not resolve host: ct.mai.gov.md,none
ctif.gov.md,SSL certificate problem: unable to get local issuer certificate,none
cub.gov.md,403,none
customs.gov.md,200,none
ddp.aap.gov.md,Could not resolve host: ddp.aap.gov.md,none
demo.transplant.gov.md,Could not resolve host: demo.transplant.gov.md,none
dev-justice.gov.md,SSL: no alternative certificate subject name matches target hostname 'dev-justice.gov.md',none
dev.mediu.gov.md,200,none
devecazier.gov.md,Connection timed out after 3001 milliseconds,none
develop.sipc.gov.md,502,none
dip.gov.md,200,none
doc.anta.gov.md,403,none
doc.igc.gov.md,Could not resolve host: doc.igc.gov.md,none
doc.social.gov.md,SSL certificate problem: unable to get local issuer certificate,none
docs.msmps.gov.md,Could not resolve host: docs.msmps.gov.md,none
documente.anp.gov.md,403,none
documente.mediu.gov.md,200,none
dopomoga.gov.md,200,none
drg.cnam.gov.md,403,none
drive.gov.md,403,none
dspace.aap.gov.md,Connection timed out after 3001 milliseconds,none
dtc.gov.md,Could not resolve host: dtc.gov.md,none
e-aipa.gov.md,SSL certificate problem: unable to get local issuer certificate,none
e-arme.igp.gov.md,405,none
e-management.madrm.gov.md,Could not resolve host: e-management.madrm.gov.md,none
e-migrare.gov.md,Could not resolve host: e-migrare.gov.md,none
e-permis.border.gov.md,301,none
e-pescuit.mediu.gov.md,Could not resolve host: e-pescuit.mediu.gov.md,none
e-servicii.agepi.gov.md,SSL certificate problem: unable to get local issuer certificate,none
eat.anta.gov.md,200,none
eca.asp.gov.md,Could not resolve host: eca.asp.gov.md,none
ecancelaria.cnas.gov.md,403,none
ecazier.gov.md,Connection timed out after 3002 milliseconds,none
edu.gov.md,200,none
ega.gov.md,301,20 mx2.gov.md.; 10 mx1.gov.md.
egov.md,301,none
elearning.agepi.gov.md,Connection timed out after 3002 milliseconds,none
emoldovata.gov.md,200,none
epermis.border.gov.md,200,none
eraportare.spcsb.gov.md,Connection timed out after 3002 milliseconds,none
eservicii.gov.md,404,none
essc-pay.gov.md,Connection timed out after 3002 milliseconds,none
essc-test.gov.md,Connection timed out after 3002 milliseconds,none
