qid,label
Q168787,Cabinda Province
Q173988,Moxico Province
Q190066,Luanda Province
Q191299,Bengo Province
Q196674,Zaire Province
Q212786,Benguela Province
Q213977,Bié Province
Q214221,Lunda Norte Province
Q214572,Huíla Province
Q215268,Cuando Cubango Province
Q216819,Namibe Province
Q216834,Cuanza Norte Province
Q216972,Uíge Province
Q216987,Cunene Province
Q216998,Cuanza Sul Province
Q218848,Huambo Province
Q219072,Malanje Province
Q219648,Lunda Sul Province
